XINPUT1_3.dll                   0x000000400000
X3DAudio1_7.dll                 0x0000606E0000
steam_api64.dll                 0x0000606F0000
d3d11.dll                       0x000180000000
nvldumdx.dll                    0x0265E0570000
NSI.dll                         0x0265E0A50000
Fallout4.exe                    0x7FF7D1CD0000
nvwgf2umx.dll                   0x7FFB5B260000
nvgpucomp64.dll                 0x7FFB60680000
NvCamera64.dll                  0x7FFB80A70000
steamclient64.dll               0x7FFB8A560000
d3dcompiler_47_64.dll           0x7FFB8CF90000
XAudio2_7.dll                   0x7FFB8DE40000
nvspcap64.dll                   0x7FFB8DED0000
d3dcompiler_46e.dll             0x7FFB8E750000
IPHLPAPI.DLL                    0x7FFB8EB10000
gameoverlayrenderer64.dll       0x7FFB986C0000
Buffout4.dll                    0x7FFBA09A0000
wsfw_identifier.dll             0x7FFBA1A80000
RobCo_Patcher.dll               0x7FFBA6030000
GardenOfEdenPapyrusExtender.dll 0x7FFBA7EF0000
NVIDIA_Reflex.dll               0x7FFBA8F10000
f4ee.dll                        0x7FFBAC940000
usvfs_x64.dll                   0x7FFBB2090000
f4se_1_10_163.dll               0x7FFBB26A0000
tier0_s64.dll                   0x7FFBB2780000
MessageBus.dll                  0x7FFBB35B0000
ResampleDmo.DLL                 0x7FFBC7FB0000
DSOUND.DLL                      0x7FFBC8070000
msdmo.dll                       0x7FFBCA0E0000
XDI.dll                         0x7FFBCA4D0000
DINPUT8.dll                     0x7FFBCA720000
PowerGridTools.dll              0x7FFBE1A10000
D3DCOMPILER_43.dll              0x7FFBE1A80000
nvapi64.dll                     0x7FFBE7390000
mcm.dll                         0x7FFBE8450000
HighFPSPhysicsFix.dll           0x7FFBE8900000
vstdlib_s64.dll                 0x7FFBE8990000
flexRelease_x64.dll             0x7FFBE8B10000
MSVCR110.dll                    0x7FFBE8C60000
CONCRT140.dll                   0x7FFBE98F0000
VCRUNTIME140_1.dll              0x7FFBEC2F0000
VCRUNTIME140.dll                0x7FFBEC300000
MSVCP140.dll                    0x7FFBEC320000
MessageBus.dll                  0x7FFBEC510000
Interior-NavCut-Fix.dll         0x7FFBECC60000
cudart64_75.dll                 0x7FFBED6C0000
OneCoreCommonProxyStub.dll      0x7FFBEEF10000
winmmbase.dll                   0x7FFBF6E90000
f4se_steam_loader.dll           0x7FFBF70C0000
GFSDK_SSAO_D3D11.win64.dll      0x7FFBF7100000
Windows.UI.dll                  0x7FFBFB7C0000
MSVCP110.dll                    0x7FFBFC2A0000
inputhost.dll                   0x7FFBFC4A0000
d3dx11_43.dll                   0x7FFBFCD20000
bink2w64.dll                    0x7FFBFD060000
GFSDK_GodraysLib.x64.dll        0x7FFBFD150000
flexExtRelease_x64.dll          0x7FFBFD950000
textinputframework.dll          0x7FFBFF970000
AUDIOSES.DLL                    0x7FFC00180000
WINSPOOL.DRV                    0x7FFC007C0000
COMCTL32.dll                    0x7FFC00870000
MSIMG32.dll                     0x7FFC00B10000
igc64.dll                       0x7FFC04B30000
igdgmm64.dll                    0x7FFC08830000
WeaponDebrisCrashFix.dll        0x7FFC08C50000
MMDevApi.dll                    0x7FFC09050000
drvstore.dll                    0x7FFC0A2D0000
igd10um64xe.DLL                 0x7FFC0A430000
igd10iumd64.dll                 0x7FFC0BCF0000
OneCoreUAPCommonProxyStub.dll   0x7FFC0C300000
cryptnet.dll                    0x7FFC0CD60000
IntelControlLib.dll             0x7FFC0CEE0000
VERSION.dll                     0x7FFC0D720000
WINMM.dll                       0x7FFC0D8E0000
XINPUT9_1_0.dll                 0x7FFC0DA30000
CoreUIComponents.dll            0x7FFC0FA20000
avrt.dll                        0x7FFC10030000
directxdatabasehelper.dll       0x7FFC10130000
dhcpcsvc.DLL                    0x7FFC10400000
WINHTTP.dll                     0x7FFC10720000
nvToolsExt64_1.dll              0x7FFC10DD0000
WindowsCodecs.dll               0x7FFC11C50000
d3d11.dll                       0x7FFC12960000
dcomp.dll                       0x7FFC12DE0000
CoreMessaging.dll               0x7FFC13450000
apphelp.dll                     0x7FFC13790000
UxTheme.dll                     0x7FFC138A0000
dxgi.dll                        0x7FFC13A10000
dwmapi.dll                      0x7FFC13B20000
DbgHelp.dll                     0x7FFC168B0000
