XINPUT1_3.dll                    0x000000400000
X3DAudio1_7.dll                  0x00006FBD0000
steam_api64.dll                  0x00006FBE0000
Fallout4.exe                     0x7FF70B270000
steamclient64.dll                0x7FFC89A00000
ResampleDmo.DLL                  0x7FFCB40E0000
DSOUND.DLL                       0x7FFCB41A0000
nvcuda64.dll                     0x7FFCCE620000
nvcuda.dll                       0x7FFCD3700000
gameoverlayrenderer64.dll        0x7FFCD3A50000
flexRelease_x64.dll              0x7FFCD3DA0000
PhysXDevice64.dll                0x7FFCD4960000
wsfw_identifier.dll              0x7FFCD4FB0000
IPHLPAPI.DLL                     0x7FFCD50B0000
NVIDIA_Reflex.dll                0x7FFCD5700000
Buffout4.dll                     0x7FFCD57D0000
BakaScrapHeap.dll                0x7FFCD5AF0000
f4se_1_10_163.dll                0x7FFCDD9D0000
nvwgf2umx.dll                    0x7FFCE3750000
XAudio2_7.dll                    0x7FFCE97F0000
nvldumdx.dll                     0x7FFCEC350000
mcm.dll                          0x7FFCED600000
PowerGridTools.dll               0x7FFCEF3F0000
place.dll                        0x7FFCEF6B0000
MSVCR110.dll                     0x7FFCF7640000
HighFPSPhysicsFix.dll            0x7FFCF9980000
SSW.dll                          0x7FFCFA190000
MSVCP110.dll                     0x7FFCFC400000
aswhook.dll                      0x7FFD01D70000
usvfs_x64.dll                    0x7FFD02A90000
nvspcap64.dll                    0x7FFD02EE0000
tier0_s64.dll                    0x7FFD03200000
cudart64_75.dll                  0x7FFD03500000
GFSDK_SSAO_D3D11.win64.dll       0x7FFD03CE0000
bink2w64.dll                     0x7FFD03D70000
Windows.UI.dll                   0x7FFD0DE70000
MSVCP140_ATOMIC_WAIT.dll         0x7FFD11F80000
GFSDK_GodraysLib.x64.dll         0x7FFD1A870000
PriorityMod.dll                  0x7FFD1AD10000
vstdlib_s64.dll                  0x7FFD1AD40000
MSVCP140.dll                     0x7FFD1B980000
flexExtRelease_x64.dll           0x7FFD1BA30000
hudextension.dll                 0x7FFD1BA90000
f4se_steam_loader.dll            0x7FFD1C1A0000
FloatingDamage.dll               0x7FFD1C1F0000
F4z Ro D'oh.dll                  0x7FFD1C430000
faster_workshop.dll              0x7FFD1C990000
winmmbase.dll                    0x7FFD1D9C0000
Secur32.dll                      0x7FFD1E130000
msdmo.dll                        0x7FFD21D80000
AUDIOSES.DLL                     0x7FFD23430000
OneCoreCommonProxyStub.dll       0x7FFD23620000
textinputframework.dll           0x7FFD23D60000
ncryptsslp.dll                   0x7FFD244B0000
Oleacc.dll                       0x7FFD25210000
WINSPOOL.DRV                     0x7FFD25280000
COMCTL32.dll                     0x7FFD25320000
MessageBus.dll                   0x7FFD257B0000
webio.dll                        0x7FFD28140000
aswAMSI.dll                      0x7FFD28970000
igc64.dll                        0x7FFD28BE0000
drvstore.dll                     0x7FFD2C2C0000
cryptnet.dll                     0x7FFD2C420000
VERSION.dll                      0x7FFD2C460000
MSIMG32.dll                      0x7FFD2C5A0000
amsi.dll                         0x7FFD2C5D0000
nvToolsExt64_1.dll               0x7FFD2CB70000
WeaponDebrisCrashFix.dll         0x7FFD2CB80000
VCRUNTIME140_1.dll               0x7FFD2CEF0000
wbemsvc.dll                      0x7FFD2D030000
VCRUNTIME140.dll                 0x7FFD2D050000
fastprox.dll                     0x7FFD2D070000
MMDevApi.dll                     0x7FFD2D420000
wbemcomn.dll                     0x7FFD2D7B0000
nvapi64.dll                      0x7FFD2D830000
wbemprox.dll                     0x7FFD2F950000
igdgmm64.dll                     0x7FFD2FA60000
IntelControlLib.dll              0x7FFD300B0000
ControlLib.dll                   0x7FFD30140000
igd10um64xe.DLL                  0x7FFD301A0000
igd10iumd64.dll                  0x7FFD312B0000
OneCoreUAPCommonProxyStub.dll    0x7FFD31800000
fwpuclnt.dll                     0x7FFD32320000
rasadhlp.dll                     0x7FFD32C90000
WINMM.dll                        0x7FFD32CC0000
dhcpcsvc.DLL                     0x7FFD332D0000
dhcpcsvc6.DLL                    0x7FFD33380000
encounter_zone_recalculation.dll 0x7FFD33AF0000
CoreUIComponents.dll             0x7FFD34040000
avrt.dll                         0x7FFD34640000
directxdatabasehelper.dll        0x7FFD34830000
WINHTTP.dll                      0x7FFD34D40000
d3d11.dll                        0x7FFD36160000
dcomp.dll                        0x7FFD36800000
CoreMessaging.dll                0x7FFD36FA0000
apphelp.dll                      0x7FFD37340000
UxTheme.dll                      0x7FFD37440000
dxgi.dll                         0x7FFD375C0000
dwmapi.dll                       0x7FFD376D0000
WINNSI.DLL                       0x7FFD3AFC0000
dxcore.dll                       0x7FFD3B000000
DbgHelp.dll                      0x7FFD3B3E0000
resourcepolicyclient.dll         0x7FFD3B730000
wintypes.dll                     0x7FFD3BD30000
windows.storage.dll              0x7FFD3BE70000
HID.DLL                          0x7FFD3C740000
IpHlpAPI.dll                     0x7FFD3CA00000
DNSAPI.dll                       0x7FFD3CA30000
UMPDC.dll                        0x7FFD3CD40000
powrprof.dll                     0x7FFD3CD60000
schannel.DLL                     0x7FFD3CE00000
rsaenh.dll                       0x7FFD3CF00000
kernel.appcore.dll               0x7FFD3CF90000
ntmarta.dll                      0x7FFD3CFB0000
SSPICLI.DLL                      0x7FFD3D1E0000
MSWSOCK.dll                      0x7FFD3D400000
USERENV.dll                      0x7FFD3D500000
CRYPTSP.dll                      0x7FFD3D660000
CRYPTBASE.DLL                    0x7FFD3D680000
wldp.dll                         0x7FFD3D710000
NTASN1.dll                       0x7FFD3D790000
ncrypt.dll                       0x7FFD3D7D0000
bcrypt.dll                       0x7FFD3D800000
cfgmgr32.dll                     0x7FFD3DAF0000
devobj.dll                       0x7FFD3DB40000
DPAPI.DLL                        0x7FFD3DB90000
msasn1.dll                       0x7FFD3DBA0000
profapi.dll                      0x7FFD3DD80000
KERNELBASE.dll                   0x7FFD3DE50000
gdi32full.dll                    0x7FFD3E1F0000
ucrtbase.dll                     0x7FFD3E310000
WINTRUST.DLL                     0x7FFD3E4F0000
msvcp_win.dll                    0x7FFD3E560000
win32u.dll                       0x7FFD3E600000
CRYPT32.dll                      0x7FFD3E630000
bcryptPrimitives.dll             0x7FFD3E7A0000
NSI.dll                          0x7FFD3E820000
ole32.dll                        0x7FFD3E830000
SHELL32.dll                      0x7FFD3E9D0000
WS2_32.dll                       0x7FFD3F1C0000
ADVAPI32.dll                     0x7FFD3F2B0000
msvcrt.dll                       0x7FFD3F3C0000
COMDLG32.dll                     0x7FFD3F470000
combase.dll                      0x7FFD3F570000
USER32.dll                       0x7FFD3F900000
shcore.dll                       0x7FFD3FAB0000
PSAPI.DLL                        0x7FFD3FC00000
MSCTF.dll                        0x7FFD3FC20000
KERNEL32.DLL                     0x7FFD3FD40000
SHLWAPI.dll                      0x7FFD3FE10000
RPCRT4.dll                       0x7FFD3FE70000
imagehlp.dll                     0x7FFD3FF90000
clbcatq.dll                      0x7FFD401F0000
sechost.dll                      0x7FFD402A0000
SETUPAPI.dll                     0x7FFD40400000
IMM32.DLL                        0x7FFD40880000
GDI32.dll                        0x7FFD408C0000
OLEAUT32.dll                     0x7FFD408F0000
ntdll.dll                        0x7FFD40A10000
