XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x000052890000
steam_api64.dll                    0x0000528A0000
d3d11.dll                          0x000180000000
tbb.dll                            0x01DDAA0D0000
tbbmalloc.dll                      0x01DDAA1B0000
BakaMaxPapyrusOps.dll              0x01DDBC010000
Fallout4.exe                       0x7FF652570000
nvcuda64.dll                       0x7FF973AC0000
NvCamera64.dll                     0x7FF976D70000
steamclient64.dll                  0x7FF9775E0000
d3dcompiler_47_64.dll              0x7FF9790F0000
d3dcompiler_46e.dll                0x7FF979500000
gameoverlayrenderer64.dll          0x7FF9798C0000
wsfw_identifier.dll                0x7FF97A290000
SUP_F4SE.dll                       0x7FF97A390000
NAF.dll                            0x7FF97ADD0000
ScreenArcherMenu.dll               0x7FF97B110000
SAF.dll                            0x7FF97B510000
RobCo_Patcher.dll                  0x7FF97B600000
XDI.dll                            0x7FF97BE70000
nvwgf2umx.dll                      0x7FF97D7F0000
SprintSpeedController.dll          0x7FF983980000
PowerGridTools.dll                 0x7FF983B20000
Outfit-ReDress-Fix.dll             0x7FF983B90000
LongLoadingTimesFix.dll            0x7FF983BE0000
CONCRT140.dll                      0x7FF983C40000
Interior-NavCut-Fix.dll            0x7FF983C90000
HHS.dll                            0x7FF983CE0000
GLXRM_UnleveledWorld.dll           0x7FF983DD0000
GLXRM_SprintOverhaul.dll           0x7FF983E20000
GLXRM_ScalingFlagRemover.dll       0x7FF983E70000
f4pm.dll                           0x7FF983EC0000
f4ee.dll                           0x7FF983F30000
ENBInputDisabler.dll               0x7FF984040000
Buffout4.dll                       0x7FF984370000
CookableGrenade.dll                0x7FF985DF0000
cbp.dll                            0x7FF985F10000
BakaLevelUpMenu.dll                0x7FF985F80000
BakaFramework.dll                  0x7FF986040000
MessageBus.dll                     0x7FF988750000
ResampleDmo.DLL                    0x7FF9893F0000
DSOUND.DLL                         0x7FF9894B0000
BodyPartsUI.dll                    0x7FF989560000
ShadowBoostFO4.dll                 0x7FF9895B0000
D3DCOMPILER_43.dll                 0x7FF989680000
BlockingOverhaul.dll               0x7FF98B500000
ArmorPenetrationBugFix.dll         0x7FF98B550000
po3_SpellPerkItemDistributorF4.dll 0x7FF98B5A0000
WINHTTP.dll                        0x7FF98B6B0000
WhoseQuestIsItAnywayF4.dll         0x7FF98C480000
nvldumdx.dll                       0x7FF98D1A0000
vertibird_jump.dll                 0x7FF98D4D0000
po3_BaseObjectSwapperF4.dll        0x7FF98D520000
UnlimitedSurvivalMode.dll          0x7FF98DC50000
XAudio2_7.dll                      0x7FF98DD30000
UneducatedShooter.dll              0x7FF98DDC0000
ToYourFaceFO4.dll                  0x7FF98DE20000
mcm.dll                            0x7FF98DE70000
HighFPSPhysicsFix.dll              0x7FF98DF10000
FavoritesMenuEx.dll                0x7FF98DFA0000
rename_anything.dll                0x7FF98E190000
flexRelease_x64.dll                0x7FF98E1E0000
LooksmenuPlayerRotation.dll        0x7FF98E340000
ClassicHolsteredWeapons.dll        0x7FF98E390000
BakaScrapHeap.dll                  0x7FF98E440000
f4se_1_10_163.dll                  0x7FF98E5C0000
Discord_Presence_F4SE.dll          0x7FF98E710000
MSVCR110.dll                       0x7FF98E7B0000
FloatingDamage.dll                 0x7FF98E8B0000
tier0_s64.dll                      0x7FF98E910000
CustomScaleFix.dll                 0x7FF98F0B0000
CCExtenderF4.dll                   0x7FF98F260000
DINPUT8.dll                        0x7FF9995B0000
BetterConsole.dll                  0x7FF999620000
ASM.Plugin.AudioDevProps2.dll      0x7FF9AB210000
hudextension.dll                   0x7FF9AB260000
msdmo.dll                          0x7FF9BB3F0000
AudioDevProps2.dll                 0x7FF9BC100000
MSVCP140.dll                       0x7FF9BD910000
NahimicOSD.dll                     0x7FF9BDA20000
ProductInfo.dll                    0x7FF9BDAD0000
VCRUNTIME140.dll                   0x7FF9C2660000
MSVCP110.dll                       0x7FF9CE4B0000
cudart64_75.dll                    0x7FF9CE600000
