XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x00005DC90000
steam_api64.dll                    0x00005DCA0000
DirectHit.dll                      0x014711B40000
wintrust.dll                       0x01483FB90000
Fallout4.exe                       0x7FF623F90000
steamclient64.dll                  0x7FFF3E250000
nvcuda64.dll                       0x7FFF45A60000
NvCamera64.dll                     0x7FFF49E60000
d3dcompiler_47_64.dll              0x7FFF4C490000
nvspcap64.dll                      0x7FFF4CBE0000
XAudio2_7.dll                      0x7FFF4D360000
DINPUT8.dll                        0x7FFF4D3F0000
gameoverlayrenderer64.dll          0x7FFF4D440000
XDI.dll                            0x7FFF4EED0000
UneducatedShooter.dll              0x7FFF4EF40000
ShadowBoostFO4.dll                 0x7FFF4F040000
RobCo_Patcher.dll                  0x7FFF4FEF0000
ResampleDmo.DLL                    0x7FFF5C4B0000
DSOUND.DLL                         0x7FFF5C570000
SprintSpeedController.dll          0x7FFF5C900000
po3_SpellPerkItemDistributorF4.dll 0x7FFF5C950000
SlickFingers.dll                   0x7FFF5CB20000
PRKF.dll                           0x7FFF5CB70000
ReloadFix.dll                      0x7FFF5CC80000
PipboyTabs.dll                     0x7FFF5CCD0000
Outfit-ReDress-Fix.dll             0x7FFF5CD30000
NVIDIA_Reflex.dll                  0x7FFF5CD80000
mcm.dll                            0x7FFF5CE50000
LongLoadingTimesFix.dll            0x7FFF5E140000
HighFPSPhysicsFix.dll              0x7FFF67AE0000
Buffout4.dll                       0x7FFF67B70000
BakaScrapHeap.dll                  0x7FFF67E90000
EscapeFreeze.dll                   0x7FFF7B1E0000
MGEFConditionFix.dll               0x7FFF8B560000
CONCRT140.dll                      0x7FFF8E7F0000
BakaFullscreenPipboy.dll           0x7FFF8F110000
BakaFramework.dll                  0x7FFF8F270000
Interior-NavCut-Fix.dll            0x7FFF90F00000
GLXRM_UnleveledWorld.dll           0x7FFF90F50000
msdmo.dll                          0x7FFF92800000
BakaMaxPapyrusOps.dll              0x7FFF92DF0000
f4pm.dll                           0x7FFF93040000
GCBugFix.dll                       0x7FFF94000000
f4se_1_10_163.dll                  0x7FFF95470000
tier0_s64.dll                      0x7FFF95550000
flexRelease_x64.dll                0x7FFF956F0000
BulletCountedReload.dll            0x7FFF980F0000
CCExtenderF4.dll                   0x7FFF986B0000
crafting_highlight_fix.dll         0x7FFF98780000
BetterConsole.dll                  0x7FFF98A80000
vstdlib_s64.dll                    0x7FFF98AF0000
MSVCP140.dll                       0x7FFF99910000
MessageBus.dll                     0x7FFF999A0000
VCRUNTIME140_1.dll                 0x7FFF9ACD0000
VCRUNTIME140.dll                   0x7FFF9ACE0000
ncryptsslp.dll                     0x7FFF9B3C0000
Windows.UI.dll                     0x7FFF9BBC0000
webio.dll                          0x7FFF9CFD0000
XINPUT9_1_0.dll                    0x7FFF9D0E0000
cudart64_75.dll                    0x7FFF9D0F0000
GFSDK_SSAO_D3D11.win64.dll         0x7FFF9D150000
winmmbase.dll                      0x7FFF9D650000
inputhost.dll                      0x7FFF9DE80000
encounter_zone_recalculation.dll   0x7FFF9F180000
GFSDK_GodraysLib.x64.dll           0x7FFF9F320000
WeaponDebrisCrashFix.dll           0x7FFF9F500000
flexExtRelease_x64.dll             0x7FFF9F520000
MSVCR110.dll                       0x7FFF9F580000
OneCoreCommonProxyStub.dll         0x7FFFA05E0000
textinputframework.dll             0x7FFFA0690000
rasadhlp.dll                       0x7FFFA0990000
SprintStutteringFix.dll            0x7FFFA0A00000
ArmorPenetrationBugFix.dll         0x7FFFA0B60000
MSVCP140_ATOMIC_WAIT.dll           0x7FFFA0C70000
MSVCP110.dll                       0x7FFFA0C90000
AUDIOSES.DLL                       0x7FFFA0FC0000
MessageBus.dll                     0x7FFFA1F70000
MpOav.dll                          0x7FFFA3240000
fastprox.dll                       0x7FFFA3FD0000
amsi.dll                           0x7FFFA42F0000
wbemsvc.dll                        0x7FFFA4340000
nvwgf2umx.dll                      0x7FFFA4A30000
wbemcomn.dll                       0x7FFFAABD0000
nvldumdx.dll                       0x7FFFAAE40000
OneCoreUAPCommonProxyStub.dll      0x7FFFAAF00000
nvapi64.dll                        0x7FFFABB70000
MMDevApi.dll                       0x7FFFACC00000
wbemprox.dll                       0x7FFFAE0C0000
fwpuclnt.dll                       0x7FFFAE4F0000
CoreUIComponents.dll               0x7FFFAE580000
dbghelp.dll                        0x7FFFAEC10000
drvstore.dll                       0x7FFFAEF70000
directxdatabasehelper.dll          0x7FFFAF240000
cryptnet.dll                       0x7FFFAFA60000
VERSION.dll                        0x7FFFAFAD0000
dhcpcsvc.DLL                       0x7FFFAFC80000
dhcpcsvc6.DLL                      0x7FFFAFCA0000
WINMM.dll                          0x7FFFAFD80000
WINHTTP.dll                        0x7FFFAFE90000
AmmoRemover.dll                    0x7FFFB0150000
avrt.dll                           0x7FFFB0300000
D3DCOMPILER_47.dll                 0x7FFFB1800000
WindowsCodecs.dll                  0x7FFFB1BF0000
d3d11.dll                          0x7FFFB20D0000
dcomp.dll                          0x7FFFB2920000
f4se_steam_loader.dll              0x7FFFB2C10000
bink2w64.dll                       0x7FFFB2C50000
CoreMessaging.dll                  0x7FFFB30F0000
nvToolsExt64_1.dll                 0x7FFFB3390000
xinput1_4.dll                      0x7FFFB3400000
apphelp.dll                        0x7FFFB34E0000
WINNSI.DLL                         0x7FFFB3660000
uxtheme.dll                        0x7FFFB3670000
dxcore.dll                         0x7FFFB37B0000
dxgi.dll                           0x7FFFB3800000
dwmapi.dll                         0x7FFFB3AE0000
resourcepolicyclient.dll           0x7FFFB3B60000
wintypes.dll                       0x7FFFB3F50000
windows.storage.dll                0x7FFFB4090000
HID.DLL                            0x7FFFB4990000
IPHLPAPI.DLL                       0x7FFFB4BF0000
DNSAPI.dll                         0x7FFFB4C60000
Secur32.dll                        0x7FFFB4F40000
schannel.DLL                       0x7FFFB4FC0000
rsaenh.dll                         0x7FFFB50D0000
kernel.appcore.dll                 0x7FFFB5110000
ntmarta.dll                        0x7FFFB5190000
SSPICLI.DLL                        0x7FFFB53D0000
MSWSOCK.dll                        0x7FFFB55F0000
USERENV.dll                        0x7FFFB5750000
CRYPTSP.dll                        0x7FFFB58B0000
CRYPTBASE.DLL                      0x7FFFB58D0000
UMPDC.dll                          0x7FFFB5970000
powrprof.dll                       0x7FFFB5990000
wldp.dll                           0x7FFFB59E0000
NTASN1.dll                         0x7FFFB5A60000
ncrypt.dll                         0x7FFFB5AA0000
bcrypt.dll                         0x7FFFB5AD0000
msasn1.dll                         0x7FFFB5DD0000
devobj.dll                         0x7FFFB5DF0000
cfgmgr32.dll                       0x7FFFB5E20000
DPAPI.DLL                          0x7FFFB5E90000
profapi.dll                        0x7FFFB6060000
win32u.dll                         0x7FFFB6130000
bcryptPrimitives.dll               0x7FFFB6160000
gdi32full.dll                      0x7FFFB6250000
CRYPT32.dll                        0x7FFFB6370000
KERNELBASE.dll                     0x7FFFB65A0000
msvcp_win.dll                      0x7FFFB6950000
ucrtbase.dll                       0x7FFFB69F0000
GDI32.dll                          0x7FFFB6B10000
ADVAPI32.dll                       0x7FFFB6B40000
msvcrt.dll                         0x7FFFB6CF0000
clbcatq.dll                        0x7FFFB6DA0000
shlwapi.dll                        0x7FFFB6ED0000
imagehlp.dll                       0x7FFFB6FC0000
IMM32.DLL                          0x7FFFB7000000
MSCTF.dll                          0x7FFFB7040000
sechost.dll                        0x7FFFB7190000
KERNEL32.DLL                       0x7FFFB7240000
PSAPI.DLL                          0x7FFFB7310000
USER32.dll                         0x7FFFB7320000
NSI.dll                            0x7FFFB74D0000
combase.dll                        0x7FFFB76A0000
ole32.dll                          0x7FFFB7A40000
OLEAUT32.dll                       0x7FFFB7BE0000
SETUPAPI.dll                       0x7FFFB7D20000
RPCRT4.dll                         0x7FFFB81A0000
SHELL32.dll                        0x7FFFB82C0000
SHCORE.dll                         0x7FFFB8B30000
WS2_32.dll                         0x7FFFB8CA0000
ntdll.dll                          0x7FFFB8DB0000
