XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x000075C00000
Fallout4.exe                       0x7FF757280000
BackportedBA2Support.dll           0x7FFC7BC40000
WINHTTP.dll                        0x7FFC7C900000
PapyrusCommonLibrary.dll           0x7FFC888F0000
ffx_fsr2_api_dx11_x64.dll          0x7FFC88C00000
ffx_fsr2_api_dx12_x64.dll          0x7FFC88DD0000
SUP_F4SE.dll                       0x7FFC9A360000
XDI.dll                            0x7FFC9BFE0000
Buffout4.dll                       0x7FFC9C050000
wsfw_identifier.dll                0x7FFCA0500000
UnlimitedSurvivalMode.dll          0x7FFCA0890000
UneducatedShooter.dll              0x7FFCA1BA0000
usvfs_x64.dll                      0x7FFCA1C20000
ToYourFaceFO4.dll                  0x7FFCA1E30000
ShadowBoostFO4.dll                 0x7FFCA1E80000
RobCo_Patcher.dll                  0x7FFCA1F50000
RememberPickAngleUpdated.dll       0x7FFCA3A00000
RustyFaceFix.dll                   0x7FFCA3C90000
PowerGridTools.dll                 0x7FFCA5BE0000
PrivateProfileRedirector.dll       0x7FFCA6070000
po3_SpellPerkItemDistributorF4.dll 0x7FFCA60D0000
d3d12.dll                          0x7FFCA61E0000
po3_SimpleOffenceSuppressionF4.dll 0x7FFCA6820000
LighthousePapyrusExtender.dll      0x7FFCA68B0000
ReloadFix.dll                      0x7FFCA6A80000
mcm.dll                            0x7FFCA6AD0000
PipboyTabs.dll                     0x7FFCA79F0000
Outfit-ReDress-Fix.dll             0x7FFCAC560000
MagicSystemFixes.dll               0x7FFCAC5B0000
LongLoadingTimesFix.dll            0x7FFCB05A0000
HighFPSPhysicsFix.dll              0x7FFCB0630000
GLXRM_SCOURGE.dll                  0x7FFCB06C0000
Interior-NavCut-Fix.dll            0x7FFCBEB20000
GLXRM_ScalingFlagRemover.dll       0x7FFCBFB60000
GardenOfEdenPapyrusExtender.dll    0x7FFCC1810000
FollowerStrayBulletFix.dll         0x7FFCC1C20000
