XINPUT1_3.dll                           0x000000400000
X3DAudio1_7.dll                         0x0000706C0000
steam_api64.dll                         0x0000706D0000
d3d11.dll                               0x000180000000
MSCTF.dll                               0x0154BE020000
PSAPI.DLL                               0x0154D3A50000
HighFPSPhysicsFix.dll                   0x0154E9330000
LL_fourPlay_1_10_163.dll                0x0154F9E60000
Fallout4.exe                            0x7FF786A40000
_nvngx.dll                              0x7FFB92CA0000
d3dcompiler_46e.dll                     0x7FFB9DF80000
XAudio2_7.dll                           0x7FFBBA7F0000
ReshadeEffectShaderToggler.addon64      0x7FFC1D1E0000
ReShade64-AdjustDepth-By-seri14.addon64 0x7FFC1D880000
nvppex.dll                              0x7FFC1D8C0000
KiLoaderSatelliteENB.dllplugin          0x7FFC1DAD0000
gameoverlayrenderer64.dll               0x7FFC1DB20000
XDI.dll                                 0x7FFC1DCC0000
wsfw_identifier.dll                     0x7FFC1DD30000
WhoseQuestIsItAnywayF4.dll              0x7FFC1DE30000
WeightlessItems.dll                     0x7FFC1DE90000
UnlimitedFastTravel.dll                 0x7FFC1DEE0000
SUP_F4SE.dll                            0x7FFC1DF30000
ShadowBoostFO4.dll                      0x7FFC1E160000
SettlementOfUnlimitedSize.dll           0x7FFC1E230000
RobCo_Patcher.dll                       0x7FFC1E280000
ScaleformCopyPaste.dll                  0x7FFC1E390000
PRKF.dll                                0x7FFC1E3E0000
PowerGridTools.dll                      0x7FFC1E470000
po3_SpellPerkItemDistributorF4.dll      0x7FFC1E4E0000
po3_SimpleOffenceSuppressionF4.dll      0x7FFC1E5F0000
po3_BaseObjectSwapperF4.dll             0x7FFC1E680000
PlotUI.dll                              0x7FFC1E780000
place.dll                               0x7FFC1E7C0000
PipboyTabs.dll                          0x7FFC1E840000
PapyrusScriptRunner.dll                 0x7FFC1E8A0000
Outfit-ReDress-Fix.dll                  0x7FFC1E910000
MODExplorer.dll                         0x7FFC1E960000
MGEFConditionFix.dll                    0x7FFC1E9E0000
MeleeAndThrow.dll                       0x7FFC1EA30000
mcm.dll                                 0x7FFC1EA80000
MagicSystemFixes.dll                    0x7FFC1EB20000
LighthousePapyrusExtender.dll           0x7FFC1EBB0000
KiENBExtender.dll                       0x7FFC1ECE0000
KiLoader.dll                            0x7FFC1EDB0000
KiLoaderSatelliteF4SE.dll               0x7FFC1EE40000
CONCRT140.dll                           0x7FFC1EE90000
Interior-NavCut-Fix.dll                 0x7FFC1EEE0000
GLXRM_NoInteriorFog.dll                 0x7FFC1EF30000
GCBugFix.dll                            0x7FFC1EF80000
GardenOfEdenPapyrusExtender.dll         0x7FFC1EFE0000
PDPerfPlugin.dll                        0x7FFC1F280000
libxess.dll                             0x7FFC1F480000
ffx_fsr2_api_dx11_x64.dll               0x7FFC23530000
nvngx_dlss.dll                          0x7FFC23700000
Fallout4Upscaler.dll                    0x7FFC26810000
F4z Ro D'oh.dll                         0x7FFC27830000
f4ee.dll                                0x7FFC278A0000
EscapeFreeze.dll                        0x7FFC279B0000
DynamicMusicOverhaulRedux.dll           0x7FFC27A70000
crafting_highlight_fix.dll              0x7FFC27AD0000
Buffout4.dll                            0x7FFC27B20000
BakaPowerArmorStorage.dll               0x7FFC27E80000
BakaMaxPapyrusOps.dll                   0x7FFC27F70000
BakaFullscreenPipboy.dll                0x7FFC28020000
BackportedBA2Support.dll                0x7FFC28100000
steamclient64.dll                       0x7FFC28DC0000
D3DCOMPILER_43.dll                      0x7FFC2A4C0000
dxgi.dll                                0x7FFC2A730000
WINHTTP.dll                             0x7FFC2AC30000
tier0_s64.dll                           0x7FFC31710000
FallrimPriority.dll                     0x7FFC44260000
BakaFramework.dll                       0x7FFC44490000
ConsoleUtilF4.dll                       0x7FFC45A40000
BakaAutoLockpicking.dll                 0x7FFC45A90000
f4se_1_10_163.dll                       0x7FFC55960000
BetterConsole.dll                       0x7FFC5A210000
ConsoleEx.dll                           0x7FFC5A4F0000
vstdlib_s64.dll                         0x7FFC5A530000
ArmorPenetrationBugFix.dll              0x7FFC76E80000
flexRelease_x64.dll                     0x7FFC76ED0000
pppl.dll                                0x7FFC7FEC0000
ESPExplorer.dll                         0x7FFCA5DB0000
f4se_steam_loader.dll                   0x7FFCA6BB0000
d3dx11_43.dll                           0x7FFCA6BF0000
VoltekLib.Detours.dll                   0x7FFCA7240000
cudart64_75.dll                         0x7FFCA7480000
VoltekLib.RelocationDatabase.dll        0x7FFCA7EC0000
GFSDK_SSAO_D3D11.win64.dll              0x7FFCC3BB0000
GFSDK_GodraysLib.x64.dll                0x7FFCC3E90000
nvdxgdmal64.dll                         0x7FFCCDEA0000
nvcuda64.dll                            0x7FFCCE110000
msdmo.dll                               0x7FFCCEF00000
ResampleDmo.DLL                         0x7FFCCEF10000
DSOUND.DLL                              0x7FFCCEFD0000
xinput1_4.dll                           0x7FFCF7010000
WeaponDebrisCrashFix.dll                0x7FFCF7C00000
nvspcap64.dll                           0x7FFCF8A90000
encounter_zone_recalculation.dll        0x7FFD005D0000
usvfs_x64.dll                           0x7FFD00E90000
libdiskCacheEnabler.dll                 0x7FFD01660000
VoltekLib.MemoryManager.dll             0x7FFD01680000
MSVCP140_ATOMIC_WAIT.dll                0x7FFD016E0000
NvTelemetryBridge64.dll                 0x7FFD06B60000
uiautomationcore.dll                    0x7FFD0BBA0000
KiHalloc.dll                            0x7FFD0FB30000
threadpoolwinrt.dll                     0x7FFD1F780000
inputhost.dll                           0x7FFD28210000
AddFFFFFix.dll                          0x7FFD287F0000
VoltekLib.UnicodeConverter.dll          0x7FFD28810000
ondemandconnroutehelper.dll             0x7FFD29E30000
ffx_fsr2_api_x64.dll                    0x7FFD2C190000
flexExtRelease_x64.dll                  0x7FFD2C2D0000
MSVCR110.dll                            0x7FFD2C330000
MSVCP110.dll                            0x7FFD2C410000
bink2w64.dll                            0x7FFD2C4C0000
WININET.dll                             0x7FFD2CE50000
winmmbase.dll                           0x7FFD2DE90000
VCRUNTIME140_1.dll                      0x7FFD2E070000
MSVCP140.dll                            0x7FFD2E0E0000
VCRUNTIME140.dll                        0x7FFD2E170000
Windows.UI.dll                          0x7FFD2E8D0000
webio.dll                               0x7FFD2EC60000
iertutil.dll                            0x7FFD2F190000
nvwgf2umx.dll                           0x7FFD2FA30000
OLEACC.dll                              0x7FFD335F0000
COMCTL32.dll                            0x7FFD33710000
gdiplus.dll                             0x7FFD339B0000
MSIMG32.dll                             0x7FFD33B70000
MpOav.dll                               0x7FFD33D90000
amsi.dll                                0x7FFD33EC0000
textinputframework.dll                  0x7FFD35D70000
AUDIOSES.DLL                            0x7FFD35F60000
nvgpucomp64.dll                         0x7FFD36150000
MMDevApi.dll                            0x7FFD37FB0000
wbemsvc.dll                             0x7FFD384D0000
fastprox.dll                            0x7FFD384F0000
srvcli.dll                              0x7FFD39AA0000
ncryptsslp.dll                          0x7FFD39B20000
urlmon.dll                              0x7FFD39B90000
SPINF.dll                               0x7FFD3A3B0000
NvTelemetryAPI64.dll                    0x7FFD3A6D0000
NvMessageBus.dll                        0x7FFD3ABB0000
nvapi64.dll                             0x7FFD3B0D0000
nvldumdx.dll                            0x7FFD3C540000
WINMM.dll                               0x7FFD3CF10000
CoreUIComponents.dll                    0x7FFD3ECD0000
avrt.dll                                0x7FFD3F590000
wbemcomn.dll                            0x7FFD3F5D0000
wbemprox.dll                            0x7FFD3F650000
