XINPUT1_3.dll                      0x000000400000
steam_api64.dll                    0x0000503E0000
X3DAudio1_7.dll                    0x000050420000
Fallout4.exe                       0x7FF674DB0000
BackportedBA2Support.dll           0x7FFA856F0000
ffx_fsr2_api_dx11_x64.dll          0x7FFA8AF30000
gameoverlayrenderer64.dll          0x7FFA8B100000
steamclient64.dll                  0x7FFA8B2A0000
XAudio2_7.dll                      0x7FFA8CFA0000
XDI.dll                            0x7FFA8D030000
wsfw_identifier.dll                0x7FFA8D0A0000
WeaponDebrisCrashFix.dll           0x7FFA8D1A0000
RobCo_Patcher.dll                  0x7FFA8D1F0000
PRKF.dll                           0x7FFA8D2D0000
PowerGridTools.dll                 0x7FFA8D360000
po3_SimpleOffenceSuppressionF4.dll 0x7FFA8D3D0000
PapyrusCommonLibrary.dll           0x7FFA8D460000
ReloadFix.dll                      0x7FFA8DD00000
place.dll                          0x7FFA8DD50000
mcm.dll                            0x7FFA8DDD0000
MagicSystemFixes.dll               0x7FFA8DE70000
HUDPlusPlus.dll                    0x7FFA8DF00000
HighFPSPhysicsFix.dll              0x7FFA8DF80000
GardenOfEdenPapyrusExtender.dll    0x7FFA8E010000
hudextension.dll                   0x7FFA8E340000
FollowerStrayBulletFix.dll         0x7FFA8E390000
FloatingDamage.dll                 0x7FFA8E410000
Fallout4Upscaler.dll               0x7FFA8E470000
f4ee.dll                           0x7FFA8E580000
PDPerfPlugin.dll                   0x7FFA8EBB0000
spdlog.dll                         0x7FFA8EC10000
Buffout4.dll                       0x7FFA8ED10000
BakaFramework.dll                  0x7FFA8F150000
EmptyBarterMenuEngineBugFix.dll    0x7FFA8F250000
tier0_s64.dll                      0x7FFA8F410000
crafting_highlight_fix.dll         0x7FFA8F8E0000
ConsoleUtilF4.dll                  0x7FFA8F9C0000
f4se_1_10_163.dll                  0x7FFA92680000
nvppex.dll                         0x7FFA9B5C0000
nvspcap64.dll                      0x7FFA9BFB0000
DSOUND.DLL                         0x7FFAA7D90000
MpOav.dll                          0x7FFAAB3A0000
amsi.dll                           0x7FFAAB4C0000
BulletCountedReload.dll            0x7FFAAB8B0000
flexRelease_x64.dll                0x7FFAAB940000
nvwgf2umx.dll                      0x7FFAAD2F0000
vstdlib_s64.dll                    0x7FFAB6240000
cudart64_75.dll                    0x7FFAB6300000
GFSDK_SSAO_D3D11.win64.dll         0x7FFABC1B0000
flexExtRelease_x64.dll             0x7FFABC520000
CONCRT140.dll                      0x7FFABD820000
deviceaccess.dll                   0x7FFABF8F0000
MSVCR110.dll                       0x7FFABF930000
winmmbase.dll                      0x7FFABFA10000
d3d12.dll                          0x7FFABFA40000
BlockingOverhaul.dll               0x7FFABFCA0000
GFSDK_GodraysLib.x64.dll           0x7FFAC0900000
OneCoreCommonProxyStub.dll         0x7FFAC0B40000
webio.dll                          0x7FFAC3AA0000
cc_cleaner.dll                     0x7FFAC57C0000
fmt.dll                            0x7FFAC5E10000
mskeyprotect.dll                   0x7FFAC6A90000
ncryptsslp.dll                     0x7FFAC8320000
bink2w64.dll                       0x7FFACB680000
MSVCP110.dll                       0x7FFACB710000
encounter_zone_recalculation.dll   0x7FFACF560000
AmmoRemover.dll                    0x7FFACF640000
VCRUNTIME140_1.dll                 0x7FFAD2430000
MSVCP140.dll                       0x7FFAD2440000
Secur32.dll                        0x7FFAD2EC0000
VCRUNTIME140.dll                   0x7FFAD2ED0000
COMCTL32.dll                       0x7FFAD3870000
xinput1_4.dll                      0x7FFAD4130000
nvgpucomp64.dll                    0x7FFAD5170000
rasadhlp.dll                       0x7FFAD86E0000
wbemsvc.dll                        0x7FFAD87A0000
fastprox.dll                       0x7FFAD8840000
dhcpcsvc6.DLL                      0x7FFAD8DE0000
MSVCP140_ATOMIC_WAIT.dll           0x7FFAD91F0000
dhcpcsvc.DLL                       0x7FFAD9240000
NvMessageBus.dll                   0x7FFAD96A0000
fwpuclnt.dll                       0x7FFADA050000
WINHTTP.dll                        0x7FFADA380000
nvldumdx.dll                       0x7FFADC2C0000
wbemcomn.dll                       0x7FFADC6C0000
nvapi64.dll                        0x7FFADCC80000
WINMM.dll                          0x7FFADDB00000
OneCoreUAPCommonProxyStub.dll      0x7FFADE680000
dxcore.dll                         0x7FFADF350000
inputhost.dll                      0x7FFADF470000
D3DCOMPILER_47.dll                 0x7FFADF5D0000
twinapi.appcore.dll                0x7FFAE0930000
avrt.dll                           0x7FFAE0EA0000
WINNSI.DLL                         0x7FFAE1A30000
wbemprox.dll                       0x7FFAE1AA0000
f4se_steam_loader.dll              0x7FFAE1AE0000
WindowManagementAPI.dll            0x7FFAE1B20000
textinputframework.dll             0x7FFAE1BF0000
d3d11.dll                          0x7FFAE1CF0000
wintypes.dll                       0x7FFAE28A0000
Windows.UI.dll                     0x7FFAE2A80000
dcomp.dll                          0x7FFAE2E60000
CoreUIComponents.dll               0x7FFAE3150000
SprintStutteringFix.dll            0x7FFAE3530000
ffx_fsr2_api_x64.dll               0x7FFAE35F0000
nvToolsExt64_1.dll                 0x7FFAE3600000
drvstore.dll                       0x7FFAE3790000
cryptnet.dll                       0x7FFAE38E0000
VERSION.dll                        0x7FFAE3A00000
MMDevApi.dll                       0x7FFAE3AA0000
AUDIOSES.DLL                       0x7FFAE3B30000
PROPSYS.dll                        0x7FFAE3CC0000
CoreMessaging.dll                  0x7FFAE3DC0000
uxtheme.dll                        0x7FFAE4800000
dwmapi.dll                         0x7FFAE4940000
resourcepolicyclient.dll           0x7FFAE4970000
dbghelp.dll                        0x7FFAE4FE0000
kernel.appcore.dll                 0x7FFAE5360000
windows.storage.dll                0x7FFAE5380000
HID.DLL                            0x7FFAE5B30000
dxgi.dll                           0x7FFAE5B70000
schannel.DLL                       0x7FFAE61D0000
rsaenh.dll                         0x7FFAE62C0000
ntmarta.dll                        0x7FFAE6510000
IPHLPAPI.DLL                       0x7FFAE6680000
DNSAPI.dll                         0x7FFAE66C0000
MSWSOCK.dll                        0x7FFAE69A0000
CRYPTSP.dll                        0x7FFAE6BF0000
CRYPTBASE.DLL                      0x7FFAE6C10000
Wldp.dll                           0x7FFAE6CA0000
NTASN1.dll                         0x7FFAE6CD0000
ncrypt.dll                         0x7FFAE6D10000
msasn1.dll                         0x7FFAE6E30000
devobj.dll                         0x7FFAE6E50000
DPAPI.DLL                          0x7FFAE7060000
UMPDC.dll                          0x7FFAE7070000
powrprof.dll                       0x7FFAE7090000
USERENV.dll                        0x7FFAE7190000
SSPICLI.DLL                        0x7FFAE71C0000
profapi.dll                        0x7FFAE7210000
KERNELBASE.dll                     0x7FFAE72E0000
msvcp_win.dll                      0x7FFAE7690000
ucrtbase.dll                       0x7FFAE7730000
bcrypt.dll                         0x7FFAE7830000
gdi32full.dll                      0x7FFAE7860000
bcryptPrimitives.dll               0x7FFAE7980000
win32u.dll                         0x7FFAE7A10000
cfgmgr32.dll                       0x7FFAE7A40000
CRYPT32.dll                        0x7FFAE7A90000
wintrust.dll                       0x7FFAE7BF0000
SETUPAPI.dll                       0x7FFAE7CC0000
ADVAPI32.dll                       0x7FFAE8130000
KERNEL32.DLL                       0x7FFAE81E0000
OLEAUT32.dll                       0x7FFAE82B0000
msvcrt.dll                         0x7FFAE8380000
USER32.dll                         0x7FFAE8420000
imagehlp.dll                       0x7FFAE8680000
COMDLG32.dll                       0x7FFAE86A0000
clbcatq.dll                        0x7FFAE8780000
NSI.dll                            0x7FFAE8830000
SHELL32.dll                        0x7FFAE8840000
WS2_32.dll                         0x7FFAE8FB0000
shlwapi.dll                        0x7FFAE9020000
MSCTF.dll                          0x7FFAE9080000
GDI32.dll                          0x7FFAE91A0000
RPCRT4.dll                         0x7FFAE91E0000
combase.dll                        0x7FFAE9390000
sechost.dll                        0x7FFAE9780000
ole32.dll                          0x7FFAE9820000
SHCORE.dll                         0x7FFAE9950000
PSAPI.DLL                          0x7FFAE9A00000
IMM32.DLL                          0x7FFAE9A10000
ntdll.dll                          0x7FFAE9C30000
