XINPUT1_3.dll                    0x000000400000
X3DAudio1_7.dll                  0x000071E80000
ArmorPenetrationBugFix.dll       0x027287F30000
Fallout4.exe                     0x7FF7B9310000
DSOUND.DLL                       0x7FFA21020000
XAudio2_7.dll                    0x7FFA21280000
xinput1_4.dll                    0x7FFA21310000
XDI.dll                          0x7FFA214A0000
wsfw_identifier.dll              0x7FFA21510000
WhoseQuestIsItAnywayF4.dll       0x7FFA21610000
vertibird_jump.dll               0x7FFA21670000
SprintStutteringFix.dll          0x7FFA216C0000
SprintSpeedController.dll        0x7FFA216E0000
ShadowBoostFO4.dll               0x7FFA21730000
RustyFaceFix.dll                 0x7FFA21800000
RobCo_Patcher.dll                0x7FFA21850000
RememberPickAngleUpdated.dll     0x7FFA21940000
ReloadFix.dll                    0x7FFA21A00000
PrivateProfileRedirector.dll     0x7FFA21A50000
PriorityMod.dll                  0x7FFA21AB0000
PowerGridTools.dll               0x7FFA21AE0000
place.dll                        0x7FFA21B50000
Outfit-ReDress-Fix.dll           0x7FFA21BD0000
mcm.dll                          0x7FFA21C20000
LongLoadingTimesFix.dll          0x7FFA21CC0000
CONCRT140.dll                    0x7FFA21D20000
Interior-NavCut-Fix.dll          0x7FFA21D70000
HighFPSPhysicsFix.dll            0x7FFA21DC0000
GLXRM_SprintOverhaul.dll         0x7FFA21E50000
GCBugFix.dll                     0x7FFA21EA0000
faster_workshop.dll              0x7FFA21F00000
f4ee.dll                         0x7FFA21F60000
encounter_zone_recalculation.dll 0x7FFA22070000
DisableExitSave.dll              0x7FFA220A0000
crafting_highlight_fix.dll       0x7FFA220F0000
ConsoleUtilF4.dll                0x7FFA22140000
ClockWidget.dll                  0x7FFA22190000
CCExtenderF4.dll                 0x7FFA221E0000
cc_cleaner.dll                   0x7FFA22250000
cbp.dll                          0x7FFA22290000
BulletCountedReload.dll          0x7FFA222E0000
Buffout4.dll                     0x7FFA22370000
BetterConsole.dll                0x7FFA226D0000
BakaScrapHeap.dll                0x7FFA22740000
BakaMaxPapyrusOps.dll            0x7FFA22810000
f4se_1_10_163.dll                0x7FFA22910000
cudart64_75.dll                  0x7FFA229F0000
GFSDK_GodraysLib.x64.dll         0x7FFA22A50000
GFSDK_SSAO_D3D11.win64.dll       0x7FFA22AB0000
flexExtRelease_x64.dll           0x7FFA22B40000
flexRelease_x64.dll              0x7FFA22BA0000
MSVCR110.dll                     0x7FFA22CF0000
MSVCP110.dll                     0x7FFA22DD0000
IPHLPAPI.DLL                     0x7FFA22E80000
bink2w64.dll                     0x7FFA23440000
Galaxy64.dll                     0x7FFA234D0000
steam_api64.dll                  0x7FFA24380000
napinsp.dll                      0x7FFA2BFB0000
f4se_steam_loader.dll            0x7FFA2BFD0000
MSVCP140_ATOMIC_WAIT.dll         0x7FFA2CA10000
MSVCP140.dll                     0x7FFA33C10000
winrnr.dll                       0x7FFA34A40000
pnrpnsp.dll                      0x7FFA36F80000
AmmoRemover.dll                  0x7FFA4D780000
MSIMG32.dll                      0x7FFA4D7B0000
nvToolsExt64_1.dll               0x7FFA4D7C0000
winmmbase.dll                    0x7FFA52C10000
usvfs_x64.dll                    0x7FFA53980000
WINSPOOL.DRV                     0x7FFA54C90000
wshbth.dll                       0x7FFA57BA0000
AUDIOSES.DLL                     0x7FFA59080000
secur32.dll                      0x7FFA5C960000
OneCoreCommonProxyStub.dll       0x7FFA5E920000
WININET.dll                      0x7FFA5EC40000
COMCTL32.dll                     0x7FFA5F750000
atidxx64.dll                     0x7FFA60430000
inputhost.dll                    0x7FFA634A0000
textinputframework.dll           0x7FFA63600000
Windows.UI.dll                   0x7FFA637B0000
mskeyprotect.dll                 0x7FFA63DD0000
TextShaping.dll                  0x7FFA649F0000
MMDevApi.dll                     0x7FFA655E0000
amdihk64.dll                     0x7FFA65CA0000
atiuxp64.dll                     0x7FFA65CD0000
WINMM.dll                        0x7FFA65DB0000
aticfx64.dll                     0x7FFA65E20000
dxcore.dll                       0x7FFA66060000
VERSION.dll                      0x7FFA66930000
MpOav.dll                        0x7FFA66940000
amsi.dll                         0x7FFA669C0000
webio.dll                        0x7FFA66A10000
wbemsvc.dll                      0x7FFA66B80000
fastprox.dll                     0x7FFA66BA0000
fwpuclnt.dll                     0x7FFA672B0000
wbemcomn.dll                     0x7FFA67450000
wbemprox.dll                     0x7FFA674E0000
rasadhlp.dll                     0x7FFA67720000
OneCoreUAPCommonProxyStub.dll    0x7FFA67850000
VCRUNTIME140.dll                 0x7FFA68060000
VCRUNTIME140_1.dll               0x7FFA683C0000
twinapi.appcore.dll              0x7FFA68660000
WindowManagementAPI.dll          0x7FFA688A0000
WINHTTP.dll                      0x7FFA68AD0000
avrt.dll                         0x7FFA69260000
DbgHelp.dll                      0x7FFA69520000
dhcpcsvc.DLL                     0x7FFA69970000
dhcpcsvc6.DLL                    0x7FFA6A020000
WINNSI.DLL                       0x7FFA6A240000
PROPSYS.dll                      0x7FFA6AD40000
NLAapi.dll                       0x7FFA6AED0000
ncryptsslp.dll                   0x7FFA6B090000
D3DCOMPILER_47.dll               0x7FFA6B0E0000
d3d11.dll                        0x7FFA6B540000
wintypes.dll                     0x7FFA6BEC0000
dcomp.dll                        0x7FFA6C020000
CoreUIComponents.dll             0x7FFA6C590000
CoreMessaging.dll                0x7FFA6C8F0000
apphelp.dll                      0x7FFA6CC00000
UxTheme.dll                      0x7FFA6CDF0000
resourcepolicyclient.dll         0x7FFA6CED0000
dwmapi.dll                       0x7FFA6CFD0000
kernel.appcore.dll               0x7FFA6D2C0000
windows.storage.dll              0x7FFA6D4C0000
HID.DLL                          0x7FFA6DC60000
dxgi.dll                         0x7FFA6DCA0000
schannel.DLL                     0x7FFA6E300000
rsaenh.dll                       0x7FFA6E3E0000
ntmarta.dll                      0x7FFA6E500000
IpHlpAPI.dll                     0x7FFA6E7B0000
DNSAPI.dll                       0x7FFA6E7F0000
MSWSOCK.dll                      0x7FFA6EAC0000
CRYPTSP.dll                      0x7FFA6ED20000
CRYPTBASE.DLL                    0x7FFA6ED40000
Wldp.dll                         0x7FFA6EDD0000
UMPDC.dll                        0x7FFA6EE00000
NTASN1.dll                       0x7FFA6EE20000
powrprof.dll                     0x7FFA6EE60000
ncrypt.dll                       0x7FFA6EEB0000
MSASN1.dll                       0x7FFA6EFD0000
DEVOBJ.dll                       0x7FFA6F1A0000
DPAPI.DLL                        0x7FFA6F1F0000
USERENV.dll                      0x7FFA6F2B0000
SspiCli.dll                      0x7FFA6F2E0000
profapi.dll                      0x7FFA6F330000
cfgmgr32.dll                     0x7FFA6F3F0000
WINTRUST.dll                     0x7FFA6F440000
bcryptPrimitives.dll             0x7FFA6F4B0000
win32u.dll                       0x7FFA6F540000
bcrypt.dll                       0x7FFA6F570000
CRYPT32.dll                      0x7FFA6F5A0000
ucrtbase.dll                     0x7FFA6F700000
gdi32full.dll                    0x7FFA6F8B0000
msvcp_win.dll                    0x7FFA6F9D0000
KERNELBASE.dll                   0x7FFA6FA70000
msvcrt.dll                       0x7FFA6FDE0000
SHELL32.dll                      0x7FFA6FE80000
MSCTF.dll                        0x7FFA70630000
RPCRT4.dll                       0x7FFA70750000
USER32.dll                       0x7FFA70880000
NSI.dll                          0x7FFA70A20000
ole32.dll                        0x7FFA70A30000
IMM32.DLL                        0x7FFA70B60000
GDI32.dll                        0x7FFA70B90000
clbcatq.dll                      0x7FFA70D70000
shcore.dll                       0x7FFA70E20000
combase.dll                      0x7FFA70ED0000
OLEAUT32.dll                     0x7FFA71310000
KERNEL32.DLL                     0x7FFA713E0000
SETUPAPI.dll                     0x7FFA714A0000
sechost.dll                      0x7FFA71910000
SHLWAPI.dll                      0x7FFA719B0000
WS2_32.dll                       0x7FFA71A10000
PSAPI.DLL                        0x7FFA71A80000
ADVAPI32.dll                     0x7FFA71A90000
COMDLG32.dll                     0x7FFA71B60000
ntdll.dll                        0x7FFA71D10000
