XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x000055980000
steam_api64.dll                    0x000055990000
d3d11.dll                          0x000180000000
RTSSHooks64.dll                    0x0207024D0000
tbb.dll                            0x02074E040000
tbbmalloc.dll                      0x02074E0B0000
crafting_highlight_fix.dll         0x02076D3E0000
LL_fourPlay_1_10_163.dll           0x0207735A0000
wsfw_identifier.dll                0x02077FD20000
Fallout4.exe                       0x7FF646920000
d3dcompiler_46e.dll                0x7FFB48130000
steamclient64.dll                  0x7FFB484F0000
XAudio2_7.dll                      0x7FFB4AB10000
gameoverlayrenderer64.dll          0x7FFB4ABA0000
XDI.dll                            0x7FFB4AD30000
WmkActiveEffects.dll               0x7FFB4AEA0000
WhoseQuestIsItAnywayF4.dll         0x7FFB4AF20000
UnlimitedSurvivalMode.dll          0x7FFB4AF80000
UneducatedShooter.dll              0x7FFB4AFD0000
TIM.dll                            0x7FFB4B030000
SUP_F4SE.dll                       0x7FFB4B090000
SprintSpeedController.dll          0x7FFB4B320000
ENBInputDisabler.dll               0x7FFB4B370000
enbhelperf4.dll                    0x7FFB4B6A0000
Buffout4.dll                       0x7FFB4B9C0000
IPHLPAPI.DLL                       0x7FFB4BD20000
usvfs_x64.dll                      0x7FFB4DFA0000
ShadowBoostFO4.dll                 0x7FFB53B30000
SettlementOfUnlimitedSize.dll      0x7FFB53C00000
ScreenArcherMenu.dll               0x7FFB58A90000
SAF.dll                            0x7FFB58BF0000
RustyFaceFix.dll                   0x7FFB5C2E0000
RobCo_Patcher.dll                  0x7FFB5C330000
rename_anything.dll                0x7FFB5D300000
PRKF.dll                           0x7FFB5D350000
PowerGridTools.dll                 0x7FFB5D3E0000
po3_SpellPerkItemDistributorF4.dll 0x7FFB61D30000
place.dll                          0x7FFB61E40000
LighthousePapyrusExtender.dll      0x7FFB62060000
HHS.dll                            0x7FFB62140000
Outfit-ReDress-Fix.dll             0x7FFB62490000
f4ee.dll                           0x7FFB624E0000
mcm.dll                            0x7FFB63D80000
HighFPSPhysicsFix.dll              0x7FFB65980000
WINHTTP.dll                        0x7FFB65A10000
NativeSync.dll                     0x7FFB67420000
FavoritesMenuEx.dll                0x7FFB676A0000
LooksmenuPlayerRotation.dll        0x7FFB67910000
tier0_s64.dll                      0x7FFB67960000
D3DCOMPILER_43.dll                 0x7FFB68210000
f4pm.dll                           0x7FFB698B0000
ClassicHolsteredWeapons.dll        0x7FFB69920000
CCExtenderF4.dll                   0x7FFB6A690000
BakaFramework.dll                  0x7FFB6BA20000
GCBugFix.dll                       0x7FFB6D120000
flexRelease_x64.dll                0x7FFB6D180000
cbp.dll                            0x7FFB6E150000
f4se_1_10_163.dll                  0x7FFB6E410000
ConsoleUtilF4.dll                  0x7FFB6E510000
BulletCountedReload.dll            0x7FFB6E5C0000
MSVCR110.dll                       0x7FFB6E650000
CHW_ASS.dll                        0x7FFB719F0000
BodyPartsUI.dll                    0x7FFB71C90000
vstdlib_s64.dll                    0x7FFB71DB0000
cc_cleaner.dll                     0x7FFB72080000
BetterConsole.dll                  0x7FFB720C0000
PriorityMod.dll                    0x7FFB72230000
AutoBeam.dll                       0x7FFB73F60000
GFSDK_SSAO_D3D11.win64.dll         0x7FFB760E0000
CombinedCombatXP.dll               0x7FFB78DE0000
MSVCP110.dll                       0x7FFB78E10000
xinput1_4.dll                      0x7FFB79DC0000
cudart64_75.dll                    0x7FFB79DE0000
GFSDK_GodraysLib.x64.dll           0x7FFB79EB0000
gdiplus.dll                        0x7FFB7A700000
flexExtRelease_x64.dll             0x7FFB7AC40000
d3dx11_43.dll                      0x7FFB7DF90000
MSIMG32.dll                        0x7FFB7EBA0000
WINSPOOL.DRV                       0x7FFB81150000
MSVCP140.dll                       0x7FFB82330000
VCRUNTIME140.dll                   0x7FFB823C0000
bink2w64.dll                       0x7FFB82A80000
ncryptsslp.dll                     0x7FFB82CE0000
SprintStutteringFix.dll            0x7FFB848C0000
AUDIOSES.DLL                       0x7FFB88740000
Windows.UI.dll                     0x7FFB898E0000
OneCoreCommonProxyStub.dll         0x7FFB89D30000
f4se_steam_loader.dll              0x7FFB89DF0000
amdxx64.dll                        0x7FFB8BE90000
winmmbase.dll                      0x7FFB8F780000
DSOUND.DLL                         0x7FFB8FD10000
webio.dll                          0x7FFB905A0000
wbemcomn.dll                       0x7FFB91E00000
wbemprox.dll                       0x7FFB91EB0000
fwpuclnt.dll                       0x7FFB92050000
COMCTL32.dll                       0x7FFB926F0000
textinputframework.dll             0x7FFB92AC0000
symamsi.dll                        0x7FFB93320000
amsi.dll                           0x7FFB933D0000
amdihk64.dll                       0x7FFB934C0000
atidxx64.dll                       0x7FFB93500000
MMDevApi.dll                       0x7FFB954C0000
aticfx64.dll                       0x7FFB95780000
wbemsvc.dll                        0x7FFB959B0000
WINMM.dll                          0x7FFB959D0000
fastprox.dll                       0x7FFB95A00000
rasadhlp.dll                       0x7FFB95BF0000
dxcore.dll                         0x7FFB95C20000
deviceaccess.dll                   0x7FFB95C60000
OneCoreUAPCommonProxyStub.dll      0x7FFB96A10000
DbgHelp.dll                        0x7FFB97580000
dhcpcsvc.DLL                       0x7FFB981D0000
dhcpcsvc6.DLL                      0x7FFB981F0000
WINNSI.DLL                         0x7FFB98210000
WININET.dll                        0x7FFB983C0000
