XINPUT1_3.dll                      0x000000400000
steam_api64.dll                    0x000055950000
X3DAudio1_7.dll                    0x000055990000
d3d11.dll                          0x000180000000
crafting_highlight_fix.dll         0x01D0BE200000
NSI.dll                            0x01D0E7FB0000
Fallout4.exe                       0x7FF6BCCF0000
XAudio2_7.dll                      0x7FFBDFE20000
d3dcompiler_46e.dll                0x7FFBE05A0000
gameoverlayrenderer64.dll          0x7FFBE0960000
wsfw_identifier.dll                0x7FFBE0AF0000
transfer_settlements.dll           0x7FFBE0BF0000
terminal+.dll                      0x7FFBE0EC0000
ShadowBoostFO4.dll                 0x7FFBE1010000
steamclient64.dll                  0x7FFBE10E0000
D3DCOMPILER_43.dll                 0x7FFBE2750000
RobCo_Patcher.dll                  0x7FFBE2A30000
po3_SpellPerkItemDistributorF4.dll 0x7FFBE2B20000
IPHLPAPI.DLL                       0x7FFBE2C30000
XDI.dll                            0x7FFC1C8B0000
WhoseQuestIsItAnywayF4.dll         0x7FFC1C9E0000
PowerGridTools.dll                 0x7FFC1CA40000
po3_BaseObjectSwapperF4.dll        0x7FFC1CAB0000
place.dll                          0x7FFC1CBB0000
NVIDIA_Reflex.dll                  0x7FFC1D120000
mcm.dll                            0x7FFC1D1F0000
Buffout4.dll                       0x7FFC1D290000
usvfs_x64.dll                      0x7FFC2F870000
f4ee.dll                           0x7FFC2FF80000
BakaFramework.dll                  0x7FFC30090000
rename_anything.dll                0x7FFC303C0000
tier0_s64.dll                      0x7FFC30410000
PrivateProfileRedirector.dll       0x7FFC32720000
HighFPSPhysicsFix.dll              0x7FFC4F1C0000
CONCRT140.dll                      0x7FFC5BD40000
Interior-NavCut-Fix.dll            0x7FFC5D450000
GLXRM_ScalingFlagRemover.dll       0x7FFC614D0000
GCBugFix.dll                       0x7FFC616E0000
f4pm.dll                           0x7FFC61770000
DisableCompanionCollision.dll      0x7FFC618C0000
f4se_1_10_163.dll                  0x7FFC61C30000
BulletCountedReload.dll            0x7FFC62B20000
msdmo.dll                          0x7FFC62FC0000
ConsoleUtilF4.dll                  0x7FFC63060000
ResampleDmo.DLL                    0x7FFC630B0000
DSOUND.DLL                         0x7FFC63170000
BetterConsole.dll                  0x7FFC690C0000
GFSDK_SSAO_D3D11.win64.dll         0x7FFC69130000
flexRelease_x64.dll                0x7FFC69640000
nvspcap64.dll                      0x7FFC6EE00000
xinput1_4.dll                      0x7FFC82430000
cudart64_75.dll                    0x7FFC853B0000
MSVCR110.dll                       0x7FFC85D70000
webio.dll                          0x7FFC886B0000
f4se_steam_loader.dll              0x7FFC8B2F0000
GFSDK_GodraysLib.x64.dll           0x7FFC8B330000
bink2w64.dll                       0x7FFC8B390000
Windows.UI.dll                     0x7FFC8B810000
VCRUNTIME140_1.dll                 0x7FFC8D120000
WeaponDebrisCrashFix.dll           0x7FFC8DAC0000
winmmbase.dll                      0x7FFC8DB60000
MSVCP140.dll                       0x7FFC8E440000
VCRUNTIME140.dll                   0x7FFC8E4D0000
OneCoreCommonProxyStub.dll         0x7FFC8F2D0000
inputhost.dll                      0x7FFC8F6F0000
ncryptsslp.dll                     0x7FFC907D0000
textinputframework.dll             0x7FFC911F0000
AUDIOSES.DLL                       0x7FFC91580000
Oleacc.dll                         0x7FFC92820000
COMCTL32.dll                       0x7FFC92890000
WINSPOOL.DRV                       0x7FFC92B30000
MpOav.dll                          0x7FFC92F60000
fastprox.dll                       0x7FFC93540000
MessageBus.dll                     0x7FFC93AE0000
amsi.dll                           0x7FFC94400000
