XINPUT1_3.dll                 0x000000400000
X3DAudio1_7.dll               0x00006BA10000
steam_api64.dll               0x00006BA20000
BakaFramework.dll             0x021994EA0000
wsfw_identifier.dll           0x02199F030000
MSCTF.dll                     0x0219C4710000
wintrust.dll                  0x0219C51C0000
Fallout4.exe                  0x7FF70D5E0000
XAudio2_7.dll                 0x7FF8DD130000
nvcuda64.dll                  0x7FF8DD4F0000
d3dcompiler_47_64.dll         0x7FF8DE550000
NvCamera64.dll                0x7FF8DEAE0000
steamclient64.dll             0x7FF8DFA80000
gameoverlayrenderer64.dll     0x7FF8E1A30000
WmkActiveEffects.dll          0x7FF8E1CC0000
SUP_F4SE.dll                  0x7FF8E1D40000
RobCo_Patcher.dll             0x7FF8E2040000
mcm.dll                       0x7FF8E2130000
LighthousePapyrusExtender.dll 0x7FF8E21D0000
HighFPSPhysicsFix.dll         0x7FF8E22F0000
Buffout4.dll                  0x7FF8E2380000
f4se_1_10_163.dll             0x7FF8E27D0000
vstdlib_s64.dll               0x7FF8E28B0000
nvspcap64.dll                 0x7FF8E5E80000
ClassicHolsteredWeapons.dll   0x7FF8E7180000
tier0_s64.dll                 0x7FF8E7230000
flexRelease_x64.dll           0x7FF8E73D0000
MSVCR110.dll                  0x7FF8E7520000
ResampleDmo.DLL               0x7FF90E9C0000
DSOUND.DLL                    0x7FF90EB30000
DINPUT8.dll                   0x7FF90FCB0000
PowerGridTools.dll            0x7FF92FA40000
MSVCP110.dll                  0x7FF92FFF0000
BulletCountedReload.dll       0x7FF9306F0000
place.dll                     0x7FF9307B0000
BetterConsole.dll             0x7FF930910000
GFSDK_SSAO_D3D11.win64.dll    0x7FF930B20000
bink2w64.dll                  0x7FF930BB0000
cudart64_75.dll               0x7FF9351D0000
GFSDK_GodraysLib.x64.dll      0x7FF935720000
nvwgf2umx.dll                 0x7FF939750000
nvgpucomp64.dll               0x7FF93EB70000
nvldumdx.dll                  0x7FF940D60000
MGEFConditionFix.dll          0x7FF942090000
flexExtRelease_x64.dll        0x7FF942500000
hudextension.dll              0x7FF947150000
MessageBus.dll                0x7FF94E080000
crafting_highlight_fix.dll    0x7FF94EC20000
achievements.dll              0x7FF9512E0000
PriorityMod.dll               0x7FF952170000
NoLockpickActivate.dll        0x7FF954E50000
winmmbase.dll                 0x7FF9577B0000
