xinput1_3.dll                 0x000000400000
X3DAudio1_7.dll               0x000060F90000
steam_api64.dll               0x000060FA0000
BetterConsole.dll             0x01F8DBED0000
Fallout4.exe                  0x7FF623220000
nvcuda64.dll                  0x7FFB76C90000
nvwgf2umx.dll                 0x7FFB77E60000
steamclient64.dll             0x7FFB7DD40000
NvCamera64.dll                0x7FFB835F0000
nvcuda.dll                    0x7FFB83FB0000
d3dcompiler_47_64.dll         0x7FFB84F50000
IPHLPAPI.DLL                  0x7FFB8CEB0000
PhysXDevice64.dll             0x7FFB94080000
XAudio2_7.dll                 0x7FFB950A0000
DINPUT8.dll                   0x7FFB9F790000
SUP_F4SE.dll                  0x7FFB9F9A0000
nvldumdx.dll                  0x7FFBA1000000
Buffout4.dll                  0x7FFBA10C0000
usvfs_x64.dll                 0x7FFBA3040000
gameoverlayrenderer64.dll     0x7FFBB3B10000
wsfw_identifier.dll           0x7FFBB40D0000
ShadowBoostFO4.dll            0x7FFBB41D0000
flexRelease_x64.dll           0x7FFBB7700000
PRKF.dll                      0x7FFBD2910000
PowerGridTools.dll            0x7FFBD3F80000
place.dll                     0x7FFBD51A0000
ResampleDmo.DLL               0x7FFBD5E90000
DSOUND.DLL                    0x7FFBD64D0000
mcm.dll                       0x7FFBD77C0000
MSVCR110.dll                  0x7FFBD7860000
cudart64_75.dll               0x7FFBE6A60000
xinput1_4.dll                 0x7FFBEA7A0000
GFSDK_GodraysLib.x64.dll      0x7FFBEB380000
nvspcap64.dll                 0x7FFBF27E0000
DINPUT8.dll                   0x7FFBF44F0000
GFSDK_SSAO_D3D11.win64.dll    0x7FFBF4560000
HighFPSPhysicsFix.dll         0x7FFBF4600000
faster_workshop.dll           0x7FFBF4690000
f4pm.dll                      0x7FFBF46F0000
ClassicHolsteredWeapons.dll   0x7FFBF4760000
BakaScrapHeap.dll             0x7FFBF4810000
BakaFramework.dll             0x7FFBF48E0000
tier0_s64.dll                 0x7FFBF4BE0000
f4se_steam_loader.dll         0x7FFBF50C0000
f4se_1_10_163.dll             0x7FFBF51B0000
flexExtRelease_x64.dll        0x7FFBF81F0000
MSVCP110.dll                  0x7FFBF8250000
bink2w64.dll                  0x7FFBF8FB0000
vstdlib_s64.dll               0x7FFBF94B0000
textinputframework.dll        0x7FFC13230000
ncryptsslp.dll                0x7FFC133A0000
MpOav.dll                     0x7FFC13A10000
amsi.dll                      0x7FFC13A90000
MessageBus.dll                0x7FFC18900000
WeaponDebrisCrashFix.dll      0x7FFC1BF30000
d3d11.dll                     0x7FFC1C130000
XINPUT1_3.dll                 0x7FFC1C170000
nvToolsExt64_1.dll            0x7FFC1C4E0000
OneCoreCommonProxyStub.dll    0x7FFC1D1D0000
webio.dll                     0x7FFC1D770000
XINPUT9_1_0.dll               0x7FFC1FFF0000
WININET.dll                   0x7FFC20D70000
MSVCP140.dll                  0x7FFC21590000
VCRUNTIME140_1.dll            0x7FFC21780000
VCRUNTIME140.dll              0x7FFC218D0000
winmmbase.dll                 0x7FFC21990000
Windows.UI.dll                0x7FFC21B50000
