XINPUT1_3.dll                 0x000000400000
X3DAudio1_7.dll               0x000061D20000
steam_api64.dll               0x000061D30000
BulletCountedReload.dll       0x027145630000
wintrust.dll                  0x027172070000
Fallout4.exe                  0x7FF60BCA0000
steamclient64.dll             0x7FF84D5B0000
gameoverlayrenderer64.dll     0x7FF851A10000
XAudio2_7.dll                 0x7FF867320000
XDI.dll                       0x7FF8673B0000
wsfw_identifier.dll           0x7FF867420000
RobCo_Patcher.dll             0x7FF867520000
PRKF.dll                      0x7FF867610000
PowerGridTools.dll            0x7FF8676A0000
NVIDIA_Reflex.dll             0x7FF867710000
mcm.dll                       0x7FF8677E0000
LongLoadingTimesFix.dll       0x7FF867880000
hudextension.dll              0x7FF8678E0000
HighFPSPhysicsFix.dll         0x7FF867930000
HHS.dll                       0x7FF8679C0000
FloatingDamage.dll            0x7FF867AB0000
f4ee.dll                      0x7FF867B10000
ClassicHolsteredWeapons.dll   0x7FF867C20000
Buffout4.dll                  0x7FF867CD0000
f4se_1_10_163.dll             0x7FF8A15E0000
tier0_s64.dll                 0x7FF8A16C0000
crafting_highlight_fix.dll    0x7FF8A2070000
vstdlib_s64.dll               0x7FF8A20C0000
flexRelease_x64.dll           0x7FF8A2180000
cudart64_75.dll               0x7FF8A36E0000
MSVCR110.dll                  0x7FF8A3A00000
GFSDK_GodraysLib.x64.dll      0x7FF8A8DD0000
GFSDK_SSAO_D3D11.win64.dll    0x7FF8ACDE0000
MSVCP110.dll                  0x7FF8ACE70000
bink2w64.dll                  0x7FF8ACF20000
ResampleDmo.DLL               0x7FF8B5EB0000
DSOUND.DLL                    0x7FF8B5F70000
nvspcap64.dll                 0x7FF8B6140000
WeaponDebrisCrashFix.dll      0x7FF8E9570000
flexExtRelease_x64.dll        0x7FF8E9720000
SprintStutteringFix.dll       0x7FF8EFF30000
nvwgf2umx.dll                 0x7FF8F0330000
nvgpucomp64.dll               0x7FF8F6750000
PriorityMod.dll               0x7FF8F8B00000
nvldumdx.dll                  0x7FF8F93E0000
f4se_steam_loader.dll         0x7FF8FA190000
CoreUIComponents.dll          0x7FF8FD180000
libdiskCacheEnabler.dll       0x7FF8FDFB0000
textinputframework.dll        0x7FF9011D0000
Windows.UI.dll                0x7FF901770000
directxdatabasehelper.dll     0x7FF906A30000
OneCoreUAPCommonProxyStub.dll 0x7FF908250000
COMCTL32.dll                  0x7FF908BF0000
winmmbase.dll                 0x7FF909560000
VCRUNTIME140_1.dll            0x7FF909610000
avrt.dll                      0x7FF909620000
MSVCP140.dll                  0x7FF909E50000
VCRUNTIME140.dll              0x7FF90A2B0000
msdmo.dll                     0x7FF90C1C0000
AUDIOSES.DLL                  0x7FF90D090000
OneCoreCommonProxyStub.dll    0x7FF90DEA0000
nvToolsExt64_1.dll            0x7FF90F530000
MMDevApi.dll                  0x7FF910200000
MessageBus.dll                0x7FF911410000
nvapi64.dll                   0x7FF911F40000
WINMM.dll                     0x7FF912770000
dhcpcsvc.DLL                  0x7FF9147C0000
drvstore.dll                  0x7FF914800000
cryptnet.dll                  0x7FF914A90000
VERSION.dll                   0x7FF914AD0000
WINHTTP.dll                   0x7FF914AE0000
d3d11.dll                     0x7FF915F50000
CoreMessaging.dll             0x7FF917040000
dcomp.dll                     0x7FF917180000
uxtheme.dll                   0x7FF917CA0000
dxcore.dll                    0x7FF917D80000
dxgi.dll                      0x7FF917E00000
resourcepolicyclient.dll      0x7FF917F10000
dwmapi.dll                    0x7FF917F30000
dbghelp.dll                   0x7FF9183F0000
wintypes.dll                  0x7FF918670000
windows.storage.dll           0x7FF918950000
HID.DLL                       0x7FF919250000
IPHLPAPI.DLL                  0x7FF9194B0000
Secur32.dll                   0x7FF919800000
rsaenh.dll                    0x7FF919990000
kernel.appcore.dll            0x7FF9199D0000
ntmarta.dll                   0x7FF919A50000
SSPICLI.DLL                   0x7FF919C90000
MSWSOCK.dll                   0x7FF919EB0000
CRYPTBASE.DLL                 0x7FF91A100000
CRYPTSP.dll                   0x7FF91A110000
wldp.dll                      0x7FF91A1B0000
msasn1.dll                    0x7FF91A5A0000
CFGMGR32.dll                  0x7FF91A5E0000
devobj.dll                    0x7FF91A630000
UMPDC.dll                     0x7FF91A8A0000
POWRPROF.dll                  0x7FF91A8C0000
profapi.dll                   0x7FF91A920000
gdi32full.dll                 0x7FF91A9F0000
msvcp_win.dll                 0x7FF91ABD0000
ucrtbase.dll                  0x7FF91AC70000
CRYPT32.dll                   0x7FF91AD90000
win32u.dll                    0x7FF91AF00000
bcryptPrimitives.dll          0x7FF91AF30000
KERNELBASE.dll                0x7FF91AFB0000
bcrypt.dll                    0x7FF91B360000
SETUPAPI.dll                  0x7FF91B400000
clbcatq.dll                   0x7FF91B940000
PSAPI.DLL                     0x7FF91B9F0000
ADVAPI32.dll                  0x7FF91BA10000
SHCORE.dll                    0x7FF91BAD0000
MSCTF.dll                     0x7FF91BBD0000
USER32.dll                    0x7FF91BD30000
SHELL32.dll                   0x7FF91BEE0000
KERNEL32.DLL                  0x7FF91C740000
imagehlp.dll                  0x7FF91C860000
ole32.dll                     0x7FF91C8B0000
sechost.dll                   0x7FF91CA50000
NSI.dll                       0x7FF91CB90000
WS2_32.dll                    0x7FF91CBA0000
RPCRT4.dll                    0x7FF91CCA0000
GDI32.dll                     0x7FF91CDC0000
combase.dll                   0x7FF91CDF0000
IMM32.DLL                     0x7FF91D340000
OLEAUT32.dll                  0x7FF91D380000
shlwapi.dll                   0x7FF91D460000
COMDLG32.dll                  0x7FF91D4C0000
msvcrt.dll                    0x7FF91D5C0000
ntdll.dll                     0x7FF91D6B0000
