XINPUT1_3.dll                 0x000000400000
X3DAudio1_7.dll               0x0000550C0000
steam_api64.dll               0x0000550D0000
sfc.dll                       0x02BFAAC00000
Fallout4.exe                  0x7FF7EBF00000
steamclient64.dll             0x7FFC57B90000
nvcuda64.dll                  0x7FFC649A0000
d3dcompiler_47_64.dll         0x7FFC66C50000
NvCamera64.dll                0x7FFC673D0000
gameoverlayrenderer64.dll     0x7FFC67C40000
XAudio2_7.dll                 0x7FFC67ED0000
IPHLPAPI.DLL                  0x7FFC67FD0000
Buffout4.dll                  0x7FFC6CC00000
wsfw_identifier.dll           0x7FFC6E080000
DINPUT8.dll                   0x7FFC6E690000
SimpleImpact.dll              0x7FFC6E6E0000
PowerGridTools.dll            0x7FFC6E750000
MODExplorer.dll               0x7FFC71F50000
f4ee.dll                      0x7FFC71FD0000
KnockoutFramework.dll         0x7FFC72260000
tier0_s64.dll                 0x7FFC722C0000
UnlimitedSurvivalMode.dll     0x7FFC730E0000
DamageThresholdFramework.dll  0x7FFC73130000
crafting_highlight_fix.dll    0x7FFC73FB0000
BodyPartsUI.dll               0x7FFC74000000
BakaScrapHeap.dll             0x7FFC74050000
f4se_1_10_163.dll             0x7FFC751D0000
mcm.dll                       0x7FFC7F3D0000
flexRelease_x64.dll           0x7FFC7F600000
vstdlib_s64.dll               0x7FFC7F7A0000
BetterConsole.dll             0x7FFC7FC70000
RustyFaceFix.dll              0x7FFC80D00000
AcLayers.DLL                  0x7FFC82FD0000
HighFPSPhysicsFix.dll         0x7FFC83470000
MSVCR110.dll                  0x7FFC83500000
cudart64_75.dll               0x7FFC893B0000
usvfs_x64.dll                 0x7FFC8CA20000
DSOUND.DLL                    0x7FFC8CD50000
def_ui.dll                    0x7FFC8CF30000
GFSDK_SSAO_D3D11.win64.dll    0x7FFC8DEE0000
MSVCP110.dll                  0x7FFC8DF70000
GFSDK_GodraysLib.x64.dll      0x7FFC93240000
nvspcap64.dll                 0x7FFC93320000
flexExtRelease_x64.dll        0x7FFC943E0000
bink2w64.dll                  0x7FFC95AF0000
f4se_steam_loader.dll         0x7FFC97820000
OneCoreCommonProxyStub.dll    0x7FFC9D100000
XINPUT9_1_0.dll               0x7FFC9DC50000
MSVCP140.dll                  0x7FFCA0200000
VCRUNTIME140_1.dll            0x7FFCA0420000
MessageBus.dll                0x7FFCA0B20000
sfc_os.DLL                    0x7FFCA2270000
VCRUNTIME140.dll              0x7FFCA22D0000
MessageBus.dll                0x7FFCA2C10000
winmmbase.dll                 0x7FFCA3C30000
nvwgf2umx.dll                 0x7FFCA5DE0000
OneCoreUAPCommonProxyStub.dll 0x7FFCABE60000
nvapi64.dll                   0x7FFCACA80000
COMCTL32.dll                  0x7FFCAE660000
WINSPOOL.DRV                  0x7FFCAE900000
DbgHelp.dll                   0x7FFCB1250000
inputhost.dll                 0x7FFCB2070000
Windows.UI.dll                0x7FFCB2250000
textinputframework.dll        0x7FFCB28B0000
WINMM.dll                     0x7FFCB3180000
WeaponDebrisCrashFix.dll      0x7FFCB3230000
WINHTTP.dll                   0x7FFCB3380000
MSVCP140_ATOMIC_WAIT.dll      0x7FFCB3680000
drvstore.dll                  0x7FFCB3FE0000
cryptnet.dll                  0x7FFCB4130000
dxcore.dll                    0x7FFCB4170000
Secur32.dll                   0x7FFCB4D70000
nvldumdx.dll                  0x7FFCB4D80000
MMDevApi.dll                  0x7FFCB4E60000
AUDIOSES.DLL                  0x7FFCB4F10000
dhcpcsvc.DLL                  0x7FFCB5260000
twinapi.appcore.dll           0x7FFCB5580000
WindowManagementAPI.dll       0x7FFCB5780000
WindowsCodecs.dll             0x7FFCB5830000
avrt.dll                      0x7FFCB5CA0000
VERSION.dll                   0x7FFCB62F0000
PROPSYS.dll                   0x7FFCB6820000
SortWindows61.dll             0x7FFCB6D00000
nvToolsExt64_1.dll            0x7FFCB6FD0000
MSIMG32.dll                   0x7FFCB7050000
wintypes.dll                  0x7FFCB7090000
d3d11.dll                     0x7FFCB7650000
dcomp.dll                     0x7FFCB7E80000
CoreUIComponents.dll          0x7FFCB8070000
CoreMessaging.dll             0x7FFCB8750000
apphelp.dll                   0x7FFCB8980000
UxTheme.dll                   0x7FFCB8AE0000
resourcepolicyclient.dll      0x7FFCB8C50000
dwmapi.dll                    0x7FFCB8C70000
kernel.appcore.dll            0x7FFCB9040000
windows.storage.dll           0x7FFCB9240000
HID.DLL                       0x7FFCB99E0000
dxgi.dll                      0x7FFCB9A20000
ntmarta.dll                   0x7FFCB9E20000
rsaenh.dll                    0x7FFCBA1F0000
UMPDC.dll                     0x7FFCBA560000
IpHlpAPI.dll                  0x7FFCBA580000
powrprof.dll                  0x7FFCBA6A0000
MSWSOCK.dll                   0x7FFCBA8E0000
CRYPTBASE.DLL                 0x7FFCBAAD0000
CRYPTSP.dll                   0x7FFCBAAE0000
Wldp.dll                      0x7FFCBAB80000
msasn1.dll                    0x7FFCBAD10000
devobj.dll                    0x7FFCBAD30000
SSPICLI.DLL                   0x7FFCBAFE0000
profapi.dll                   0x7FFCBB060000
msvcp_win.dll                 0x7FFCBB1D0000
gdi32full.dll                 0x7FFCBB270000
cfgmgr32.dll                  0x7FFCBB380000
wintrust.dll                  0x7FFCBB3D0000
KERNELBASE.dll                0x7FFCBB440000
ucrtbase.dll                  0x7FFCBB710000
bcryptPrimitives.dll          0x7FFCBB810000
win32u.dll                    0x7FFCBB8A0000
bcrypt.dll                    0x7FFCBB8D0000
