XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x000062EF0000
steam_api64.dll                    0x000062F00000
amdenc64.dll                       0x000064200000
d3d11.dll                          0x000180000000
tbb.dll                            0x02C19C870000
tbbmalloc.dll                      0x02C19C8E0000
BakaFramework.dll                  0x02C1B71C0000
LL_fourPlay_1_10_163.dll           0x02C1D59B0000
wsfw_identifier.dll                0x02C1E9A70000
RTSSHooks64.dll                    0x02C1EA8B0000
USERENV.dll                        0x02C212510000
clbcatq.dll                        0x02C238D70000
Fallout4.exe                       0x7FF6ECC70000
XAudio2_7.dll                      0x7FFD2BC90000
d3dcompiler_46e.dll                0x7FFD2BD20000
gameoverlayrenderer64.dll          0x7FFD2C0E0000
XDI.dll                            0x7FFD2C270000
WmkActiveEffects.dll               0x7FFD2C3E0000
WhoseQuestIsItAnywayF4.dll         0x7FFD2C460000
SUP_F4SE.dll                       0x7FFD2C4C0000
UnlimitedSurvivalMode.dll          0x7FFD2C920000
UneducatedShooter.dll              0x7FFD2C970000
TIM.dll                            0x7FFD2C9D0000
SprintSpeedController.dll          0x7FFD2CA30000
ShadowBoostFO4.dll                 0x7FFD2CA80000
SettlementOfUnlimitedSize.dll      0x7FFD2CB50000
ScreenArcherMenu.dll               0x7FFD2CBA0000
SAF.dll                            0x7FFD2CD00000
RobCo_Patcher.dll                  0x7FFD2CDF0000
PRKF.dll                           0x7FFD2CEE0000
po3_SpellPerkItemDistributorF4.dll 0x7FFD2CF70000
steamclient64.dll                  0x7FFD2D080000
RustyFaceFix.dll                   0x7FFD380B0000
rename_anything.dll                0x7FFD410A0000
PowerGridTools.dll                 0x7FFD410F0000
ReloadFix.dll                      0x7FFD47590000
po3_SimpleOffenceSuppressionF4.dll 0x7FFD475E0000
NAF.dll                            0x7FFD47670000
ENBInputDisabler.dll               0x7FFD478B0000
enbhelperf4.dll                    0x7FFD47BE0000
place.dll                          0x7FFD484F0000
Outfit-ReDress-Fix.dll             0x7FFD48570000
mcm.dll                            0x7FFD485C0000
NativeSync.dll                     0x7FFD4F720000
LighthousePapyrusExtender.dll      0x7FFD4F9B0000
MGEFConditionFix.dll               0x7FFD50910000
GardenOfEdenPapyrusExtender.dll    0x7FFD50CB0000
Buffout4.dll                       0x7FFD50E40000
HHS.dll                            0x7FFD52BD0000
f4ee.dll                           0x7FFD53260000
LooksmenuPlayerRotation.dll        0x7FFD54D60000
FakeThroughScope.dll               0x7FFD55C20000
LongLoadingTimesFix.dll            0x7FFD59350000
CONCRT140.dll                      0x7FFD593B0000
WINHTTP.dll                        0x7FFD59400000
HighFPSPhysicsFix.dll              0x7FFD5ACB0000
