XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x000068320000
steam_api64.dll                    0x000068330000
d3d11.dll                          0x000180000000
DSOUND.DLL                         0x012630430000
tbb.dll                            0x012649F00000
tbbmalloc.dll                      0x012649F80000
encounter_zone_recalculation.dll   0x01264A9E0000
LL_fourPlay_1_10_163.dll           0x0126719D0000
Fallout4.exe                       0x7FF6EED90000
d3dcompiler_47_64.dll              0x7FFCE6E40000
nvcuda64.dll                       0x7FFCE8240000
NvCamera64.dll                     0x7FFCEFB60000
nvngx_dlssg.dll                    0x7FFCF03D0000
d3dcompiler_46e.dll                0x7FFCF1420000
d3d11on12.dll                      0x7FFCFB9B0000
nvcuda.dll                         0x7FFCFBA40000
_nvngx.dll                         0x7FFCFDD70000
XAudio2_7.dll                      0x7FFD00F60000
nvofapi64.dll                      0x7FFD099C0000
vulkan-1.dll                       0x7FFD0A160000
DINPUT8.dll                        0x7FFD0E090000
ResampleDmo.DLL                    0x7FFD2FAC0000
d3d12.dll                          0x7FFD2FC30000
sl.reflex.dll                      0x7FFD31A40000
sl.dlss_g.dll                      0x7FFD31A70000
sl.common.dll                      0x7FFD35810000
gameoverlayrenderer64.dll          0x7FFD358C0000
SUP_F4SE.dll                       0x7FFD35C30000
XDI.dll                            0x7FFD36010000
wsfw_identifier.dll                0x7FFD36260000
WhoseQuestIsItAnywayF4.dll         0x7FFD36360000
WeightlessItems.dll                0x7FFD363C0000
UnlimitedFastTravel.dll            0x7FFD36410000
ShadowBoostFO4.dll                 0x7FFD36460000
SettlementOfUnlimitedSize.dll      0x7FFD36530000
RustyFaceFix.dll                   0x7FFD36580000
RobCo_Patcher.dll                  0x7FFD365D0000
PRKF.dll                           0x7FFD366C0000
PrivateProfileRedirector.dll       0x7FFD36750000
PriorityMod.dll                    0x7FFD367B0000
PowerGridTools.dll                 0x7FFD367E0000
po3_SpellPerkItemDistributorF4.dll 0x7FFD36850000
po3_BaseObjectSwapperF4.dll        0x7FFD36960000
place.dll                          0x7FFD36A70000
Outfit-ReDress-Fix.dll             0x7FFD36AF0000
MODExplorer.dll                    0x7FFD36B40000
PlotUI.dll                         0x7FFD36C30000
mcm.dll                            0x7FFD36C70000
lootman.dll                        0x7FFD36D10000
LighthousePapyrusExtender.dll      0x7FFD36D80000
CONCRT140.dll                      0x7FFD36EA0000
Interior-NavCut-Fix.dll            0x7FFD36EF0000
GCBugFix.dll                       0x7FFD36F40000
GardenOfEdenPapyrusExtender.dll    0x7FFD36FA0000
F4z Ro D'oh.dll                    0x7FFD37120000
f4ee.dll                           0x7FFD37190000
DisableExitSave.dll                0x7FFD372A0000
DirectHit.dll                      0x7FFD372F0000
crafting_highlight_fix.dll         0x7FFD37350000
ConsoleUtilF4.dll                  0x7FFD373A0000
ConsoleEx.dll                      0x7FFD373F0000
BakaPowerArmorStorage.dll          0x7FFD37430000
nvngx_dlss.dll                     0x7FFD37520000
steamclient64.dll                  0x7FFD39700000
D3DCOMPILER_43.dll                 0x7FFD3AD20000
cudart64_75.dll                    0x7FFD3AF90000
dxgi.dll                           0x7FFD3AFF0000
GFSDK_SSAO_D3D11.win64.dll         0x7FFD3B400000
flexRelease_x64.dll                0x7FFD3B490000
WINHTTP.dll                        0x7FFD3B5E0000
BakaMaxPapyrusOps.dll              0x7FFD3B8A0000
BakaFullscreenPipboy.dll           0x7FFD3B950000
BakaFramework.dll                  0x7FFD3BA30000
Buffout4.dll                       0x7FFD3BB20000
GFSDK_GodraysLib.x64.dll           0x7FFD3C6D0000
MSVCR110.dll                       0x7FFD3C730000
BakaAutoLockpicking.dll            0x7FFD4F450000
ArmorPenetrationBugFix.dll         0x7FFD4F4F0000
pppl.dll                           0x7FFD4F540000
HighFPSPhysicsFix.dll              0x7FFD4F580000
sl.interposer.dll                  0x7FFD4F610000
MSVCP110.dll                       0x7FFD502E0000
f4se_steam_loader.dll              0x7FFD50470000
flexExtRelease_x64.dll             0x7FFD504B0000
bink2w64.dll                       0x7FFD50C90000
PDPerfPlugin.dll                   0x7FFD50D30000
spdlog.dll                         0x7FFD50D90000
fmt.dll                            0x7FFD50DF0000
Fallout4Upscaler.dll               0x7FFD50E20000
ESPExplorer.dll                    0x7FFD50F30000
f4se_1_10_163.dll                  0x7FFD50FC0000
d3dx11_43.dll                      0x7FFD51410000
WeaponDebrisCrashFix.dll           0x7FFD51460000
enbhelperf4.dll                    0x7FFD51480000
BetterConsole.dll                  0x7FFD514C0000
vstdlib_s64.dll                    0x7FFD51530000
tier0_s64.dll                      0x7FFD515F0000
msdmo.dll                          0x7FFD55BF0000
usvfs_x64.dll                      0x7FFD58D50000
libdiskCacheEnabler.dll            0x7FFD600F0000
dxilconv.dll                       0x7FFD60170000
xinput1_4.dll                      0x7FFD62D50000
nvspcap64.dll                      0x7FFD87EC0000
ncryptsslp.dll                     0x7FFD99030000
NvTelemetryBridge64.dll            0x7FFD99980000
uiautomationcore.dll               0x7FFDA5440000
XINPUT9_1_0.dll                    0x7FFDA9D40000
threadpoolwinrt.dll                0x7FFDAB8B0000
nvToolsExt64_1.dll                 0x7FFDAE1F0000
D3D12Core.dll                      0x7FFDAE2C0000
ondemandconnroutehelper.dll        0x7FFDB3980000
WININET.dll                        0x7FFDB4210000
inputhost.dll                      0x7FFDB49F0000
MessageBus.dll                     0x7FFDB52A0000
textinputframework.dll             0x7FFDB69A0000
dbgcore.DLL                        0x7FFDB7740000
webio.dll                          0x7FFDB77D0000
