XINPUT1_3.dll                 0x000000400000
steam_api64.dll               0x00006D270000
X3DAudio1_7.dll               0x00006D2B0000
d3d11.dll                     0x000180000000
BackportedBA2Support.dll      0x0257CD210000
NSI.dll                       0x0257FCCB0000
Fallout4.exe                  0x7FF6264E0000
d3dcompiler_47_64.dll         0x7FF9229C0000
NvCamera64.dll                0x7FF922DD0000
d3dcompiler_46e.dll           0x7FF923640000
Buffout4.dll                  0x7FF923A00000
f4se_1_10_163.dll             0x7FF924A20000
dxgi.dll                      0x7FF924B00000
D3DCOMPILER_43.dll            0x7FF924F30000
IPHLPAPI.DLL                  0x7FF9251A0000
MSVCR110.dll                  0x7FF925760000
flexRelease_x64.dll           0x7FF925840000
MSVCP110.dll                  0x7FF934F40000
XAudio2_7.dll                 0x7FF9367B0000
steamclient64.dll             0x7FF93A880000
d3dx11_43.dll                 0x7FF95FCA0000
cudart64_75.dll               0x7FF960A60000
gameoverlayrenderer64.dll     0x7FF960CB0000
f4se_steam_loader.dll         0x7FF961890000
ResampleDmo.DLL               0x7FF965A80000
DSOUND.DLL                    0x7FF965B40000
tier0_s64.dll                 0x7FF965C30000
GFSDK_SSAO_D3D11.win64.dll    0x7FF9686D0000
bink2w64.dll                  0x7FF9690C0000
GFSDK_GodraysLib.x64.dll      0x7FF9778F0000
flexExtRelease_x64.dll        0x7FF979600000
msdmo.dll                     0x7FF97BA40000
MessageBus.dll                0x7FF9841D0000
DINPUT8.dll                   0x7FF987D60000
nvspcap64.dll                 0x7FF98B920000
nvppex.dll                    0x7FF998730000
vstdlib_s64.dll               0x7FF9A8740000
ncryptsslp.dll                0x7FF9A9B50000
XInput1_4.dll                 0x7FF9AD450000
VCRUNTIME140.dll              0x7FF9B4730000
MSVCP140.dll                  0x7FF9B4750000
VCRUNTIME140_1.dll            0x7FF9B56F0000
AUDIOSES.DLL                  0x7FF9B8480000
winmmbase.dll                 0x7FF9BB5C0000
textinputframework.dll        0x7FF9BDB80000
inputhost.dll                 0x7FF9BDCD0000
nvwgf2umx.dll                 0x7FF9BF530000
WINSPOOL.DRV                  0x7FF9C3650000
COMCTL32.dll                  0x7FF9C3700000
MSIMG32.dll                   0x7FF9C3B60000
ondemandconnroutehelper.dll   0x7FF9C48A0000
Windows.UI.dll                0x7FF9C5060000
webio.dll                     0x7FF9C5820000
WININET.dll                   0x7FF9C5BF0000
iertutil.dll                  0x7FF9C60F0000
OneCoreCommonProxyStub.dll    0x7FF9C6EA0000
srvcli.dll                    0x7FF9C7730000
urlmon.dll                    0x7FF9C7760000
nvToolsExt64_1.dll            0x7FF9C7E30000
XINPUT9_1_0.dll               0x7FF9C7EE0000
NvMessageBus.dll              0x7FF9C8EE0000
nvgpucomp64.dll               0x7FF9C9280000
nvldumdx.dll                  0x7FF9CB390000
OneCoreUAPCommonProxyStub.dll 0x7FF9CB460000
MMDevApi.dll                  0x7FF9CBF00000
nvapi64.dll                   0x7FF9CD070000
WINMM.dll                     0x7FF9CE650000
CoreUIComponents.dll          0x7FF9CF720000
directxdatabasehelper.dll     0x7FF9CFF30000
avrt.dll                      0x7FF9D0030000
DbgHelp.dll                   0x7FF9D0650000
d3dcompiler_47.dll            0x7FF9D0B70000
drvstore.dll                  0x7FF9D1010000
d3d11.dll                     0x7FF9D2300000
dcomp.dll                     0x7FF9D2560000
rasadhlp.dll                  0x7FF9D27E0000
cryptnet.dll                  0x7FF9D2810000
CoreMessaging.dll             0x7FF9D2C90000
fwpuclnt.dll                  0x7FF9D3570000
WINHTTP.dll                   0x7FF9D38D0000
VERSION.dll                   0x7FF9D3AD0000
dhcpcsvc.DLL                  0x7FF9D3B20000
dhcpcsvc6.DLL                 0x7FF9D3B40000
WindowsCodecs.dll             0x7FF9D40D0000
WINNSI.DLL                    0x7FF9D4350000
UxTheme.dll                   0x7FF9D4360000
dxcore.dll                    0x7FF9D4490000
dxgi.dll                      0x7FF9D44F0000
dwmapi.dll                    0x7FF9D4600000
resourcepolicyclient.dll      0x7FF9D4920000
wintypes.dll                  0x7FF9D4C80000
windows.storage.dll           0x7FF9D4DC0000
HID.DLL                       0x7FF9D56C0000
netutils.dll                  0x7FF9D5910000
IpHlpAPI.dll                  0x7FF9D5920000
DNSAPI.dll                    0x7FF9D5990000
Secur32.dll                   0x7FF9D5C90000
schannel.DLL                  0x7FF9D5D10000
rsaenh.dll                    0x7FF9D5E10000
kernel.appcore.dll            0x7FF9D5EB0000
ntmarta.dll                   0x7FF9D5FC0000
SSPICLI.DLL                   0x7FF9D6110000
MSWSOCK.dll                   0x7FF9D6310000
gpapi.dll                     0x7FF9D6380000
wldp.dll                      0x7FF9D6590000
CRYPTBASE.DLL                 0x7FF9D6640000
CRYPTSP.dll                   0x7FF9D66D0000
msasn1.dll                    0x7FF9D6730000
UMPDC.dll                     0x7FF9D6750000
POWRPROF.dll                  0x7FF9D67B0000
NTASN1.dll                    0x7FF9D6820000
ncrypt.dll                    0x7FF9D6860000
devobj.dll                    0x7FF9D6B80000
CFGMGR32.dll                  0x7FF9D6BB0000
DPAPI.DLL                     0x7FF9D6C00000
profapi.dll                   0x7FF9D6DD0000
bcrypt.dll                    0x7FF9D6EA0000
wintrust.dll                  0x7FF9D6ED0000
ucrtbase.dll                  0x7FF9D7000000
msvcp_win.dll                 0x7FF9D7120000
CRYPT32.dll                   0x7FF9D71C0000
bcryptPrimitives.dll          0x7FF9D7330000
gdi32full.dll                 0x7FF9D73B0000
win32u.dll                    0x7FF9D74D0000
KERNELBASE.dll                0x7FF9D7500000
ADVAPI32.dll                  0x7FF9D78C0000
SHELL32.dll                   0x7FF9D7980000
msvcrt.dll                    0x7FF9D8210000
RPCRT4.dll                    0x7FF9D82D0000
USER32.dll                    0x7FF9D83F0000
SHLWAPI.dll                   0x7FF9D8600000
IMM32.dll                     0x7FF9D8660000
clbcatq.dll                   0x7FF9D88B0000
PSAPI.DLL                     0x7FF9D8960000
OLEAUT32.dll                  0x7FF9D8970000
GDI32.dll                     0x7FF9D8A60000
KERNEL32.DLL                  0x7FF9D8A90000
ole32.dll                     0x7FF9D8BF0000
sechost.dll                   0x7FF9D8E10000
shcore.dll                    0x7FF9D8EC0000
SETUPAPI.dll                  0x7FF9D8FC0000
combase.dll                   0x7FF9D9440000
WS2_32.dll                    0x7FF9D97D0000
MSCTF.dll                     0x7FF9D98D0000
imagehlp.dll                  0x7FF9D9A30000
COMDLG32.dll                  0x7FF9D9A50000
ntdll.dll                     0x7FF9D9B90000
