XINPUT1_3.dll                 0x000000400000
X3DAudio1_7.dll               0x00006A0C0000
steam_api64.dll               0x00006A0D0000
Buffout4.dll                  0x01F3422F0000
Fallout4.exe                  0x7FF69D7D0000
steamclient64.dll             0x7FF8C5870000
XAudio2_7.dll                 0x7FF8CD9B0000
gameoverlayrenderer64.dll     0x7FF8CDA40000
XDI.dll                       0x7FF8CDBD0000
RobCo_Patcher.dll             0x7FF8CDC40000
PRKF.dll                      0x7FF8CDD30000
NVIDIA_Reflex.dll             0x7FF8CDDC0000
mcm.dll                       0x7FF8CDE90000
LongLoadingTimesFix.dll       0x7FF8CDF30000
f4ee.dll                      0x7FF8CDF90000
HighFPSPhysicsFix.dll         0x7FF8CE130000
ClassicHolsteredWeapons.dll   0x7FF8CE1C0000
cudart64_75.dll               0x7FF8CE270000
GFSDK_SSAO_D3D11.win64.dll    0x7FF8CE2D0000
flexRelease_x64.dll           0x7FF8CE360000
f4se_1_10_163.dll             0x7FF8CE810000
GFSDK_GodraysLib.x64.dll      0x7FF8CEA40000
FloatingDamage.dll            0x7FF8CEAC0000
tier0_s64.dll                 0x7FF8CEB20000
vstdlib_s64.dll               0x7FF8CECC0000
MSVCR110.dll                  0x7FF8DCC40000
MSVCP110.dll                  0x7FF8DCDD0000
bink2w64.dll                  0x7FF8E5450000
flexExtRelease_x64.dll        0x7FF8EBE70000
nvspcap64.dll                 0x7FF90D460000
ResampleDmo.DLL               0x7FF936900000
DSOUND.DLL                    0x7FF9369C0000
hudextension.dll              0x7FF9390E0000
f4se_steam_loader.dll         0x7FF955CE0000
BulletCountedReload.dll       0x7FF955D50000
WeaponDebrisCrashFix.dll      0x7FF95AD90000
msdmo.dll                     0x7FF95C610000
ncryptsslp.dll                0x7FF9618C0000
nvToolsExt64_1.dll            0x7FF962D00000
winmmbase.dll                 0x7FF963F40000
crafting_highlight_fix.dll    0x7FF964390000
VCRUNTIME140.dll              0x7FF9655A0000
MSVCP140.dll                  0x7FF9655C0000
VCRUNTIME140_1.dll            0x7FF965950000
mc-sec-plugin-x64.dll         0x7FF967340000
amsi.dll                      0x7FF9673C0000
textinputframework.dll        0x7FF968FD0000
rasadhlp.dll                  0x7FF969E00000
webio.dll                     0x7FF969E10000
OneCoreCommonProxyStub.dll    0x7FF96B0D0000
AUDIOSES.DLL                  0x7FF96B4B0000
nvwgf2umx.dll                 0x7FF96BFE0000
MessageBus.dll                0x7FF971840000
MMDevApi.dll                  0x7FF9732F0000
wbemsvc.dll                   0x7FF9737B0000
nvgpucomp64.dll               0x7FF973D40000
fastprox.dll                  0x7FF975FE0000
Windows.UI.dll                0x7FF976450000
nvldumdx.dll                  0x7FF9766A0000
OneCoreUAPCommonProxyStub.dll 0x7FF976900000
wbemcomn.dll                  0x7FF977690000
nvapi64.dll                   0x7FF978670000
CoreUIComponents.dll          0x7FF97A300000
WINMM.dll                     0x7FF97A6C0000
avrt.dll                      0x7FF97AA60000
directxdatabasehelper.dll     0x7FF97B590000
wbemprox.dll                  0x7FF97B710000
fwpuclnt.dll                  0x7FF97B770000
dhcpcsvc.DLL                  0x7FF97BC90000
drvstore.dll                  0x7FF97BCB0000
dhcpcsvc6.DLL                 0x7FF97BE10000
cryptnet.dll                  0x7FF97BF90000
VERSION.dll                   0x7FF97BFD0000
WINHTTP.dll                   0x7FF97C940000
d3d11.dll                     0x7FF97DD80000
dcomp.dll                     0x7FF97EE20000
CoreMessaging.dll             0x7FF97F650000
WINNSI.DLL                    0x7FF97F810000
uxtheme.dll                   0x7FF97FA30000
dxcore.dll                    0x7FF97FCF0000
dxgi.dll                      0x7FF97FD30000
dwmapi.dll                    0x7FF97FE40000
resourcepolicyclient.dll      0x7FF97FEC0000
dbghelp.dll                   0x7FF980360000
wintypes.dll                  0x7FF980780000
windows.storage.dll           0x7FF9808C0000
HID.DLL                       0x7FF9811C0000
IPHLPAPI.DLL                  0x7FF981420000
DNSAPI.dll                    0x7FF9814E0000
Secur32.dll                   0x7FF981770000
schannel.DLL                  0x7FF9817F0000
rsaenh.dll                    0x7FF981900000
kernel.appcore.dll            0x7FF9819A0000
ntmarta.dll                   0x7FF9819C0000
SSPICLI.DLL                   0x7FF981C00000
MSWSOCK.dll                   0x7FF981E20000
USERENV.dll                   0x7FF981F10000
CRYPTBASE.DLL                 0x7FF982070000
CRYPTSP.dll                   0x7FF982080000
wldp.dll                      0x7FF982120000
NTASN1.dll                    0x7FF9821D0000
ncrypt.dll                    0x7FF982210000
msasn1.dll                    0x7FF982520000
devobj.dll                    0x7FF982560000
CFGMGR32.dll                  0x7FF982590000
DPAPI.DLL                     0x7FF9825E0000
UMPDC.dll                     0x7FF982820000
powrprof.dll                  0x7FF982840000
profapi.dll                   0x7FF9828A0000
msvcp_win.dll                 0x7FF982970000
ucrtbase.dll                  0x7FF982A10000
KERNELBASE.dll                0x7FF982B30000
wintrust.dll                  0x7FF982EE0000
win32u.dll                    0x7FF982F50000
bcrypt.dll                    0x7FF983040000
bcryptPrimitives.dll          0x7FF983070000
gdi32full.dll                 0x7FF9830F0000
CRYPT32.dll                   0x7FF983210000
RPCRT4.dll                    0x7FF983390000
SHELL32.dll                   0x7FF9834B0000
PSAPI.DLL                     0x7FF983E10000
OLEAUT32.dll                  0x7FF983E20000
combase.dll                   0x7FF983F60000
sechost.dll                   0x7FF9842F0000
WS2_32.dll                    0x7FF9843A0000
SHCORE.dll                    0x7FF984420000
msvcrt.dll                    0x7FF9846E0000
GDI32.dll                     0x7FF984790000
NSI.dll                       0x7FF9847C0000
clbcatq.dll                   0x7FF9847E0000
SETUPAPI.dll                  0x7FF9848E0000
IMM32.DLL                     0x7FF984D60000
KERNEL32.DLL                  0x7FF984DA0000
USER32.dll                    0x7FF984E70000
ole32.dll                     0x7FF9850B0000
shlwapi.dll                   0x7FF9852D0000
MSCTF.dll                     0x7FF985330000
imagehlp.dll                  0x7FF985480000
ADVAPI32.dll                  0x7FF985530000
ntdll.dll                     0x7FF985630000
