XINPUT1_3.dll                    0x000000400000
X3DAudio1_7.dll                  0x000058730000
steam_api64.dll                  0x000058740000
BakaFullscreenPipboy.dll         0x02ABA86E0000
wintrust.dll                     0x02ACC9F60000
Fallout4.exe                     0x7FF603B70000
d3dcompiler_47_64.dll            0x7FFBBBF30000
NvCamera64.dll                   0x7FFBBC340000
steamclient64.dll                0x7FFBBCBB0000
gameoverlayrenderer64.dll        0x7FFBDDF20000
XDI.dll                          0x7FFBDE0B0000
wsfw_identifier.dll              0x7FFBDE120000
ShadowBoostFO4.dll               0x7FFBDE220000
PowerGridTools.dll               0x7FFBDE2F0000
place.dll                        0x7FFBDE360000
IPHLPAPI.DLL                     0x7FFBDE3E0000
DINPUT8.dll                      0x7FFBDFB00000
mcm.dll                          0x7FFBDFB50000
LighthousePapyrusExtender.dll    0x7FFBDFBF0000
SprintSpeedController.dll        0x7FFBE05D0000
Buffout4.dll                     0x7FFBE18D0000
Outfit-ReDress-Fix.dll           0x7FFBE1CB0000
CONCRT140.dll                    0x7FFBE1D00000
Interior-NavCut-Fix.dll          0x7FFBE1D50000
HighFPSPhysicsFix.dll            0x7FFBE1DA0000
GCBugFix.dll                     0x7FFBE1E30000
F4z Ro D'oh.dll                  0x7FFBE2E00000
f4pm.dll                         0x7FFBE2EE0000
f4ee.dll                         0x7FFBE2F50000
ClassicHolsteredWeapons.dll      0x7FFBE3060000
crafting_highlight_fix.dll       0x7FFBE6D70000
BakaScrapHeap.dll                0x7FFBE6DC0000
BakaMaxPapyrusOps.dll            0x7FFBE6E90000
f4se_1_10_163.dll                0x7FFBE7020000
BulletCountedReload.dll          0x7FFBE7220000
tier0_s64.dll                    0x7FFBE72B0000
vstdlib_s64.dll                  0x7FFBE7450000
flexRelease_x64.dll              0x7FFBE7510000
MSVCR110.dll                     0x7FFBEB4D0000
MSVCP110.dll                     0x7FFBEB5B0000
BetterConsole.dll                0x7FFBEC200000
GFSDK_SSAO_D3D11.win64.dll       0x7FFBF2DC0000
autoswitch.dll                   0x7FFBF3DE0000
bink2w64.dll                     0x7FFBF7AC0000
nvspcap64.dll                    0x7FFBF7CF0000
nvcuda64.dll                     0x7FFBF8040000
XInput1_4.dll                    0x7FFBF9C90000
achievements.dll                 0x7FFBFC980000
cudart64_75.dll                  0x7FFC0D8F0000
GFSDK_GodraysLib.x64.dll         0x7FFC0DB60000
f4se_steam_loader.dll            0x7FFC0EFB0000
encounter_zone_recalculation.dll 0x7FFC26020000
DSOUND.DLL                       0x7FFC2A6A0000
MessageBus.dll                   0x7FFC40170000
MpOav.dll                        0x7FFC40CF0000
MessageBus.dll                   0x7FFC44FD0000
mskeyprotect.dll                 0x7FFC45A10000
ncryptsslp.dll                   0x7FFC46600000
WeaponDebrisCrashFix.dll         0x7FFC467B0000
webio.dll                        0x7FFC481A0000
nvwgf2umx.dll                    0x7FFC48D20000
DbgHelp.dll                      0x7FFC50080000
Secur32.dll                      0x7FFC50780000
wbemsvc.dll                      0x7FFC50EE0000
fastprox.dll                     0x7FFC50F50000
XAudio2_7.dll                    0x7FFC52220000
flexExtRelease_x64.dll           0x7FFC522B0000
wbemcomn.dll                     0x7FFC52CB0000
wbemprox.dll                     0x7FFC52D40000
VCRUNTIME140_1.dll               0x7FFC52E80000
MSVCP140.dll                     0x7FFC52EF0000
VCRUNTIME140.dll                 0x7FFC53780000
fwpuclnt.dll                     0x7FFC56920000
rasadhlp.dll                     0x7FFC56A40000
SprintStutteringFix.dll          0x7FFC57660000
XINPUT9_1_0.dll                  0x7FFC57960000
nvToolsExt64_1.dll               0x7FFC57970000
WINSPOOL.DRV                     0x7FFC57EF0000
COMCTL32.dll                     0x7FFC58090000
amsi.dll                         0x7FFC586C0000
inputhost.dll                    0x7FFC58CA0000
textinputframework.dll           0x7FFC58E00000
Windows.UI.dll                   0x7FFC58F00000
nvapi64.dll                      0x7FFC59050000
nvldumdx.dll                     0x7FFC59C00000
dxcore.dll                       0x7FFC5B020000
drvstore.dll                     0x7FFC5BFF0000
MMDevApi.dll                     0x7FFC5C140000
winmmbase.dll                    0x7FFC5C3D0000
AUDIOSES.DLL                     0x7FFC5C490000
VERSION.dll                      0x7FFC5C620000
cryptnet.dll                     0x7FFC5C660000
WINMM.dll                        0x7FFC5CB50000
dhcpcsvc6.DLL                    0x7FFC5CDC0000
dhcpcsvc.DLL                     0x7FFC5CF20000
WindowsCodecs.dll                0x7FFC5CF40000
WINNSI.DLL                       0x7FFC5D230000
twinapi.appcore.dll              0x7FFC5D280000
WINHTTP.dll                      0x7FFC5D490000
WindowManagementAPI.dll          0x7FFC5D6A0000
avrt.dll                         0x7FFC5DE00000
PROPSYS.dll                      0x7FFC5F2A0000
d3d11.dll                        0x7FFC5F420000
D3DCOMPILER_47.dll               0x7FFC5F6A0000
wintypes.dll                     0x7FFC60250000
dcomp.dll                        0x7FFC603B0000
CoreUIComponents.dll             0x7FFC60970000
CoreMessaging.dll                0x7FFC60CD0000
MSIMG32.dll                      0x7FFC60F60000
UxTheme.dll                      0x7FFC61140000
resourcepolicyclient.dll         0x7FFC61200000
dwmapi.dll                       0x7FFC61430000
kernel.appcore.dll               0x7FFC61610000
windows.storage.dll              0x7FFC61810000
HID.DLL                          0x7FFC61FB0000
dxgi.dll                         0x7FFC61FF0000
schannel.DLL                     0x7FFC62650000
rsaenh.dll                       0x7FFC62730000
ntmarta.dll                      0x7FFC62850000
IpHlpAPI.dll                     0x7FFC62B10000
DNSAPI.dll                       0x7FFC62B50000
MSWSOCK.dll                      0x7FFC62E20000
CRYPTBASE.DLL                    0x7FFC63010000
CRYPTSP.dll                      0x7FFC63020000
Wldp.dll                         0x7FFC63120000
NTASN1.dll                       0x7FFC63150000
ncrypt.dll                       0x7FFC63190000
UMPDC.dll                        0x7FFC632B0000
powrprof.dll                     0x7FFC632D0000
msasn1.dll                       0x7FFC63320000
DEVOBJ.dll                       0x7FFC634E0000
DPAPI.DLL                        0x7FFC63540000
SSPICLI.DLL                      0x7FFC63600000
USERENV.dll                      0x7FFC63640000
profapi.dll                      0x7FFC63680000
win32u.dll                       0x7FFC63750000
ucrtbase.dll                     0x7FFC63830000
CRYPT32.dll                      0x7FFC63930000
cfgmgr32.dll                     0x7FFC63A90000
bcrypt.dll                       0x7FFC63B50000
gdi32full.dll                    0x7FFC63B80000
msvcp_win.dll                    0x7FFC63CA0000
KERNELBASE.dll                   0x7FFC63D40000
bcryptPrimitives.dll             0x7FFC64040000
shcore.dll                       0x7FFC640D0000
RPCRT4.dll                       0x7FFC64180000
SHELL32.dll                      0x7FFC644C0000
imagehlp.dll                     0x7FFC64C10000
SHLWAPI.dll                      0x7FFC64C30000
PSAPI.DLL                        0x7FFC64CA0000
IMM32.DLL                        0x7FFC64CB0000
USER32.dll                       0x7FFC64CE0000
sechost.dll                      0x7FFC64F70000
OLEAUT32.dll                     0x7FFC65010000
clbcatq.dll                      0x7FFC650E0000
msvcrt.dll                       0x7FFC65190000
SETUPAPI.dll                     0x7FFC65230000
COMDLG32.dll                     0x7FFC656A0000
GDI32.dll                        0x7FFC65800000
NSI.dll                          0x7FFC65830000
ADVAPI32.dll                     0x7FFC65840000
KERNEL32.DLL                     0x7FFC658F0000
ole32.dll                        0x7FFC659B0000
combase.dll                      0x7FFC65AE0000
MSCTF.dll                        0x7FFC65EA0000
WS2_32.dll                       0x7FFC65FC0000
ntdll.dll                        0x7FFC66070000
