XINPUT1_3.dll                      0x000000400000
steam_api64.dll                    0x000071FD0000
X3DAudio1_7.dll                    0x000072010000
MSCTF.dll                          0x025DF0050000
wintrust.dll                       0x025DF0A80000
Fallout4.exe                       0x7FF6E31C0000
nvcuda64.dll                       0x7FFE52BD0000
d3dcompiler_47_64.dll              0x7FFE59450000
NvCamera64.dll                     0x7FFE59860000
nvwgf2umx.dll                      0x7FFE5A0D0000
nvgpucomp64.dll                    0x7FFE68DE0000
nvspcap64.dll                      0x7FFE6B300000
ToYourFaceFO4.dll                  0x7FFE6B5E0000
RobCo_Patcher.dll                  0x7FFE6B630000
RememberPickAngleUpdated.dll       0x7FFE6B720000
ReloadFix.dll                      0x7FFE6B7E0000
PrivateProfileRedirector.dll       0x7FFE6B830000
PowerGridTools.dll                 0x7FFE6C060000
po3_SimpleOffenceSuppressionF4.dll 0x7FFE6C0D0000
Outfit-ReDress-Fix.dll             0x7FFE6C160000
mcm.dll                            0x7FFE6C1B0000
LongLoadingTimesFix.dll            0x7FFE6C250000
HighFPSPhysicsFix.dll              0x7FFE6C2B0000
GCBugFix.dll                       0x7FFE6C340000
CCExtenderF4.dll                   0x7FFE6C3A0000
Buffout4.dll                       0x7FFE6FB00000
BulletCountedReload.dll            0x7FFE6FEE0000
BetterConsole.dll                  0x7FFE76BB0000
steamclient64.dll                  0x7FFE76C20000
IPHLPAPI.DLL                       0x7FFE78280000
MGEFConditionFix.dll               0x7FFE7CEC0000
CONCRT140.dll                      0x7FFE7D010000
DirectHit.dll                      0x7FFE7ED60000
BakaScrapHeap.dll                  0x7FFE81580000
f4se_1_10_163.dll                  0x7FFE88BC0000
vstdlib_s64.dll                    0x7FFE88CA0000
tier0_s64.dll                      0x7FFE88D60000
cudart64_75.dll                    0x7FFE88F00000
D3DCOMPILER_47.dll                 0x7FFE8AC40000
d3dx9_43.dll                       0x7FFE8B070000
flexRelease_x64.dll                0x7FFE8BC90000
GFSDK_GodraysLib.x64.dll           0x7FFE8DD10000
gameoverlayrenderer64.dll          0x7FFE8E480000
GFSDK_SSAO_D3D11.win64.dll         0x7FFE8E720000
Interior-NavCut-Fix.dll            0x7FFE8EF60000
MSVCR110.dll                       0x7FFE8EFB0000
bink2w64.dll                       0x7FFE8F090000
MSVCP110.dll                       0x7FFE8F340000
flexExtRelease_x64.dll             0x7FFE8FA20000
wsfw_identifier.dll                0x7FFE901A0000
k_fps64.dll                        0x7FFE90B10000
GLXRM_FriendlyFire.dll             0x7FFE92600000
crafting_highlight_fix.dll         0x7FFE929C0000
f4se_steam_loader.dll              0x7FFE95A80000
Bastion.dll                        0x7FFE965C0000
BakaMaxPapyrusOps.dll              0x7FFE96610000
ArmorPenetrationBugFix.dll         0x7FFE96920000
XAudio2_7.dll                      0x7FFE98B70000
AmmoRemover.dll                    0x7FFE98F70000
usvfs_x64.dll                      0x7FFE9A2B0000
d3dx10_43.dll                      0x7FFE9B330000
DSOUND.DLL                         0x7FFE9C230000
AudioDevProps2.dll                 0x7FFEA37C0000
NahimicOSD.dll                     0x7FFEA3B10000
nvldumdx.dll                       0x7FFEA3CE0000
VCRUNTIME140_1.dll                 0x7FFEB2FF0000
VCRUNTIME140.dll                   0x7FFEB3000000
MSVCP140.dll                       0x7FFEB3020000
MessageBus.dll                     0x7FFEB3210000
webio.dll                          0x7FFEB7E60000
mskeyprotect.dll                   0x7FFEB8240000
ncryptsslp.dll                     0x7FFEB8520000
OPENGL32.dll                       0x7FFEBB1D0000
