XINPUT1_3.dll                 0x000000400000
mdnsNSP.dll                   0x000055B00000
X3DAudio1_7.dll               0x000055D30000
steam_api64.dll               0x000055D40000
d3d11.dll                     0x000180000000
LL_fourPlay_1_10_163.dll      0x023FF61F0000
Fallout4.exe                  0x7FF6AA110000
d3dcompiler_46e.dll           0x7FF87F150000
Buffout4.dll                  0x7FF87F510000
steamclient64.dll             0x7FF87F830000
DiscordHook64.dll             0x7FF883970000
BLD_Helper.dll                0x7FF883A80000
SUP_F4SE.dll                  0x7FF883FE0000
dxgi.dll                      0x7FF884270000
SmokeAPI64.dll                0x7FF884670000
XAudio2_7.dll                 0x7FF89E100000
gameoverlayrenderer64.dll     0x7FF89E190000
ScreenArcherMenu.dll          0x7FF8AEC60000
wsfw_identifier.dll           0x7FF8AF1B0000
SAF.dll                       0x7FF8AF2B0000
RobCo_Patcher.dll             0x7FF8AF3A0000
XDI.dll                       0x7FF8B2470000
VERSION.dll                   0x7FF8B24E0000
ResampleDmo.DLL               0x7FF8B5060000
DSOUND.DLL                    0x7FF8B5120000
SprintSpeedController.dll     0x7FF8CA190000
SettlementOfUnlimitedSize.dll 0x7FF8CA1E0000
PRKF.dll                      0x7FF8CA230000
PowerGridTools.dll            0x7FF8CA2C0000
po3_BaseObjectSwapperF4.dll   0x7FF8CA3E0000
Outfit-ReDress-Fix.dll        0x7FF8CA720000
mcm.dll                       0x7FF8CA770000
HighFPSPhysicsFix.dll         0x7FF8CA810000
f4ee.dll                      0x7FF8CA8E0000
LooksmenuPlayerRotation.dll   0x7FF8CAAB0000
tier0_s64.dll                 0x7FF8D8C30000
Interior-NavCut-Fix.dll       0x7FF8D8E70000
ClassicHolsteredWeapons.dll   0x7FF8D9890000
F4z Ro D'oh.dll               0x7FF8D9C80000
D3DCOMPILER_43.dll            0x7FF8D9CF0000
BakaFramework.dll             0x7FF8D9FF0000
f4pm.dll                      0x7FF8DDE80000
hudextension.dll              0x7FF8E6230000
GCBugFix.dll                  0x7FF8E6460000
BetterPowerArmorRedux.dll     0x7FF8E67A0000
XInput1_4.dll                 0x7FF8E6E00000
ESPExplorer.dll               0x7FF8E70B0000
f4se_1_10_163.dll             0x7FF8EA6C0000
BetterConsole.dll             0x7FF8EAAB0000
vstdlib_s64.dll               0x7FF8EAB20000
GFSDK_SSAO_D3D11.win64.dll    0x7FF8ECBE0000
BakaWaitAnywhere.dll          0x7FF8ECF20000
flexRelease_x64.dll           0x7FF8ECF90000
MSVCR110.dll                  0x7FF8ED0E0000
cbp.dll                       0x7FF8EE3F0000
cudart64_75.dll               0x7FF8EF4F0000
GFSDK_GodraysLib.x64.dll      0x7FF8FE380000
flexExtRelease_x64.dll        0x7FF8FE3E0000
d3dx11_43.dll                 0x7FF8FE6C0000
pppl.dll                      0x7FF8FE900000
MSVCP110.dll                  0x7FF8FE940000
bink2w64.dll                  0x7FF8FE9F0000
enbhelperf4.dll               0x7FF90A680000
nvspcap64.dll                 0x7FF90AE10000
f4se_steam_loader.dll         0x7FF90C720000
WeaponDebrisCrashFix.dll      0x7FF90DB00000
SprintStutteringFix.dll       0x7FF910530000
PriorityMod.dll               0x7FF911840000
MSVCP140_ATOMIC_WAIT.dll      0x7FF912620000
msdmo.dll                     0x7FF92A180000
VCRUNTIME140.dll              0x7FF934B60000
MSVCP140.dll                  0x7FF935230000
VCRUNTIME140_1.dll            0x7FF9358D0000
ondemandconnroutehelper.dll   0x7FF938100000
textinputframework.dll        0x7FF93D130000
xinput9_1_0.dll               0x7FF940A80000
inputhost.dll                 0x7FF940BC0000
WININET.dll                   0x7FF9433B0000
iertutil.dll                  0x7FF943C40000
Windows.UI.dll                0x7FF944B60000
srvcli.dll                    0x7FF944D80000
Secur32.dll                   0x7FF945250000
winmmbase.dll                 0x7FF9452E0000
urlmon.dll                    0x7FF946A20000
