XINPUT1_3.dll                 0x000000400000
steam_api64.dll               0x00006BF40000
X3DAudio1_7.dll               0x00006BF80000
amdenc64.dll                  0x00006C1A0000
LL_fourPlay_1_10_163.dll      0x000180000000
f4ee.dll                      0x0229F5F40000
clbcatq.dll                   0x0229FFC30000
Fallout4.exe                  0x7FF6FC140000
Buffout4.dll                  0x7FFA8E600000
steamclient64.dll             0x7FFA8E960000
Buffout4.dll                  0x7FFA8FFC0000
IPHLPAPI.DLL                  0x7FFA92C00000
XAudio2_7.dll                 0x7FFAF02F0000
flexRelease_x64.dll           0x7FFAF08B0000
ResampleDmo.DLL               0x7FFAF1350000
gameoverlayrenderer64.dll     0x7FFAFDA80000
usvfs_x64.dll                 0x7FFB0F930000
DSOUND.DLL                    0x7FFB11850000
MSIMG32.dll                   0x7FFB12130000
WINSPOOL.DRV                  0x7FFB1DA30000
wsfw_identifier.dll           0x7FFB204C0000
wbemsvc.dll                   0x7FFB21010000
MpOav.dll                     0x7FFB21030000
GFSDK_GodraysLib.x64.dll      0x7FFB21670000
cudart64_75.dll               0x7FFB21720000
GFSDK_SSAO_D3D11.win64.dll    0x7FFB21780000
MSVCR110.dll                  0x7FFB21810000
PowerGridTools.dll            0x7FFB21990000
f4se_1_10_163.dll             0x7FFB21B10000
tier0_s64.dll                 0x7FFB21C30000
flexExtRelease_x64.dll        0x7FFB21E80000
f4se_steam_loader.dll         0x7FFB21F30000
bink2w64.dll                  0x7FFB21F70000
MSVCP110.dll                  0x7FFB22000000
vstdlib_s64.dll               0x7FFB222B0000
amdxx64.dll                   0x7FFB22370000
amsi.dll                      0x7FFB25DB0000
fastprox.dll                  0x7FFB25DD0000
AUDIOSES.DLL                  0x7FFB26130000
wbemprox.dll                  0x7FFB26580000
MSVCP140.dll                  0x7FFB26D50000
textinputframework.dll        0x7FFB27220000
Windows.UI.dll                0x7FFB293D0000
aticfx64.dll                  0x7FFB29A10000
amdihk64.dll                  0x7FFB2A190000
WINMM.dll                     0x7FFB2A1D0000
MPR.dll                       0x7FFB2A210000
AcGenral.DLL                  0x7FFB2A230000
atidxx64.dll                  0x7FFB2A2A0000
CoreUIComponents.dll          0x7FFB2AC80000
directxdatabasehelper.dll     0x7FFB2B960000
COMCTL32.dll                  0x7FFB2CDF0000
OneCoreUAPCommonProxyStub.dll 0x7FFB2E240000
wbemcomn.dll                  0x7FFB2F910000
avrt.dll                      0x7FFB30A90000
winmmbase.dll                 0x7FFB30AA0000
OneCoreCommonProxyStub.dll    0x7FFB30D70000
VERSION.dll                   0x7FFB329B0000
VCRUNTIME140.dll              0x7FFB33450000
VCRUNTIME140_1.dll            0x7FFB33C10000
MMDevApi.dll                  0x7FFB33F40000
msdmo.dll                     0x7FFB347C0000
DbgHelp.dll                   0x7FFB34D00000
WINHTTP.dll                   0x7FFB365F0000
d3d11.dll                     0x7FFB38730000
nvToolsExt64_1.dll            0x7FFB389B0000
dcomp.dll                     0x7FFB389E0000
CoreMessaging.dll             0x7FFB39050000
apphelp.dll                   0x7FFB39330000
UxTheme.dll                   0x7FFB39500000
dxcore.dll                    0x7FFB39600000
dxgi.dll                      0x7FFB39640000
dwmapi.dll                    0x7FFB39760000
resourcepolicyclient.dll      0x7FFB39A90000
wintypes.dll                  0x7FFB39DA0000
windows.storage.dll           0x7FFB39EE0000
HID.DLL                       0x7FFB3A7E0000
IpHlpAPI.dll                  0x7FFB3AA40000
Secur32.dll                   0x7FFB3AD90000
kernel.appcore.dll            0x7FFB3AFC0000
SSPICLI.DLL                   0x7FFB3B220000
MSWSOCK.dll                   0x7FFB3B440000
USERENV.dll                   0x7FFB3B530000
CRYPTBASE.DLL                 0x7FFB3B690000
MSASN1.dll                    0x7FFB3B6F0000
bcrypt.dll                    0x7FFB3B880000
DEVOBJ.dll                    0x7FFB3BB90000
CFGMGR32.dll                  0x7FFB3BBC0000
UMPDC.dll                     0x7FFB3BCC0000
powrprof.dll                  0x7FFB3BDE0000
profapi.dll                   0x7FFB3BEF0000
CRYPT32.dll                   0x7FFB3BFC0000
bcryptPrimitives.dll          0x7FFB3C130000
gdi32full.dll                 0x7FFB3C270000
KERNELBASE.dll                0x7FFB3C390000
ucrtbase.dll                  0x7FFB3C740000
msvcp_win.dll                 0x7FFB3C860000
win32u.dll                    0x7FFB3C900000
WINTRUST.dll                  0x7FFB3C930000
WS2_32.dll                    0x7FFB3C9C0000
imagehlp.dll                  0x7FFB3CA40000
msvcrt.dll                    0x7FFB3CB10000
SETUPAPI.dll                  0x7FFB3CBC0000
KERNEL32.DLL                  0x7FFB3D040000
shcore.dll                    0x7FFB3D110000
ADVAPI32.dll                  0x7FFB3D230000
SHLWAPI.dll                   0x7FFB3D3A0000
IMM32.DLL                     0x7FFB3D400000
OLEAUT32.dll                  0x7FFB3D4E0000
COMDLG32.dll                  0x7FFB3D5C0000
SHELL32.dll                   0x7FFB3D6C0000
RPCRT4.dll                    0x7FFB3DFA0000
USER32.dll                    0x7FFB3E0C0000
combase.dll                   0x7FFB3E270000
ole32.dll                     0x7FFB3E670000
PSAPI.DLL                     0x7FFB3E810000
MSCTF.dll                     0x7FFB3E9E0000
GDI32.dll                     0x7FFB3EB30000
sechost.dll                   0x7FFB3EB60000
ntdll.dll                     0x7FFB3EC50000
