XINPUT1_3.dll                 0x000000400000
X3DAudio1_7.dll               0x000067A30000
steam_api64.dll               0x000067A40000
UMPDC.dll                     0x020022F40000
Fallout4.exe                  0x7FF611830000
XAudio2_7.dll                 0x7FFD93BE0000
gameoverlayrenderer64.dll     0x7FFD94950000
XDI.dll                       0x7FFD94AE0000
Buffout4.dll                  0x7FFD94B50000
RobCo_Patcher.dll             0x7FFD95D70000
PRKF.dll                      0x7FFD95E60000
mcm.dll                       0x7FFD95EF0000
LongLoadingTimesFix.dll       0x7FFD95F90000
HighFPSPhysicsFix.dll         0x7FFD96A40000
f4ee.dll                      0x7FFD96AD0000
ClassicHolsteredWeapons.dll   0x7FFD96BE0000
f4se_1_10_163.dll             0x7FFD97380000
vstdlib_s64.dll               0x7FFD97460000
steamclient64.dll             0x7FFD97520000
hudextension.dll              0x7FFD98C90000
MSVCR110.dll                  0x7FFD98CE0000
GFSDK_SSAO_D3D11.win64.dll    0x7FFD991D0000
flexRelease_x64.dll           0x7FFD99260000
cudart64_75.dll               0x7FFD997B0000
MSVCP110.dll                  0x7FFD99810000
GFSDK_GodraysLib.x64.dll      0x7FFD9D230000
bink2w64.dll                  0x7FFD9D290000
BulletCountedReload.dll       0x7FFD9D500000
flexExtRelease_x64.dll        0x7FFD9F070000
FloatingDamage.dll            0x7FFD9F4B0000
tier0_s64.dll                 0x7FFD9F510000
f4se_steam_loader.dll         0x7FFDB00C0000
ResampleDmo.DLL               0x7FFDC8E20000
DSOUND.DLL                    0x7FFDC8EE0000
crafting_highlight_fix.dll    0x7FFDD46D0000
nvspcap64.dll                 0x7FFDEECD0000
MSVCP140.dll                  0x7FFE0BAB0000
winmmbase.dll                 0x7FFE0C090000
VCRUNTIME140_1.dll            0x7FFE0C0C0000
VCRUNTIME140.dll              0x7FFE0C1F0000
msdmo.dll                     0x7FFE0D0B0000
nvwgf2umx.dll                 0x7FFE0D9A0000
AUDIOSES.DLL                  0x7FFE13070000
ncryptsslp.dll                0x7FFE13BD0000
textinputframework.dll        0x7FFE18550000
webio.dll                     0x7FFE186A0000
rasadhlp.dll                  0x7FFE19800000
OneCoreCommonProxyStub.dll    0x7FFE1AB50000
Windows.UI.dll                0x7FFE1AE80000
amsi.dll                      0x7FFE1B080000
nvgpucomp64.dll               0x7FFE1B210000
nvldumdx.dll                  0x7FFE1D7F0000
wbemsvc.dll                   0x7FFE1DD10000
MMDevApi.dll                  0x7FFE1E110000
fastprox.dll                  0x7FFE1E4F0000
OneCoreUAPCommonProxyStub.dll 0x7FFE1E960000
MessageBus.dll                0x7FFE1F4D0000
wbemcomn.dll                  0x7FFE1FEF0000
nvToolsExt64_1.dll            0x7FFE20220000
nvapi64.dll                   0x7FFE20A90000
WINMM.dll                     0x7FFE214D0000
CoreUIComponents.dll          0x7FFE220E0000
avrt.dll                      0x7FFE22E30000
wbemprox.dll                  0x7FFE23960000
directxdatabasehelper.dll     0x7FFE239C0000
fwpuclnt.dll                  0x7FFE23B70000
drvstore.dll                  0x7FFE23E30000
cryptnet.dll                  0x7FFE24710000
VERSION.dll                   0x7FFE24750000
dhcpcsvc.DLL                  0x7FFE24A10000
dhcpcsvc6.DLL                 0x7FFE24A30000
WINHTTP.dll                   0x7FFE24B90000
mc-sec-plugin-x64.dll         0x7FFE25F20000
d3d11.dll                     0x7FFE269B0000
dcomp.dll                     0x7FFE27210000
CoreMessaging.dll             0x7FFE278B0000
WINNSI.DLL                    0x7FFE27DC0000
uxtheme.dll                   0x7FFE27E30000
dxcore.dll                    0x7FFE27F40000
dxgi.dll                      0x7FFE28150000
dwmapi.dll                    0x7FFE28260000
resourcepolicyclient.dll      0x7FFE282E0000
dbghelp.dll                   0x7FFE28780000
wintypes.dll                  0x7FFE28BA0000
windows.storage.dll           0x7FFE28CE0000
HID.DLL                       0x7FFE295E0000
IPHLPAPI.DLL                  0x7FFE29840000
DNSAPI.dll                    0x7FFE29870000
Secur32.dll                   0x7FFE29B90000
schannel.DLL                  0x7FFE29C10000
rsaenh.dll                    0x7FFE29D20000
kernel.appcore.dll            0x7FFE29DC0000
ntmarta.dll                   0x7FFE29DE0000
SSPICLI.DLL                   0x7FFE2A020000
MSWSOCK.dll                   0x7FFE2A240000
USERENV.dll                   0x7FFE2A330000
CRYPTSP.dll                   0x7FFE2A490000
CRYPTBASE.DLL                 0x7FFE2A4B0000
wldp.dll                      0x7FFE2A540000
NTASN1.dll                    0x7FFE2A5F0000
ncrypt.dll                    0x7FFE2A630000
msasn1.dll                    0x7FFE2A940000
devobj.dll                    0x7FFE2A960000
CFGMGR32.dll                  0x7FFE2A9B0000
DPAPI.DLL                     0x7FFE2AA00000
powrprof.dll                  0x7FFE2AC60000
profapi.dll                   0x7FFE2ACC0000
