KERNEL32.DLL                  0x7FFAA4A60000
IMM32.DLL                     0x7FFAA4B20000
sechost.dll                   0x7FFAA4B50000
combase.dll                   0x7FFAA4BF0000
RPCRT4.dll                    0x7FFAA4F50000
WS2_32.dll                    0x7FFAA5080000
OLEAUT32.dll                  0x7FFAA5150000
ole32.dll                     0x7FFAA5220000
clbcatq.dll                   0x7FFAA5350000
MSCTF.dll                     0x7FFAA5400000
GDI32.dll                     0x7FFAA5520000
msvcrt.dll                    0x7FFAA5550000
COMDLG32.dll                  0x7FFAA56D0000
USER32.dll                    0x7FFAA5810000
SHELL32.dll                   0x7FFAA59C0000
SETUPAPI.dll                  0x7FFAA6110000
imagehlp.dll                  0x7FFAA6580000
ADVAPI32.dll                  0x7FFAA6750000
PSAPI.DLL                     0x7FFAA6800000
SHLWAPI.dll                   0x7FFAA6810000
shcore.dll                    0x7FFAA6900000
ntdll.dll                     0x7FFAA69F0000
