XINPUT1_3.dll               0x000000400000
X3DAudio1_7.dll             0x000056F60000
sfc.dll                     0x016B8DB50000
Fallout4.exe                0x7FF70AE30000
AcLayers.DLL                0x7FF8E5C00000
Buffout4.dll                0x7FF8E7740000
DSOUND.DLL                  0x7FF8EB3D0000
RobCo_Patcher.dll           0x7FF8ED7B0000
NVIDIA_Reflex.dll           0x7FF8ED8A0000
XAudio2_7.dll               0x7FF8EFA80000
mcm.dll                     0x7FF8EFB10000
HighFPSPhysicsFix.dll       0x7FF8EFBB0000
ClassicHolsteredWeapons.dll 0x7FF8EFC40000
BakaScrapHeap.dll           0x7FF8EFCF0000
BulletCountedReload.dll     0x7FF8F34E0000
BakaFramework.dll           0x7FF8F3C00000
flexRelease_x64.dll         0x7FF8F3CF0000
f4se_1_10_163.dll           0x7FF8FC210000
MSVCR110.dll                0x7FF8FDAB0000
cudart64_75.dll             0x7FF8FDD80000
GFSDK_SSAO_D3D11.win64.dll  0x7FF8FDE60000
steam_api64.dll             0x7FF8FDEF0000
MSVCP110.dll                0x7FF902AA0000
GFSDK_GodraysLib.x64.dll    0x7FF905AA0000
nvspcap64.dll               0x7FF90B140000
SprintSpeedController.dll   0x7FF911FE0000
CHW_ASS.dll                 0x7FF912600000
flexExtRelease_x64.dll      0x7FF912700000
winmmbase.dll               0x7FF91ABC0000
bink2w64.dll                0x7FF91EE90000
AcGenral.DLL                0x7FF91EF20000
f4se_steam_loader.dll       0x7FF91F7E0000
MessageBus.dll              0x7FF921B30000
mskeyprotect.dll            0x7FF922CB0000
ncryptsslp.dll              0x7FF922D60000
MpOav.dll                   0x7FF927490000
MSVCP140.dll                0x7FF927660000
nvapi64.dll                 0x7FF927960000
dbghelp.dll                 0x7FF928100000
WeaponDebrisCrashFix.dll    0x7FF928330000
nvwgf2umx.dll               0x7FF928D10000
webio.dll                   0x7FF92EDA0000
InputHost.dll               0x7FF9309F0000
Windows.UI.dll              0x7FF930B50000
WINMM.dll                   0x7FF931990000
WINSPOOL.DRV                0x7FF931A30000
cryptnet.dll                0x7FF933300000
wbemsvc.dll                 0x7FF9333F0000
drvstore.dll                0x7FF933410000
textinputframework.dll      0x7FF9338B0000
fastprox.dll                0x7FF933C10000
wbemcomn.dll                0x7FF934420000
VERSION.dll                 0x7FF9345F0000
fwpuclnt.dll                0x7FF934610000
wbemprox.dll                0x7FF9346A0000
nvldumdx.dll                0x7FF934830000
rasadhlp.dll                0x7FF9348F0000
dxcore.dll                  0x7FF934D90000
amsi.dll                    0x7FF934F70000
VCRUNTIME140.dll            0x7FF934F90000
VCRUNTIME140_1.dll          0x7FF934FB0000
WINHTTP.dll                 0x7FF936060000
WindowManagementAPI.dll     0x7FF936590000
dhcpcsvc.DLL                0x7FF936CC0000
MMDevApi.dll                0x7FF936CE0000
dhcpcsvc6.DLL               0x7FF936E30000
AUDIOSES.DLL                0x7FF936E50000
WINNSI.DLL                  0x7FF936FE0000
twinapi.appcore.dll         0x7FF937DE0000
sfc_os.DLL                  0x7FF938370000
MPR.dll                     0x7FF938810000
avrt.dll                    0x7FF938B50000
SortWindows61.dll           0x7FF939C50000
nvToolsExt64_1.dll          0x7FF939CE0000
wintypes.dll                0x7FF939D70000
d3d11.dll                   0x7FF93A330000
dcomp.dll                   0x7FF93AB60000
CoreUIComponents.dll        0x7FF93AD50000
CoreMessaging.dll           0x7FF93B430000
apphelp.dll                 0x7FF93B670000
PROPSYS.dll                 0x7FF93B700000
uxtheme.dll                 0x7FF93BBB0000
resourcepolicyclient.dll    0x7FF93BD00000
dwmapi.dll                  0x7FF93BD20000
kernel.appcore.dll          0x7FF93C0F0000
windows.storage.dll         0x7FF93C2F0000
HID.DLL                     0x7FF93CA90000
dxgi.dll                    0x7FF93CAD0000
schannel.DLL                0x7FF93D180000
rsaenh.dll                  0x7FF93D270000
ntmarta.dll                 0x7FF93D3B0000
UMPDC.dll                   0x7FF93D650000
IPHLPAPI.DLL                0x7FF93D670000
DNSAPI.dll                  0x7FF93D6C0000
powrprof.dll                0x7FF93D790000
