SHLWAPI.dll                   0x7FF9D7270000
msvcrt.dll                    0x7FF9D72D0000
RPCRT4.dll                    0x7FF9D7380000
SHELL32.dll                   0x7FF9D74A0000
KERNEL32.DLL                  0x7FF9D7D20000
sechost.dll                   0x7FF9D7DF0000
GDI32.dll                     0x7FF9D7EA0000
IMM32.DLL                     0x7FF9D7ED0000
USER32.dll                    0x7FF9D7F10000
OLEAUT32.dll                  0x7FF9D80C0000
PSAPI.DLL                     0x7FF9D81A0000
shcore.dll                    0x7FF9D8220000
ADVAPI32.dll                  0x7FF9D84E0000
combase.dll                   0x7FF9D8680000
COMDLG32.dll                  0x7FF9D8A10000
imagehlp.dll                  0x7FF9D8B10000
WS2_32.dll                    0x7FF9D8B30000
MSCTF.dll                     0x7FF9D8BB0000
ntdll.dll                     0x7FF9D8D50000
