XINPUT1_3.dll                     0x000000400000
X3DAudio1_7.dll                   0x00006FFC0000
steam_api64.dll                   0x00006FFD0000
Fallout4.exe                      0x7FF79C530000
steamclient64.dll                 0x7FF87D380000
gameoverlayrenderer64.dll         0x7FF882500000
Buffout4.dll                      0x7FF8826A0000
GardenOfEdenPapyrusExtender.dll   0x7FF883F60000
BLD_Helper.dll                    0x7FF884210000
BackportedBA2Support.dll          0x7FF884570000
CCD.dll                           0x7FF885300000
ToggleEquip.dll                   0x7FF885990000
PipboyTabs.dll                    0x7FF8859E0000
crafting_highlight_fix.dll        0x7FF885A40000
SprintSpeedController.dll         0x7FF885A90000
RobCo_Patcher.dll                 0x7FF885AE0000
tier0_s64.dll                     0x7FF885BC0000
place.dll                         0x7FF888250000
f4se_1_10_163.dll                 0x7FF889A50000
SettlementOfUnlimitedSize.dll     0x7FF889B70000
f4pm.dll                          0x7FF889E60000
flexRelease_x64.dll               0x7FF889ED0000
mcm.dll                           0x7FF88A240000
ActorVelocityFramework.dll        0x7FF88AFB0000
vstdlib_s64.dll                   0x7FF88B010000
MSVCR110.dll                      0x7FF88B420000
AchievementsModsEnabler.dll       0x7FF88C1B0000
cudart64_75.dll                   0x7FF88E960000
GFSDK_GodraysLib.x64.dll          0x7FF88EE50000
MSVCP110.dll                      0x7FF88EF80000
MSVCP140.dll                      0x7FF88F510000
DSOUND.DLL                        0x7FF892DA0000
GFSDK_SSAO_D3D11.win64.dll        0x7FF892FA0000
flexExtRelease_x64.dll            0x7FF893590000
VCRUNTIME140_1.dll                0x7FF8A6230000
AchievementsModsEnablerLoader.dll 0x7FF8A63D0000
winmmbase.dll                     0x7FF8A6980000
Secur32.dll                       0x7FF8AABE0000
COMCTL32.dll                      0x7FF8ADA50000
InputHost.dll                     0x7FF8AF8B0000
Windows.UI.dll                    0x7FF8AFA10000
atidxx64.dll                      0x7FF8B0FA0000
OneCoreCommonProxyStub.dll        0x7FF8B71E0000
textinputframework.dll            0x7FF8B76C0000
bink2w64.dll                      0x7FF8B80E0000
XAudio2_7.dll                     0x7FF8B81A0000
VCRUNTIME140.dll                  0x7FF8BD400000
aticfx64.dll                      0x7FF8BF340000
amdihk64.dll                      0x7FF8BF720000
atiuxp64.dll                      0x7FF8BF750000
WINMM.dll                         0x7FF8BF790000
OneCoreUAPCommonProxyStub.dll     0x7FF8BF840000
dxcore.dll                        0x7FF8C0020000
VERSION.dll                       0x7FF8C0B30000
WindowManagementAPI.dll           0x7FF8C10B0000
f4se_steam_loader.dll             0x7FF8C1E30000
twinapi.appcore.dll               0x7FF8C2290000
MMDevApi.dll                      0x7FF8C2EB0000
AUDIOSES.DLL                      0x7FF8C2F40000
d3d11.dll                         0x7FF8C4630000
WINHTTP.dll                       0x7FF8C48B0000
dcomp.dll                         0x7FF8C4A00000
CoreUIComponents.dll              0x7FF8C5060000
CoreMessaging.dll                 0x7FF8C5760000
nvToolsExt64_1.dll                0x7FF8C59A0000
apphelp.dll                       0x7FF8C5B20000
avrt.dll                          0x7FF8C5C40000
wintypes.dll                      0x7FF8C6720000
uxtheme.dll                       0x7FF8C7220000
resourcepolicyclient.dll          0x7FF8C73B0000
dwmapi.dll                        0x7FF8C74B0000
dbghelp.dll                       0x7FF8C7920000
PROPSYS.dll                       0x7FF8C7B50000
kernel.appcore.dll                0x7FF8C7E10000
windows.storage.dll               0x7FF8C7E30000
HID.DLL                           0x7FF8C85E0000
dxgi.dll                          0x7FF8C8760000
ntmarta.dll                       0x7FF8C9040000
UMPDC.dll                         0x7FF8C91B0000
IPHLPAPI.DLL                      0x7FF8C91D0000
powrprof.dll                      0x7FF8C9340000
MSWSOCK.dll                       0x7FF8C9540000
CRYPTBASE.DLL                     0x7FF8C9730000
Wldp.dll                          0x7FF8C97E0000
MSASN1.dll                        0x7FF8C9970000
DEVOBJ.dll                        0x7FF8C9B40000
SSPICLI.DLL                       0x7FF8C9C90000
profapi.dll                       0x7FF8C9CE0000
gdi32full.dll                     0x7FF8C9DB0000
cfgmgr32.dll                      0x7FF8C9ED0000
WINTRUST.dll                      0x7FF8C9F20000
win32u.dll                        0x7FF8C9F90000
ucrtbase.dll                      0x7FF8C9FC0000
msvcp_win.dll                     0x7FF8CA0C0000
bcryptPrimitives.dll              0x7FF8CA160000
bcrypt.dll                        0x7FF8CA1F0000
KERNELBASE.dll                    0x7FF8CA220000
CRYPT32.dll                       0x7FF8CA520000
SHELL32.dll                       0x7FF8CA730000
OLEAUT32.dll                      0x7FF8CAEA0000
RPCRT4.dll                        0x7FF8CAF70000
USER32.dll                        0x7FF8CB0A0000
clbcatq.dll                       0x7FF8CB3F0000
KERNEL32.DLL                      0x7FF8CB4A0000
combase.dll                       0x7FF8CB570000
WS2_32.dll                        0x7FF8CB8D0000
sechost.dll                       0x7FF8CB940000
SETUPAPI.dll                      0x7FF8CBA60000
ADVAPI32.dll                      0x7FF8CBED0000
GDI32.dll                         0x7FF8CBF90000
msvcrt.dll                        0x7FF8CC020000
ole32.dll                         0x7FF8CC0C0000
IMM32.DLL                         0x7FF8CC1F0000
shlwapi.dll                       0x7FF8CC290000
SHCORE.dll                        0x7FF8CC300000
PSAPI.DLL                         0x7FF8CC3B0000
MSCTF.dll                         0x7FF8CC3C0000
COMDLG32.dll                      0x7FF8CC5D0000
imagehlp.dll                      0x7FF8CC6B0000
ntdll.dll                         0x7FF8CC710000
