XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x000065C10000
steam_api64.dll                    0x000065C20000
mdnsNSP.dll                        0x000065CA0000
d3d11.dll                          0x000180000000
BackportedBA2Support.dll           0x01FE19230000
gpapi.dll                          0x01FE6F120000
Fallout4.exe                       0x7FF63BB50000
d3dcompiler_47_64.dll              0x7FF9B4D70000
DINPUT8.dll                        0x7FF9B6130000
NvCamera64.dll                     0x7FF9B6180000
d3dcompiler_46e.dll                0x7FF9B69F0000
gameoverlayrenderer64.dll          0x7FF9B6DB0000
wsfw_identifier.dll                0x7FF9B6F50000
WhoseQuestIsItAnywayF4.dll         0x7FF9B7050000
WeaponDebrisCrashFix.dll           0x7FF9B70B0000
UnlimitedSurvivalMode.dll          0x7FF9B7100000
UnlimitedFastTravel.dll            0x7FF9B7150000
SUP_F4SE.dll                       0x7FF9B71A0000
SprintStutteringFix.dll            0x7FF9B73D0000
ShadowBoostFO4.dll                 0x7FF9B7420000
RobCo_Patcher.dll                  0x7FF9B74F0000
rename_anything.dll                0x7FF9B75E0000
RememberPickAngleUpdated.dll       0x7FF9B7630000
PrivateProfileRedirector.dll       0x7FF9B76F0000
po3_SpellPerkItemDistributorF4.dll 0x7FF9B7750000
po3_SimpleOffenceSuppressionF4.dll 0x7FF9B7860000
po3_BaseObjectSwapperF4.dll        0x7FF9B78F0000
PowerGridTools.dll                 0x7FF9B8C90000
place.dll                          0x7FF9B8D00000
PapyrusCommonLibrary.dll           0x7FF9B8D80000
NVIDIA_Reflex.dll                  0x7FF9B9010000
MODExplorer.dll                    0x7FF9B90E0000
mcm.dll                            0x7FF9B9160000
MagicSystemFixes.dll               0x7FF9B9200000
LooksmenuPlayerRotation.dll        0x7FF9B9290000
LongLoadingTimesFix.dll            0x7FF9B92E0000
LighthousePapyrusExtender.dll      0x7FF9B9370000
HighFPSPhysicsFix.dll              0x7FF9B94A0000
GCBugFix.dll                       0x7FF9B9530000
GardenOfEdenPapyrusExtender.dll    0x7FF9B9590000
EscapeFreeze.dll                   0x7FF9B9850000
EnergyWeaponCalcFix.dll            0x7FF9B9910000
enbhelperf4.dll                    0x7FF9BBFA0000
crafting_highlight_fix.dll         0x7FF9BBFE0000
ConsoleUtilF4.dll                  0x7FF9BC030000
CCExtenderF4.dll                   0x7FF9BC080000
cc_cleaner.dll                     0x7FF9BC0F0000
BulletCountedReload.dll            0x7FF9BC130000
BetterConsole.dll                  0x7FF9BC490000
BakaWaitAnywhere.dll               0x7FF9BC600000
BakaScrapHeap.dll                  0x7FF9BC6B0000
