XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x000062E50000
steam_api64.dll                    0x000062E60000
d3d11.dll                          0x000180000000
LL_fourPlay_1_10_163.dll           0x022DABB00000
Fallout4.exe                       0x7FF79F030000
nvcuda64.dll                       0x7FFCB65A0000
NvCamera64.dll                     0x7FFCB6F60000
steamclient64.dll                  0x7FFCB77D0000
d3dcompiler_47_64.dll              0x7FFCC0910000
DSOUND.DLL                         0x7FFCE9200000
d3dcompiler_46e.dll                0x7FFD05060000
IPHLPAPI.DLL                       0x7FFD05420000
D3DCOMPILER_43.dll                 0x7FFD12120000
Buffout4.dll                       0x7FFD13ED0000
BLD_Helper.dll                     0x7FFD14700000
dxgi.dll                           0x7FFD1E610000
gameoverlayrenderer64.dll          0x7FFD1EB10000
po3_SpellPerkItemDistributorF4.dll 0x7FFD20DA0000
po3_BaseObjectSwapperF4.dll        0x7FFD21200000
f4ee.dll                           0x7FFD21310000
tier0_s64.dll                      0x7FFD21640000
flexRelease_x64.dll                0x7FFD217E0000
HHS.dll                            0x7FFD23080000
BakaFramework.dll                  0x7FFD25E90000
f4se_1_10_163.dll                  0x7FFD26220000
XAudio2_7.dll                      0x7FFD27C90000
MSVCR110.dll                       0x7FFD27D20000
mcm.dll                            0x7FFD291F0000
ClassicHolsteredWeapons.dll        0x7FFD292F0000
ProjectMojave.dll                  0x7FFD2AB00000
vstdlib_s64.dll                    0x7FFD2AD10000
MSVCP110.dll                       0x7FFD2AEF0000
GFSDK_SSAO_D3D11.win64.dll         0x7FFD2B530000
bink2w64.dll                       0x7FFD34630000
DINPUT8.dll                        0x7FFD35040000
XDI.dll                            0x7FFD35300000
UnlimitedSurvivalMode.dll          0x7FFD35450000
OneCoreCommonProxyStub.dll         0x7FFD38E00000
UneducatedShooter.dll              0x7FFD39290000
hudextension.dll                   0x7FFD397A0000
f4pm.dll                           0x7FFD39840000
MessageBus.dll                     0x7FFD3A270000
cudart64_75.dll                    0x7FFD3BF00000
GFSDK_GodraysLib.x64.dll           0x7FFD3C310000
nvspcap64.dll                      0x7FFD3CD80000
XInput1_4.dll                      0x7FFD3F650000
ondemandconnroutehelper.dll        0x7FFD42AB0000
WININET.dll                        0x7FFD42AD0000
mskeyprotect.dll                   0x7FFD43810000
ncryptsslp.dll                     0x7FFD438C0000
WINSPOOL.DRV                       0x7FFD46730000
flexExtRelease_x64.dll             0x7FFD46970000
encounter_zone_recalculation.dll   0x7FFD477C0000
d3dx11_43.dll                      0x7FFD47AB0000
nvwgf2umx.dll                      0x7FFD49170000
Windows.UI.dll                     0x7FFD50AA0000
nvldumdx.dll                       0x7FFD50BF0000
dxcore.dll                         0x7FFD51AD0000
WindowsCodecs.dll                  0x7FFD52620000
twinapi.appcore.dll                0x7FFD52B20000
WindowManagementAPI.dll            0x7FFD52E20000
inputhost.dll                      0x7FFD52F90000
textinputframework.dll             0x7FFD530F0000
MSVCP140.dll                       0x7FFD539E0000
MessageBus.dll                     0x7FFD540F0000
VCRUNTIME140.dll                   0x7FFD54E00000
enbhelperf4.dll                    0x7FFD55040000
Secur32.dll                        0x7FFD55140000
WINMM.dll                          0x7FFD56A30000
COMCTL32.dll                       0x7FFD56AC0000
VCRUNTIME140_1.dll                 0x7FFD56DA0000
OneCoreUAPCommonProxyStub.dll      0x7FFD575F0000
XINPUT9_1_0.dll                    0x7FFD58930000
f4se_steam_loader.dll              0x7FFD589E0000
srvcli.dll                         0x7FFD59000000
iertutil.dll                       0x7FFD59030000
urlmon.dll                         0x7FFD59490000
avrt.dll                           0x7FFD5A500000
winmmbase.dll                      0x7FFD5A760000
nvToolsExt64_1.dll                 0x7FFD5A830000
MpOav.dll                          0x7FFD5CA50000
amsi.dll                           0x7FFD5CAD0000
webio.dll                          0x7FFD5CAF0000
wbemsvc.dll                        0x7FFD5CC40000
fastprox.dll                       0x7FFD5CC60000
wbemcomn.dll                       0x7FFD5D080000
nvapi64.dll                        0x7FFD5D110000
fwpuclnt.dll                       0x7FFD5DEE0000
rasadhlp.dll                       0x7FFD5E720000
MSIMG32.dll                        0x7FFD5EC20000
wbemprox.dll                       0x7FFD5F3D0000
DbgHelp.dll                        0x7FFD5F520000
WINHTTP.dll                        0x7FFD5F710000
MMDevApi.dll                       0x7FFD5F920000
AUDIOSES.DLL                       0x7FFD5FAB0000
drvstore.dll                       0x7FFD60150000
VERSION.dll                        0x7FFD60470000
cryptnet.dll                       0x7FFD604C0000
dhcpcsvc.DLL                       0x7FFD60500000
dhcpcsvc6.DLL                      0x7FFD60520000
WINNSI.DLL                         0x7FFD605F0000
PROPSYS.dll                        0x7FFD61420000
wintypes.dll                       0x7FFD617E0000
d3dcompiler_47.dll                 0x7FFD61940000
d3d11.dll                          0x7FFD61DA0000
dcomp.dll                          0x7FFD625D0000
CoreUIComponents.dll               0x7FFD62B40000
CoreMessaging.dll                  0x7FFD62EA0000
UxTheme.dll                        0x7FFD63230000
resourcepolicyclient.dll           0x7FFD633B0000
dwmapi.dll                         0x7FFD635C0000
kernel.appcore.dll                 0x7FFD637A0000
windows.storage.dll                0x7FFD639A0000
HID.DLL                            0x7FFD64140000
dxgi.dll                           0x7FFD641C0000
schannel.DLL                       0x7FFD64840000
rsaenh.dll                         0x7FFD64920000
ntmarta.dll                        0x7FFD64A40000
UMPDC.dll                          0x7FFD64CF0000
IpHlpAPI.dll                       0x7FFD64D10000
netutils.dll                       0x7FFD64D50000
DNSAPI.dll                         0x7FFD64D60000
powrprof.dll                       0x7FFD64E80000
MSWSOCK.dll                        0x7FFD65070000
CRYPTBASE.DLL                      0x7FFD65260000
CRYPTSP.dll                        0x7FFD65270000
Wldp.dll                           0x7FFD65310000
NTASN1.dll                         0x7FFD65340000
ncrypt.dll                         0x7FFD65380000
msasn1.dll                         0x7FFD654A0000
devobj.dll                         0x7FFD65660000
DPAPI.DLL                          0x7FFD656C0000
SSPICLI.DLL                        0x7FFD65780000
USERENV.dll                        0x7FFD657C0000
profapi.dll                        0x7FFD65800000
cfgmgr32.dll                       0x7FFD658D0000
wintrust.dll                       0x7FFD65920000
CRYPT32.dll                        0x7FFD65990000
bcryptPrimitives.dll               0x7FFD65BA0000
KERNELBASE.dll                     0x7FFD65C30000
gdi32full.dll                      0x7FFD65F30000
bcrypt.dll                         0x7FFD66050000
msvcp_win.dll                      0x7FFD66080000
win32u.dll                         0x7FFD66120000
ucrtbase.dll                       0x7FFD66150000
COMDLG32.dll                       0x7FFD66400000
SHELL32.dll                        0x7FFD66570000
msvcrt.dll                         0x7FFD66CC0000
clbcatq.dll                        0x7FFD66D60000
sechost.dll                        0x7FFD66E10000
GDI32.dll                          0x7FFD66EB0000
ole32.dll                          0x7FFD66EE0000
IMM32.DLL                          0x7FFD67010000
RPCRT4.dll                         0x7FFD67040000
ADVAPI32.dll                       0x7FFD67170000
shcore.dll                         0x7FFD67280000
combase.dll                        0x7FFD67330000
SHLWAPI.dll                        0x7FFD67690000
WS2_32.dll                         0x7FFD676F0000
USER32.dll                         0x7FFD67760000
OLEAUT32.dll                       0x7FFD67900000
imagehlp.dll                       0x7FFD679E0000
PSAPI.DLL                          0x7FFD67A00000
SETUPAPI.dll                       0x7FFD67A70000
KERNEL32.DLL                       0x7FFD67F40000
MSCTF.dll                          0x7FFD68080000
NSI.dll                            0x7FFD681A0000
ntdll.dll                          0x7FFD681F0000
