XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x000076470000
steam_api64.dll                    0x000076480000
d3d11.dll                          0x000180000000
tbb.dll                            0x0269C01A0000
tbbmalloc.dll                      0x0269C0280000
imagehlp.dll                       0x0269C09B0000
EscapeFreeze.dll                   0x0269E16E0000
LL_fourPlay_1_10_163.dll           0x0269EC130000
Fallout4.exe                       0x7FF7AD0A0000
DSOUND.DLL                         0x7FFD79CD0000
XAudio2_7.dll                      0x7FFD79D70000
d3dcompiler_46e.dll                0x7FFD79E00000
gameoverlayrenderer64.dll          0x7FFD7A1C0000
transfer_settlements.dll           0x7FFD7A350000
XDI.dll                            0x7FFD7A7A0000
WhoseQuestIsItAnywayF4.dll         0x7FFD7A810000
UnlimitedSurvivalMode.dll          0x7FFD7A870000
UnlimitedFastTravel.dll            0x7FFD7A8C0000
UneducatedShooter.dll              0x7FFD7A910000
terminal+.dll                      0x7FFD7A970000
SUP_F4SE.dll                       0x7FFD7AAC0000
ShieldFramework.dll                0x7FFD7AD70000
RobCo_Patcher.dll                  0x7FFD7ADF0000
rename_anything.dll                0x7FFD7AED0000
PRKF.dll                           0x7FFD7AF20000
po3_SpellPerkItemDistributorF4.dll 0x7FFD7AFB0000
po3_BaseObjectSwapperF4.dll        0x7FFD7B0C0000
place.dll                          0x7FFD7B1D0000
PipboyTabs.dll                     0x7FFD7B250000
Outfit-ReDress-Fix.dll             0x7FFD7B2B0000
mcm.dll                            0x7FFD7B300000
LighthousePapyrusExtender.dll      0x7FFD7B3A0000
CONCRT140.dll                      0x7FFD7B4B0000
Interior-NavCut-Fix.dll            0x7FFD7B500000
HighFPSPhysicsFix.dll              0x7FFD7B550000
GLXRM_SprintOverhaul.dll           0x7FFD7B5E0000
GCBugFix.dll                       0x7FFD7B630000
Buffout4.dll                       0x7FFD7B690000
BakaFramework.dll                  0x7FFD7B9F0000
f4se_1_10_163.dll                  0x7FFD83C10000
steamclient64.dll                  0x7FFD83CF0000
tier0_s64.dll                      0x7FFD8FEE0000
D3DCOMPILER_43.dll                 0x7FFD90080000
dxgi.dll                           0x7FFD902F0000
IPHLPAPI.DLL                       0x7FFD90720000
vstdlib_s64.dll                    0x7FFD91040000
flexRelease_x64.dll                0x7FFD91100000
WINHTTP.dll                        0x7FFD91250000
BakaMaxPapyrusOps.dll              0x7FFD95AC0000
FallSouls.dll                      0x7FFD96060000
BulletCountedReload.dll            0x7FFD9CDC0000
ALR.dll                            0x7FFDA5E90000
ESPExplorer.dll                    0x7FFDC4290000
GLXRM_ScalingFlagRemover.dll       0x7FFDC4A90000
DirectHit.dll                      0x7FFDC59E0000
GLXRM_NoScreenshotMessages.dll     0x7FFDCBBF0000
crafting_highlight_fix.dll         0x7FFDCCFB0000
CookableGrenade.dll                0x7FFDCE4C0000
MSVCR110.dll                       0x7FFDCE510000
MSVCP110.dll                       0x7FFDCE5F0000
ConsoleUtilF4.dll                  0x7FFDCF080000
CCExtenderF4.dll                   0x7FFDCF4E0000
BodyPartsUI.dll                    0x7FFDD6AD0000
BlockingOverhaul.dll               0x7FFDD7650000
pppl.dll                           0x7FFDD7900000
Bastion.dll                        0x7FFDD7A50000
d3dx11_43.dll                      0x7FFDD90B0000
MpOav.dll                          0x7FFDDB310000
encounter_zone_recalculation.dll   0x7FFDDB780000
GFSDK_SSAO_D3D11.win64.dll         0x7FFDDFA00000
XInput1_4.dll                      0x7FFDEBFE0000
gdiplus.dll                        0x7FFDEE230000
cryptnet.dll                       0x7FFDEFF70000
winmmbase.dll                      0x7FFDF2810000
ondemandconnroutehelper.dll        0x7FFDF4BE0000
MSVCP140.dll                       0x7FFDF76C0000
VCRUNTIME140.dll                   0x7FFDF7750000
VCRUNTIME140_1.dll                 0x7FFDF7DF0000
bink2w64.dll                       0x7FFDF7E20000
AUDIOSES.DLL                       0x7FFDF9270000
cudart64_75.dll                    0x7FFDFAE50000
usvfs_x64.dll                      0x7FFDFC460000
WININET.dll                        0x7FFDFCC90000
wbemprox.dll                       0x7FFDFE110000
