XINPUT1_3.dll                 0x000000400000
X3DAudio1_7.dll               0x000063480000
steam_api64.dll               0x000063490000
d3d11.dll                     0x000180000000
Fallout4.exe                  0x7FF7CA970000
XAudio2_7.dll                 0x7FFF27C40000
d3dcompiler_46e.dll           0x7FFF29210000
gameoverlayrenderer64.dll     0x7FFF295D0000
XDI.dll                       0x7FFF29770000
wsfw_identifier.dll           0x7FFF297E0000
UnlimitedSurvivalMode.dll     0x7FFF298E0000
transfer_settlements.dll      0x7FFF29930000
terminal+.dll                 0x7FFF29C00000
SUP_F4SE.dll                  0x7FFF29D50000
RobCo_Patcher.dll             0x7FFF29F80000
NVIDIA_Reflex.dll             0x7FFF2A060000
Buffout4.dll                  0x7FFF2A130000
BackportedBA2Support.dll      0x7FFF2A490000
auto_backup_executable.dll    0x7FFF2B150000
steamclient64.dll             0x7FFF2B4C0000
IPHLPAPI.DLL                  0x7FFF2CC60000
LighthousePapyrusExtender.dll 0x7FFF44580000
place.dll                     0x7FFF447D0000
MODExplorer.dll               0x7FFF44850000
RustyFaceFix.dll              0x7FFF44E60000
mcm.dll                       0x7FFF44EB0000
DSOUND.DLL                    0x7FFF45040000
rename_anything.dll           0x7FFF46E10000
PowerGridTools.dll            0x7FFF47030000
CONCRT140.dll                 0x7FFF47D00000
HighFPSPhysicsFix.dll         0x7FFF47D50000
f4ee.dll                      0x7FFF47DE0000
GCBugFix.dll                  0x7FFF4B470000
tier0_s64.dll                 0x7FFF4B4D0000
D3DCOMPILER_43.dll            0x7FFF4B670000
Interior-NavCut-Fix.dll       0x7FFF4C0F0000
DirectHit.dll                 0x7FFF4D6F0000
Deadeye.dll                   0x7FFF4D750000
BulletCountedReload.dll       0x7FFF4D9B0000
BetterConsole.dll             0x7FFF4DA40000
nvspcap64.dll                 0x7FFF53FE0000
f4se_1_10_163.dll             0x7FFF542C0000
crafting_highlight_fix.dll    0x7FFF68650000
tagpatch.dll                  0x7FFF6CC50000
RefLookup.dll                 0x7FFF6CCB0000
vstdlib_s64.dll               0x7FFF6CCF0000
d3dx11_43.dll                 0x7FFF6CDB0000
cudart64_75.dll               0x7FFF6CE00000
flexRelease_x64.dll           0x7FFF6CE60000
enbhelperf4.dll               0x7FFF6DD70000
GFSDK_SSAO_D3D11.win64.dll    0x7FFF6DFF0000
usvfs_x64.dll                 0x7FFF73DF0000
MSVCR110.dll                  0x7FFF74770000
Windows.UI.dll                0x7FFF79970000
GFSDK_GodraysLib.x64.dll      0x7FFF7A870000
WeaponDebrisCrashFix.dll      0x7FFF7C250000
InputHost.dll                 0x7FFF806F0000
MSVCP140.dll                  0x7FFF80AF0000
VCRUNTIME140.dll              0x7FFF828C0000
textinputframework.dll        0x7FFF828E0000
VCRUNTIME140_1.dll            0x7FFF82E40000
f4se_steam_loader.dll         0x7FFF85F40000
flexExtRelease_x64.dll        0x7FFF85F80000
MSVCP110.dll                  0x7FFF85FE0000
WININET.dll                   0x7FFF86C40000
winmmbase.dll                 0x7FFF87120000
AUDIOSES.DLL                  0x7FFF8A220000
WINSPOOL.DRV                  0x7FFF8F6B0000
COMCTL32.dll                  0x7FFF8F760000
nvwgf2umx.dll                 0x7FFF8FA00000
MMDevApi.dll                  0x7FFF93940000
gdiplus.dll                   0x7FFF93F60000
NvMessageBus.dll              0x7FFF96620000
nvapi64.dll                   0x7FFF97210000
nvgpucomp64.dll               0x7FFF97900000
Secur32.dll                   0x7FFF99D10000
MSIMG32.dll                   0x7FFF99D40000
DbgHelp.dll                   0x7FFF9A540000
nvldumdx.dll                  0x7FFF9D100000
dxcore.dll                    0x7FFF9E550000
VERSION.dll                   0x7FFF9FC40000
drvstore.dll                  0x7FFFA0520000
twinapi.appcore.dll           0x7FFFA0670000
WindowManagementAPI.dll       0x7FFFA0920000
avrt.dll                      0x7FFFA1060000
cryptnet.dll                  0x7FFFA10F0000
WINHTTP.dll                   0x7FFFA1180000
PROPSYS.dll                   0x7FFFA1350000
WINMM.dll                     0x7FFFA1720000
wintypes.dll                  0x7FFFA1950000
d3d11.dll                     0x7FFFA24D0000
CoreUIComponents.dll          0x7FFFA2B30000
CoreMessaging.dll             0x7FFFA2E90000
dcomp.dll                     0x7FFFA2FF0000
apphelp.dll                   0x7FFFA3580000
SprintStutteringFix.dll       0x7FFFA3A90000
nvToolsExt64_1.dll            0x7FFFA3AB0000
bink2w64.dll                  0x7FFFA3AC0000
UxTheme.dll                   0x7FFFA4210000
resourcepolicyclient.dll      0x7FFFA4320000
dwmapi.dll                    0x7FFFA4540000
kernel.appcore.dll            0x7FFFA4720000
windows.storage.dll           0x7FFFA4920000
HID.DLL                       0x7FFFA50D0000
dxgi.dll                      0x7FFFA5110000
rsaenh.dll                    0x7FFFA58C0000
