XINPUT1_3.dll               0x000000400000
X3DAudio1_7.dll             0x000077310000
steam_api64.dll             0x000077320000
wintrust.dll                0x019800050000
BulletCountedReload.dll     0x0198544F0000
Fallout4.exe                0x7FF6329A0000
XAudio2_7.dll               0x7FFA6AE40000
gameoverlayrenderer64.dll   0x7FFA6AED0000
wsfw_identifier.dll         0x7FFA6B060000
UnlimitedSurvivalMode.dll   0x7FFA6B160000
PRKF.dll                    0x7FFA6B1B0000
PowerGridTools.dll          0x7FFA6B240000
place.dll                   0x7FFA6B2B0000
PipboyTabs.dll              0x7FFA6B330000
mcm.dll                     0x7FFA6B390000
Buffout4.dll                0x7FFA6B430000
steamclient64.dll           0x7FFA6B790000
HighFPSPhysicsFix.dll       0x7FFA6D020000
f4pm.dll                    0x7FFA6D0B0000
crafting_highlight_fix.dll  0x7FFA6D120000
ClassicHolsteredWeapons.dll 0x7FFA6D170000
f4se_1_10_163.dll           0x7FFA6D2B0000
vstdlib_s64.dll             0x7FFA6D390000
BetterConsole.dll           0x7FFA6D760000
tier0_s64.dll               0x7FFA6D7D0000
cudart64_75.dll             0x7FFA6D970000
GFSDK_GodraysLib.x64.dll    0x7FFA6D9D0000
MSVCR110.dll                0x7FFA6DA30000
flexRelease_x64.dll         0x7FFA6DB10000
GFSDK_SSAO_D3D11.win64.dll  0x7FFA6E550000
MSVCP110.dll                0x7FFA6E5E0000
flexExtRelease_x64.dll      0x7FFA75BE0000
bink2w64.dll                0x7FFA77910000
ConsoleUtilF4.dll           0x7FFA79F40000
nvspcap64.dll               0x7FFA7B5D0000
CombinedCombatXP.dll        0x7FFA7C220000
DSOUND.DLL                  0x7FFA7E3B0000
f4se_steam_loader.dll       0x7FFA7E620000
SprintStutteringFix.dll     0x7FFA7E7F0000
usvfs_x64.dll               0x7FFAAA170000
winmmbase.dll               0x7FFAC4A30000
MSVCP140.dll                0x7FFAC7AB0000
VCRUNTIME140_1.dll          0x7FFAC7F40000
VCRUNTIME140.dll            0x7FFAC7F70000
Secur32.dll                 0x7FFACA3A0000
MessageBus.dll              0x7FFACC390000
nvwgf2umx.dll               0x7FFACF140000
COMCTL32.dll                0x7FFAD5140000
textinputframework.dll      0x7FFAD5C60000
WINMM.dll                   0x7FFADBD80000
InputHost.dll               0x7FFADC580000
Windows.UI.dll              0x7FFADC770000
nvldumdx.dll                0x7FFADCC10000
dxcore.dll                  0x7FFADCFA0000
nvapi64.dll                 0x7FFADE900000
WindowManagementAPI.dll     0x7FFAE0930000
drvstore.dll                0x7FFAE1570000
cryptnet.dll                0x7FFAE1830000
VERSION.dll                 0x7FFAE1890000
nvToolsExt64_1.dll          0x7FFAE1EA0000
WINHTTP.dll                 0x7FFAE20B0000
dhcpcsvc.DLL                0x7FFAE2C80000
AUDIOSES.DLL                0x7FFAE2CB0000
MMDevApi.dll                0x7FFAE3080000
twinapi.appcore.dll         0x7FFAE43D0000
CoreUIComponents.dll        0x7FFAE4C40000
CoreMessaging.dll           0x7FFAE4FA0000
wintypes.dll                0x7FFAE50A0000
PROPSYS.dll                 0x7FFAE60F0000
uxtheme.dll                 0x7FFAE64D0000
resourcepolicyclient.dll    0x7FFAE6650000
dwmapi.dll                  0x7FFAE6860000
dbghelp.dll                 0x7FFAE7570000
d3d11.dll                   0x7FFAE7760000
avrt.dll                    0x7FFAE79E0000
windows.storage.dll         0x7FFAE7A00000
HID.DLL                     0x7FFAE81A0000
kernel.appcore.dll          0x7FFAE81E0000
dxgi.dll                    0x7FFAE8200000
rsaenh.dll                  0x7FFAE89A0000
ntmarta.dll                 0x7FFAE8AC0000
UMPDC.dll                   0x7FFAE8D70000
IPHLPAPI.DLL                0x7FFAE8D90000
powrprof.dll                0x7FFAE8F00000
MSWSOCK.dll                 0x7FFAE90F0000
CRYPTSP.dll                 0x7FFAE92E0000
CRYPTBASE.DLL               0x7FFAE9300000
Wldp.dll                    0x7FFAE9390000
msasn1.dll                  0x7FFAE9520000
devobj.dll                  0x7FFAE96E0000
SSPICLI.DLL                 0x7FFAE9800000
profapi.dll                 0x7FFAE9880000
gdi32full.dll               0x7FFAE9950000
msvcp_win.dll               0x7FFAE9A70000
cfgmgr32.dll                0x7FFAE9B10000
bcrypt.dll                  0x7FFAE9B60000
ucrtbase.dll                0x7FFAE9B90000
win32u.dll                  0x7FFAE9C90000
KERNELBASE.dll              0x7FFAE9D70000
CRYPT32.dll                 0x7FFAEA0E0000
bcryptPrimitives.dll        0x7FFAEA240000
RPCRT4.dll                  0x7FFAEA2D0000
MSCTF.dll                   0x7FFAEA5B0000
SHELL32.dll                 0x7FFAEA7B0000
sechost.dll                 0x7FFAEAF60000
GDI32.dll                   0x7FFAEB000000
PSAPI.DLL                   0x7FFAEB040000
shlwapi.dll                 0x7FFAEB050000
COMDLG32.dll                0x7FFAEB0B0000
WS2_32.dll                  0x7FFAEB190000
clbcatq.dll                 0x7FFAEB200000
msvcrt.dll                  0x7FFAEB2B0000
ADVAPI32.dll                0x7FFAEB350000
SHCORE.dll                  0x7FFAEB400000
IMM32.DLL                   0x7FFAEB540000
combase.dll                 0x7FFAEB570000
imagehlp.dll                0x7FFAEB8D0000
KERNEL32.DLL                0x7FFAEB950000
OLEAUT32.dll                0x7FFAEBA10000
SETUPAPI.dll                0x7FFAEBAE0000
NSI.dll                     0x7FFAEBF50000
ole32.dll                   0x7FFAEBF60000
USER32.dll                  0x7FFAEC090000
ntdll.dll                   0x7FFAEC270000
