XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x000060A80000
steam_api64.dll                    0x000060A90000
d3d11.dll                          0x000180000000
AutoBeam.dll                       0x013CE97E0000
wsfw_identifier.dll                0x013CFF460000
Fallout4.exe                       0x7FF6BDAD0000
nvcuda64.dll                       0x7FF872BC0000
d3dcompiler_47_64.dll              0x7FF8735D0000
NvCamera64.dll                     0x7FF8741A0000
d3dcompiler_46e.dll                0x7FF875070000
gameoverlayrenderer64.dll          0x7FF875430000
XDI.dll                            0x7FF8755C0000
WmkActiveEffects.dll               0x7FF875730000
WeaponDebrisCrashFix.dll           0x7FF8757B0000
UneducatedShooter.dll              0x7FF8757D0000
SimpleImpact.dll                   0x7FF875830000
SideAim.dll                        0x7FF8758A0000
ShadowBoostFO4.dll                 0x7FF875900000
ScreenArcherMenu.dll               0x7FF8759A0000
SAF.dll                            0x7FF875B50000
RefLookup.dll                      0x7FF875CC0000
PrivateProfileRedirector.dll       0x7FF875D00000
PriorityMod.dll                    0x7FF875D60000
PowerGridTools.dll                 0x7FF875D90000
po3_SpellPerkItemDistributorF4.dll 0x7FF875E00000
place.dll                          0x7FF875F10000
NVIDIA_Reflex.dll                  0x7FF875F90000
NoScrollwheelPOVChange.dll         0x7FF876060000
MODExplorer.dll                    0x7FF876080000
mcm.dll                            0x7FF876100000
HighFPSPhysicsFix.dll              0x7FF8761A0000
faster_workshop.dll                0x7FF876230000
f4pm.dll                           0x7FF876290000
f4ee.dll                           0x7FF876300000
encounter_zone_recalculation.dll   0x7FF876410000
enbhelperf4.dll                    0x7FF876440000
crafting_highlight_fix.dll         0x7FF876480000
ClassicHolsteredWeapons.dll        0x7FF8764D0000
CHW_Addon.dll                      0x7FF876580000
MSVCP140_ATOMIC_WAIT.dll           0x7FF8765E0000
CCExtenderF4.dll                   0x7FF876600000
cc_cleaner.dll                     0x7FF876670000
BulletCountedReload.dll            0x7FF8766B0000
Buffout4.dll                       0x7FF876740000
BodyPartsUI.dll                    0x7FF876AB0000
BetterConsole.dll                  0x7FF876B00000
BakaScrapHeap.dll                  0x7FF876B70000
BakaFramework.dll                  0x7FF876C40000
f4se_1_10_163.dll                  0x7FF876D90000
vstdlib_s64.dll                    0x7FF876EB0000
tier0_s64.dll                      0x7FF876F70000
steamclient64.dll                  0x7FF877110000
f4se_steam_loader.dll              0x7FF878720000
D3DCOMPILER_43.dll                 0x7FF878760000
cudart64_75.dll                    0x7FF8789D0000
GFSDK_GodraysLib.x64.dll           0x7FF878A30000
GFSDK_SSAO_D3D11.win64.dll         0x7FF878A90000
flexExtRelease_x64.dll             0x7FF878B20000
flexRelease_x64.dll                0x7FF878B80000
MSVCR110.dll                       0x7FF878CD0000
MSVCP110.dll                       0x7FF878DB0000
bink2w64.dll                       0x7FF8802D0000
DINPUT8.dll                        0x7FF895C30000
DSOUND.DLL                         0x7FF8CAFC0000
nvspcap64.dll                      0x7FF8DD640000
xinput1_4.dll                      0x7FF8E2A20000
d3dx11_43.dll                      0x7FF8E5010000
XAudio2_7.dll                      0x7FF8FA9E0000
XINPUT9_1_0.dll                    0x7FF8FF1D0000
usvfs_x64.dll                      0x7FF9026A0000
winmmbase.dll                      0x7FF907FA0000
nvToolsExt64_1.dll                 0x7FF90D760000
MpOav.dll                          0x7FF90E6B0000
amsi.dll                           0x7FF90EAB0000
MessageBus.dll                     0x7FF911920000
mskeyprotect.dll                   0x7FF9120E0000
ncryptsslp.dll                     0x7FF9122E0000
MSVCP140.dll                       0x7FF912390000
VCRUNTIME140.dll                   0x7FF912420000
VCRUNTIME140_1.dll                 0x7FF9132A0000
Secur32.dll                        0x7FF913920000
webio.dll                          0x7FF9154F0000
rasadhlp.dll                       0x7FF916FD0000
fwpuclnt.dll                       0x7FF917690000
MessageBus.dll                     0x7FF917E20000
WINMM.dll                          0x7FF918BF0000
nvwgf2umx.dll                      0x7FF918E70000
wbemsvc.dll                        0x7FF91F160000
fastprox.dll                       0x7FF91F400000
dxcore.dll                         0x7FF91F780000
nvldumdx.dll                       0x7FF9200B0000
wbemcomn.dll                       0x7FF920170000
nvapi64.dll                        0x7FF920FF0000
WindowsCodecs.dll                  0x7FF921BE0000
avrt.dll                           0x7FF923410000
inputhost.dll                      0x7FF923770000
WindowManagementAPI.dll            0x7FF9238D0000
textinputframework.dll             0x7FF923980000
Windows.UI.dll                     0x7FF923AA0000
wbemprox.dll                       0x7FF924520000
WINHTTP.dll                        0x7FF924900000
drvstore.dll                       0x7FF924A10000
cryptnet.dll                       0x7FF924DD0000
VERSION.dll                        0x7FF924F10000
dhcpcsvc6.DLL                      0x7FF924F20000
MMDevApi.dll                       0x7FF924F60000
dhcpcsvc.DLL                       0x7FF925080000
AUDIOSES.DLL                       0x7FF9250A0000
WINNSI.DLL                         0x7FF9252A0000
twinapi.appcore.dll                0x7FF925CC0000
PROPSYS.dll                        0x7FF926490000
d3d11.dll                          0x7FF9265F0000
D3DCOMPILER_47.dll                 0x7FF926860000
wintypes.dll                       0x7FF9273E0000
dcomp.dll                          0x7FF927580000
CoreUIComponents.dll               0x7FF927AF0000
CoreMessaging.dll                  0x7FF927E50000
uxtheme.dll                        0x7FF928310000
resourcepolicyclient.dll           0x7FF928A80000
dwmapi.dll                         0x7FF928BB0000
windows.storage.dll                0x7FF9291C0000
kernel.appcore.dll                 0x7FF929960000
HID.DLL                            0x7FF929980000
dxgi.dll                           0x7FF9299C0000
schannel.DLL                       0x7FF92A0C0000
rsaenh.dll                         0x7FF92A1A0000
IPHLPAPI.DLL                       0x7FF92A520000
DNSAPI.dll                         0x7FF92A560000
MSWSOCK.dll                        0x7FF92A9A0000
CRYPTBASE.DLL                      0x7FF92AA90000
Wldp.dll                           0x7FF92AAD0000
NTASN1.dll                         0x7FF92AB00000
ncrypt.dll                         0x7FF92AB40000
COMCTL32.dll                       0x7FF92AB70000
UMPDC.dll                          0x7FF92AE10000
msasn1.dll                         0x7FF92AF20000
dbghelp.dll                        0x7FF92B000000
powrprof.dll                       0x7FF92B1F0000
