XINPUT1_3.dll                0x000000400000
X3DAudio1_7.dll              0x000060610000
steam_api64.dll              0x000060620000
BakaFramework.dll            0x01E198970000
WINTRUST.DLL                 0x01E1D0D90000
Fallout4.exe                 0x7FF66E420000
DSOUND.DLL                   0x7FFA78790000
nvspcap64.dll                0x7FFA89430000
PhysXDevice64.dll            0x7FFA9CD80000
XAudio2_7.dll                0x7FFA9D060000
gameoverlayrenderer64.dll    0x7FFA9D170000
XDI.dll                      0x7FFA9D300000
wsfw_identifier.dll          0x7FFA9D370000
WhoseQuestIsItAnywayF4.dll   0x7FFA9D470000
UneducatedShooter.dll        0x7FFA9D4D0000
transfer_settlements.dll     0x7FFA9D530000
terminal+.dll                0x7FFA9D800000
SUP_F4SE.dll                 0x7FFA9D950000
SprintSpeedController.dll    0x7FFA9DBD0000
ShadowBoostFO4.dll           0x7FFA9DC20000
RustyFaceFix.dll             0x7FFA9DCF0000
PrivateProfileRedirector.dll 0x7FFA9DD40000
PowerGridTools.dll           0x7FFA9DDA0000
place.dll                    0x7FFA9DE10000
NVIDIA_Reflex.dll            0x7FFA9DE90000
MGEFConditionFix.dll         0x7FFA9DF60000
MeleeAndThrow.dll            0x7FFA9DFB0000
mcm.dll                      0x7FFA9E000000
HighFPSPhysicsFix.dll        0x7FFA9E0A0000
GCBugFix.dll                 0x7FFA9E130000
f4ee.dll                     0x7FFA9E190000
Discord_Presence_F4SE.dll    0x7FFA9E2A0000
crafting_highlight_fix.dll   0x7FFA9E340000
ClassicHolsteredWeapons.dll  0x7FFA9E390000
CCExtenderF4.dll             0x7FFA9E440000
BulletCountedReload.dll      0x7FFA9E4B0000
Buffout4.dll                 0x7FFA9E540000
BetterConsole.dll            0x7FFA9E860000
f4se_1_10_163.dll            0x7FFA9E9C0000
vstdlib_s64.dll              0x7FFA9EAA0000
tier0_s64.dll                0x7FFA9EB60000
steamclient64.dll            0x7FFA9ED00000
IPHLPAPI.DLL                 0x7FFAA02C0000
ConsoleUtilF4.dll            0x7FFAA1F10000
autoswitch.dll               0x7FFAA1F60000
cudart64_75.dll              0x7FFAA1FB0000
GFSDK_GodraysLib.x64.dll     0x7FFAA2010000
