XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x0000702D0000
steam_api64.dll                    0x0000702E0000
amdenc64.dll                       0x000070320000
LL_fourPlay_1_10_163.dll           0x000180000000
auto_backup_executable.dll         0x02BDF5690000
wsfw_identifier.dll                0x02BDFEB40000
Fallout4.exe                       0x7FF655C50000
ResampleDmo.DLL                    0x7FFC9A1C0000
DSOUND.DLL                         0x7FFC9A280000
XAudio2_7.dll                      0x7FFC9A330000
gameoverlayrenderer64.dll          0x7FFC9B3D0000
WmkActiveEffects.dll               0x7FFC9B660000
SUP_F4SE.dll                       0x7FFC9B6E0000
ShadowBoostFO4.dll                 0x7FFC9B9E0000
steamclient64.dll                  0x7FFC9BAB0000
XDI.dll                            0x7FFC9DA70000
ScreenArcherMenu.dll               0x7FFC9DAE0000
SAF.dll                            0x7FFC9DC40000
RobCo_Patcher.dll                  0x7FFC9DD30000
rename_anything.dll                0x7FFC9DE20000
PRKF.dll                           0x7FFC9DE70000
PowerGridTools.dll                 0x7FFC9DF00000
po3_SpellPerkItemDistributorF4.dll 0x7FFC9DF70000
place.dll                          0x7FFC9E080000
NativeSync.dll                     0x7FFC9E100000
modify_frequency.dll               0x7FFC9E150000
mcm.dll                            0x7FFC9E240000
LooksmenuPlayerRotation.dll        0x7FFC9E2E0000
KnockoutFramework.dll              0x7FFC9E330000
HighFPSPhysicsFix.dll              0x7FFC9E390000
HHS.dll                            0x7FFC9E420000
FloatingDamage.dll                 0x7FFC9E510000
faster_workshop.dll                0x7FFC9E570000
f4ee.dll                           0x7FFC9E5D0000
ESPExplorer.dll                    0x7FFC9EAD0000
EscapeFreeze.dll                   0x7FFC9EB30000
ClassicHolsteredWeapons.dll        0x7FFC9EBF0000
hudextension.dll                   0x7FFC9EDC0000
Buffout4.dll                       0x7FFC9EE10000
BakaScrapHeap.dll                  0x7FFC9F170000
BakaPowerArmorStorage.dll          0x7FFC9F240000
f4se_1_10_163.dll                  0x7FFC9F6A0000
tier0_s64.dll                      0x7FFC9F780000
IPHLPAPI.DLL                       0x7FFC9F920000
vstdlib_s64.dll                    0x7FFCA43D0000
crafting_highlight_fix.dll         0x7FFCA4610000
ConsoleUtilF4.dll                  0x7FFCA5290000
BetterPowerArmorRedux.dll          0x7FFCA55B0000
GFSDK_SSAO_D3D11.win64.dll         0x7FFCA5EB0000
bink2w64.dll                       0x7FFCA5F40000
BetterConsole.dll                  0x7FFCA72B0000
flexRelease_x64.dll                0x7FFCA7D60000
MSVCP110.dll                       0x7FFCA7EB0000
GFSDK_GodraysLib.x64.dll           0x7FFCAC660000
MSVCR110.dll                       0x7FFCFD950000
achievements.dll                   0x7FFD0A290000
cudart64_75.dll                    0x7FFD0A330000
gdiplus.dll                        0x7FFD0ADE0000
xinput1_4.dll                      0x7FFD0B140000
flexExtRelease_x64.dll             0x7FFD0B2D0000
f4se_steam_loader.dll              0x7FFD17E50000
WeaponDebrisCrashFix.dll           0x7FFD18F90000
SprintStutteringFix.dll            0x7FFD19480000
winmmbase.dll                      0x7FFD1A780000
PriorityMod.dll                    0x7FFD1C370000
libdiskCacheEnabler.dll            0x7FFD1C490000
WINSPOOL.DRV                       0x7FFD1CD00000
