USER32.dll                    0x7FF938570000
sechost.dll                   0x7FF938720000
imagehlp.dll                  0x7FF9387D0000
KERNEL32.DLL                  0x7FF9387F0000
SHLWAPI.dll                   0x7FF9388C0000
WS2_32.dll                    0x7FF938920000
IMM32.DLL                     0x7FF9389A0000
ole32.dll                     0x7FF9389E0000
ADVAPI32.dll                  0x7FF938B80000
SETUPAPI.dll                  0x7FF938C30000
SHELL32.dll                   0x7FF9390B0000
PSAPI.DLL                     0x7FF939B40000
OLEAUT32.dll                  0x7FF939B60000
MSCTF.dll                     0x7FF939C40000
ntdll.dll                     0x7FF939DB0000
