XINPUT1_3.dll                0x000000400000
steam_api64.dll              0x000053AB0000
X3DAudio1_7.dll              0x000053AF0000
BakaFramework.dll            0x01C29AF70000
NSI.dll                      0x01C2D1500000
Fallout4.exe                 0x7FF6BCF70000
XAudio2_7.dll                0x7FFA5D700000
d3dcompiler_47_64.dll        0x7FFA5D9A0000
DINPUT8.dll                  0x7FFA5DDB0000
NvCamera64.dll               0x7FFA5DE00000
gameoverlayrenderer64.dll    0x7FFA5E670000
XDI.dll                      0x7FFA5E800000
wsfw_identifier.dll          0x7FFA5E870000
transfer_settlements.dll     0x7FFA5E970000
SUP_F4SE.dll                 0x7FFA5EC40000
steamclient64.dll            0x7FFA5EEF0000
UnlimitedFastTravel.dll      0x7FFA60590000
terminal+.dll                0x7FFA605E0000
SprintSpeedController.dll    0x7FFA60730000
PrivateProfileRedirector.dll 0x7FFA60780000
PowerGridTools.dll           0x7FFA607E0000
po3_BaseObjectSwapperF4.dll  0x7FFA60850000
place.dll                    0x7FFA60A30000
NAF.dll                      0x7FFA60AB0000
MODExplorer.dll              0x7FFA60CF0000
MGEFConditionFix.dll         0x7FFA60D70000
mcm.dll                      0x7FFA60DC0000
LooksmenuPlayerRotation.dll  0x7FFA60E60000
LongLoadingTimesFix.dll      0x7FFA60EB0000
HighFPSPhysicsFix.dll        0x7FFA60F10000
HHS.dll                      0x7FFA60FA0000
BulletCountedReload.dll      0x7FFA61090000
Buffout4.dll                 0x7FFA61120000
CONCRT140.dll                0x7FFA62690000
tier0_s64.dll                0x7FFA626E0000
IPHLPAPI.DLL                 0x7FFA62880000
Interior-NavCut-Fix.dll      0x7FFA62E70000
BakaScrapHeap.dll            0x7FFA62EC0000
BakaMaxPapyrusOps.dll        0x7FFA62F90000
f4se_1_10_163.dll            0x7FFA63130000
faster_workshop.dll          0x7FFA65200000
vstdlib_s64.dll              0x7FFA65260000
MSVCR110.dll                 0x7FFA65320000
flexRelease_x64.dll          0x7FFA65400000
ConsoleUtilF4.dll            0x7FFA661D0000
cudart64_75.dll              0x7FFA72B20000
BodyPartsUI.dll              0x7FFA853D0000
GFSDK_SSAO_D3D11.win64.dll   0x7FFA85A00000
PlotUI.dll                   0x7FFA87400000
MSVCP110.dll                 0x7FFA87440000
bink2w64.dll                 0x7FFA874F0000
GFSDK_GodraysLib.x64.dll     0x7FFA8C230000
SprintStutteringFix.dll      0x7FFA8D9B0000
nvspcap64.dll                0x7FFA8F4F0000
flexExtRelease_x64.dll       0x7FFAAC460000
DSOUND.DLL                   0x7FFAB0860000
WININET.dll                  0x7FFAB3100000
nvwgf2umx.dll                0x7FFAB48B0000
MessageBus.dll               0x7FFABA790000
libdiskCacheEnabler.dll      0x7FFABB6B0000
MSVCP140.dll                 0x7FFABBA10000
DbgHelp.dll                  0x7FFABBE60000
winmmbase.dll                0x7FFABC1B0000
MpOav.dll                    0x7FFABC3F0000
VCRUNTIME140_1.dll           0x7FFABC8A0000
VCRUNTIME140.dll             0x7FFABC8B0000
MessageBus.dll               0x7FFABCE90000
WINMM.dll                    0x7FFAC1520000
BetterConsole.dll            0x7FFAC1E60000
ncryptsslp.dll               0x7FFAC3120000
mskeyprotect.dll             0x7FFAC3260000
f4se_steam_loader.dll        0x7FFAC3E20000
inputhost.dll                0x7FFAC40D0000
Windows.UI.dll               0x7FFAC4360000
Secur32.dll                  0x7FFAC4D30000
WINSPOOL.DRV                 0x7FFAC6430000
COMCTL32.dll                 0x7FFAC64D0000
gdiplus.dll                  0x7FFAC6770000
textinputframework.dll       0x7FFAC77D0000
nvapi64.dll                  0x7FFAC79B0000
amsi.dll                     0x7FFAC8CB0000
nvldumdx.dll                 0x7FFAC8CD0000
XINPUT9_1_0.dll              0x7FFAC8F40000
nvToolsExt64_1.dll           0x7FFAC8F60000
dxcore.dll                   0x7FFAC9150000
fastprox.dll                 0x7FFACA730000
webio.dll                    0x7FFACA980000
wbemsvc.dll                  0x7FFACAE90000
drvstore.dll                 0x7FFACAF70000
VERSION.dll                  0x7FFACB370000
cryptnet.dll                 0x7FFACB3F0000
rasadhlp.dll                 0x7FFACBBF0000
wbemprox.dll                 0x7FFACBCB0000
WindowsCodecs.dll            0x7FFACBE60000
fwpuclnt.dll                 0x7FFACC030000
twinapi.appcore.dll          0x7FFACC320000
WINHTTP.dll                  0x7FFACC530000
WindowManagementAPI.dll      0x7FFACC8D0000
WINNSI.DLL                   0x7FFACD000000
avrt.dll                     0x7FFACD090000
wbemcomn.dll                 0x7FFACD0A0000
dhcpcsvc.DLL                 0x7FFACD130000
dhcpcsvc6.DLL                0x7FFACD150000
MMDevApi.dll                 0x7FFACD450000
AUDIOSES.DLL                 0x7FFACD5B0000
PROPSYS.dll                  0x7FFACD740000
MSIMG32.dll                  0x7FFACE7A0000
wintypes.dll                 0x7FFACE7C0000
d3d11.dll                    0x7FFACED80000
dcomp.dll                    0x7FFACF5B0000
CoreUIComponents.dll         0x7FFACFB20000
CoreMessaging.dll            0x7FFACFE80000
apphelp.dll                  0x7FFAD00C0000
UxTheme.dll                  0x7FFAD02A0000
resourcepolicyclient.dll     0x7FFAD03A0000
dwmapi.dll                   0x7FFAD05B0000
kernel.appcore.dll           0x7FFAD0790000
windows.storage.dll          0x7FFAD0990000
HID.DLL                      0x7FFAD1130000
dxgi.dll                     0x7FFAD1170000
schannel.DLL                 0x7FFAD1830000
rsaenh.dll                   0x7FFAD1920000
ntmarta.dll                  0x7FFAD1A40000
UMPDC.dll                    0x7FFAD1D10000
IpHlpAPI.dll                 0x7FFAD1DB0000
DNSAPI.dll                   0x7FFAD1DF0000
powrprof.dll                 0x7FFAD1F20000
MSWSOCK.dll                  0x7FFAD20F0000
CRYPTBASE.DLL                0x7FFAD2280000
