XINPUT1_3.dll                   0x000000400000
mdnsNSP.dll                     0x00005FE10000
X3DAudio1_7.dll                 0x00005FF10000
wintrust.dll                    0x01D767D80000
Fallout4.exe                    0x7FF656760000
gameoverlayrenderer64.dll       0x7FFD2C420000
XAudio2_7.dll                   0x7FFD2CCB0000
x-cell-fo4.dll                  0x7FFD2CD40000
wsfw_identifier.dll             0x7FFD2CE30000
ShadowBoostFO4.dll              0x7FFD2CF10000
GardenOfEdenPapyrusExtender.dll 0x7FFD2CFF0000
Buffout4.dll                    0x7FFD2D260000
tier0_s64.dll                   0x7FFD2D5B0000
steamclient64.dll               0x7FFD2D750000
vstdlib_s64.dll                 0x7FFD2EF80000
f4se_1_10_984.dll               0x7FFD2F040000
mcm.dll                         0x7FFD51100000
flexRelease_x64.dll             0x7FFD511A0000
LongLoadingTimesFix.dll         0x7FFD51C80000
HighFPSPhysicsFix.dll           0x7FFD52190000
SprintStutteringFix.dll         0x7FFD530B0000
place.dll                       0x7FFD53D20000
MSVCP110.dll                    0x7FFD55B00000
MSVCR110.dll                    0x7FFD55E00000
GFSDK_SSAO_D3D11.win64.dll      0x7FFD58890000
ss2ui.dll                       0x7FFD5C560000
cudart64_75.dll                 0x7FFD5DEA0000
bink2w64.dll                    0x7FFD5E7C0000
CONCRT140.dll                   0x7FFD62380000
UnlimitedSurvivalMode.dll       0x7FFD63BB0000
GFSDK_GodraysLib.x64.dll        0x7FFD68900000
winmmbase.dll                   0x7FFD7FE40000
flexExtRelease_x64.dll          0x7FFD8B890000
xinput1_4.dll                   0x7FFD8FA90000
mskeyprotect.dll                0x7FFD94B10000
ncryptsslp.dll                  0x7FFD94F10000
steam_api64.dll                 0x7FFD99E80000
AUDIOSES.DLL                    0x7FFD9B700000
VCRUNTIME140.dll                0x7FFDA6870000
VCRUNTIME140_1.dll              0x7FFDA7140000
MSVCP140.dll                    0x7FFDA7150000
webio.dll                       0x7FFDA8730000
Secur32.dll                     0x7FFDA87D0000
DSOUND.DLL                      0x7FFDA94A0000
rasadhlp.dll                    0x7FFDAC110000
fwpuclnt.dll                    0x7FFDAC280000
NvMessageBus.dll                0x7FFDAE6B0000
nvwgf2umx.dll                   0x7FFDAEC90000
nvapi64.dll                     0x7FFDB2990000
nvgpucomp64.dll                 0x7FFDB4480000
dbghelp.dll                     0x7FFDB62B0000
MSVCP140_ATOMIC_WAIT.dll        0x7FFDB6C00000
inputhost.dll                   0x7FFDB6C50000
textinputframework.dll          0x7FFDB6DB0000
WINMM.dll                       0x7FFDB6EB0000
Windows.UI.dll                  0x7FFDB7A10000
nvldumdx.dll                    0x7FFDB7B50000
dxcore.dll                      0x7FFDB7D60000
MMDevApi.dll                    0x7FFDB9FB0000
twinapi.appcore.dll             0x7FFDBA2E0000
WindowManagementAPI.dll         0x7FFDBA510000
drvstore.dll                    0x7FFDBA960000
WINHTTP.dll                     0x7FFDBAAB0000
avrt.dll                        0x7FFDBADC0000
cryptnet.dll                    0x7FFDBADF0000
VERSION.dll                     0x7FFDBAE30000
WINNSI.DLL                      0x7FFDBB1B0000
PROPSYS.dll                     0x7FFDBB5F0000
d3d11.dll                       0x7FFDBBE90000
D3DCOMPILER_47.dll              0x7FFDBC170000
wintypes.dll                    0x7FFDBC6A0000
dcomp.dll                       0x7FFDBC800000
CoreUIComponents.dll            0x7FFDBCD80000
CoreMessaging.dll               0x7FFDBD0E0000
rename_anything.dll             0x7FFDBD6B0000
nvToolsExt64_1.dll              0x7FFDBD740000
apphelp.dll                     0x7FFDBD7E0000
uxtheme.dll                     0x7FFDBDEC0000
resourcepolicyclient.dll        0x7FFDBDFA0000
dwmapi.dll                      0x7FFDBE0B0000
kernel.appcore.dll              0x7FFDBE3B0000
windows.storage.dll             0x7FFDBE5B0000
dxgi.dll                        0x7FFDBEEC0000
schannel.DLL                    0x7FFDBF400000
rsaenh.dll                      0x7FFDBF4F0000
ntmarta.dll                     0x7FFDBF740000
IPHLPAPI.DLL                    0x7FFDBF8B0000
DNSAPI.dll                      0x7FFDBF8F0000
MSWSOCK.dll                     0x7FFDBFBD0000
CRYPTBASE.DLL                   0x7FFDBFDC0000
CRYPTSP.dll                     0x7FFDBFDD0000
Wldp.dll                        0x7FFDBFED0000
NTASN1.dll                      0x7FFDBFF00000
UMPDC.dll                       0x7FFDBFF40000
ncrypt.dll                      0x7FFDBFF60000
powrprof.dll                    0x7FFDBFF90000
msasn1.dll                      0x7FFDC00D0000
devobj.dll                      0x7FFDC02A0000
DPAPI.DLL                       0x7FFDC0300000
SSPICLI.DLL                     0x7FFDC03C0000
profapi.dll                     0x7FFDC0440000
gdi32full.dll                   0x7FFDC0510000
win32u.dll                      0x7FFDC0630000
bcrypt.dll                      0x7FFDC0660000
ucrtbase.dll                    0x7FFDC0690000
bcryptPrimitives.dll            0x7FFDC0790000
KERNELBASE.dll                  0x7FFDC0820000
cfgmgr32.dll                    0x7FFDC0B90000
CRYPT32.dll                     0x7FFDC0BE0000
msvcp_win.dll                   0x7FFDC0D40000
SHCORE.dll                      0x7FFDC0E90000
msvcrt.dll                      0x7FFDC1020000
