XINPUT1_3.dll                           0x000000400000
X3DAudio1_7.dll                         0x000057320000
steam_api64.dll                         0x000057330000
LL_fourPlay_1_10_163.dll                0x000180000000
clbcatq.dll                             0x019B574C0000
Fallout4.exe                            0x7FF62CF50000
XAudio2_7.dll                           0x7FFDDEAC0000
ReshadeEffectShaderToggler.addon64      0x7FFDDF8E0000
nvppex.dll                              0x7FFDDF9E0000
gameoverlayrenderer64.dll               0x7FFDDFB40000
XDI.dll                                 0x7FFDDFCE0000
x-cell-fo4.dll                          0x7FFDDFD50000
wsfw_identifier.dll                     0x7FFDDFE20000
WhoseQuestIsItAnywayF4.dll              0x7FFDDFF20000
WeightlessItems.dll                     0x7FFDDFF80000
UnlimitedFastTravel.dll                 0x7FFDDFFD0000
SUP_F4SE.dll                            0x7FFDE0020000
SprintStutteringFix.dll                 0x7FFDE0250000
ShadowBoostFO4.dll                      0x7FFDE02A0000
SettlementOfUnlimitedSize.dll           0x7FFDE0370000
ScaleformCopyPaste.dll                  0x7FFDE03C0000
RustyFaceFix.dll                        0x7FFDE0410000
RobCo_Patcher.dll                       0x7FFDE0460000
PRKF.dll                                0x7FFDE0540000
PowerGridTools.dll                      0x7FFDE05D0000
po3_SpellPerkItemDistributorF4.dll      0x7FFDE0640000
po3_SimpleOffenceSuppressionF4.dll      0x7FFDE0750000
po3_BaseObjectSwapperF4.dll             0x7FFDE07E0000
place.dll                               0x7FFDE08E0000
PipboyTabs.dll                          0x7FFDE0960000
Outfit-ReDress-Fix.dll                  0x7FFDE09C0000
steamclient64.dll                       0x7FFDE0A10000
MODExplorer.dll                         0x7FFDF3D10000
MGEFConditionFix.dll                    0x7FFDF3E10000
LighthousePapyrusExtender.dll           0x7FFDF3E60000
BackportedBA2Support.dll                0x7FFDF3F90000
dxgi.dll                                0x7FFDF4C50000
MeleeAndThrow.dll                       0x7FFDF6BA0000
mcm.dll                                 0x7FFDF6BF0000
GardenOfEdenPapyrusExtender.dll         0x7FFDF6C90000
WINHTTP.dll                             0x7FFDF6F40000
MagicSystemFixes.dll                    0x7FFE003B0000
LongLoadingTimesFix.dll                 0x7FFE00440000
GLXRM_NoInteriorFog.dll                 0x7FFE004D0000
GLXRM_InjectionBlocker.dll              0x7FFE01C50000
GCBugFix.dll                            0x7FFE01CB0000
flexRelease_x64.dll                     0x7FFE01D10000
MSVCR110.dll                            0x7FFE01E60000
F4z Ro D'oh.dll                         0x7FFE01F40000
f4ee.dll                                0x7FFE01FB0000
EscapeFreeze.dll                        0x7FFE020C0000
DynamicMusicOverhaulRedux.dll           0x7FFE02180000
DirectHit.dll                           0x7FFE021E0000
crafting_highlight_fix.dll              0x7FFE02240000
ConsoleUtilF4.dll                       0x7FFE02290000
Buffout4.dll                            0x7FFE022E0000
BakaPowerArmorStorage.dll               0x7FFE02630000
BakaFullscreenPipboy.dll                0x7FFE02720000
BakaFramework.dll                       0x7FFE02800000
BakaAutoLockpicking.dll                 0x7FFE028F0000
HighFPSPhysicsFix.dll                   0x7FFE02990000
ESPExplorer.dll                         0x7FFE02A20000
f4se_1_10_163.dll                       0x7FFE02F80000
tier0_s64.dll                           0x7FFE03060000
VoltekLib.Detours.dll                   0x7FFE03550000
cudart64_75.dll                         0x7FFE03F40000
GFSDK_SSAO_D3D11.win64.dll              0x7FFE05990000
GFSDK_GodraysLib.x64.dll                0x7FFE05AC0000
ReShade64-AdjustDepth-By-seri14.addon64 0x7FFE05B20000
vstdlib_s64.dll                         0x7FFE05B60000
PlotUI.dll                              0x7FFE05C80000
MSVCP110.dll                            0x7FFE05D00000
bink2w64.dll                            0x7FFE065F0000
BetterConsole.dll                       0x7FFE06680000
CONCRT140.dll                           0x7FFE09B80000
flexExtRelease_x64.dll                  0x7FFE0ACD0000
ConsoleEx.dll                           0x7FFE0C770000
encounter_zone_recalculation.dll        0x7FFE0D3D0000
f4se_steam_loader.dll                   0x7FFE0F040000
VoltekLib.RelocationDatabase.dll        0x7FFE0F440000
VoltekLib.MemoryManager.dll             0x7FFE2D010000
xinput1_4.dll                           0x7FFE3CD30000
ArmorPenetrationBugFix.dll              0x7FFE3CDC0000
VoltekLib.UnicodeConverter.dll          0x7FFE3DF60000
pppl.dll                                0x7FFE3DFA0000
usvfs_x64.dll                           0x7FFEA7100000
ResampleDmo.DLL                         0x7FFEAF730000
DSOUND.DLL                              0x7FFEAF7F0000
nvspcap64.dll                           0x7FFED37D0000
WeaponDebrisCrashFix.dll                0x7FFEEAB00000
nvToolsExt64_1.dll                      0x7FFEEB290000
MSVCP140_ATOMIC_WAIT.dll                0x7FFEEB2A0000
uiautomationcore.dll                    0x7FFEF6F90000
threadpoolwinrt.dll                     0x7FFEFF4D0000
ncryptsslp.dll                          0x7FFF0B2F0000
AddFFFFFix.dll                          0x7FFF0D980000
ondemandconnroutehelper.dll             0x7FFF0E910000
Windows.UI.dll                          0x7FFF11C80000
srvcli.dll                              0x7FFF125A0000
winmmbase.dll                           0x7FFF12C30000
WININET.dll                             0x7FFF135F0000
webio.dll                               0x7FFF13CC0000
MSVCP140.dll                            0x7FFF14640000
nvwgf2umx.dll                           0x7FFF147A0000
VCRUNTIME140_1.dll                      0x7FFF186D0000
VCRUNTIME140.dll                        0x7FFF186E0000
OLEACC.dll                              0x7FFF18AB0000
inputhost.dll                           0x7FFF18DC0000
iertutil.dll                            0x7FFF19170000
nvgpucomp64.dll                         0x7FFF1A8B0000
COMCTL32.dll                            0x7FFF1C790000
gdiplus.dll                             0x7FFF1CA30000
MSIMG32.dll                             0x7FFF1CBF0000
textinputframework.dll                  0x7FFF1D590000
AUDIOSES.DLL                            0x7FFF1D890000
urlmon.dll                              0x7FFF1E5B0000
MMDevApi.dll                            0x7FFF1F0C0000
nvldumdx.dll                            0x7FFF1F6F0000
NvMessageBus.dll                        0x7FFF1FB20000
MpOav.dll                               0x7FFF1FF60000
nvapi64.dll                             0x7FFF20880000
CoreUIComponents.dll                    0x7FFF211F0000
amsi.dll                                0x7FFF215A0000
fastprox.dll                            0x7FFF21760000
wbemsvc.dll                             0x7FFF21BD0000
WINMM.dll                               0x7FFF21F00000
wbemcomn.dll                            0x7FFF245A0000
wbemprox.dll                            0x7FFF24620000
avrt.dll                                0x7FFF24630000
directxdatabasehelper.dll               0x7FFF249B0000
dbghelp.dll                             0x7FFF24F90000
D3DCOMPILER_47.dll                      0x7FFF252C0000
drvstore.dll                            0x7FFF26180000
rasadhlp.dll                            0x7FFF262F0000
d3d11.dll                               0x7FFF26300000
dcomp.dll                               0x7FFF26C30000
cryptnet.dll                            0x7FFF26E90000
VERSION.dll                             0x7FFF272F0000
CoreMessaging.dll                       0x7FFF27300000
apphelp.dll                             0x7FFF277D0000
msdmo.dll                               0x7FFF278D0000
fwpuclnt.dll                            0x7FFF28540000
dhcpcsvc.DLL                            0x7FFF28DB0000
dhcpcsvc6.DLL                           0x7FFF28DD0000
WINHTTP.DLL                             0x7FFF29000000
UxTheme.dll                             0x7FFF2A5D0000
dxgi.dll                                0x7FFF2A740000
dwmapi.dll                              0x7FFF2A850000
WINNSI.DLL                              0x7FFF2A880000
dxcore.dll                              0x7FFF2A8C0000
resourcepolicyclient.dll                0x7FFF2AC70000
wintypes.dll                            0x7FFF2B060000
windows.storage.dll                     0x7FFF2B1A0000
HID.DLL                                 0x7FFF2BAA0000
netutils.dll                            0x7FFF2BD60000
IPHLPAPI.DLL                            0x7FFF2BD70000
DNSAPI.dll                              0x7FFF2BDE0000
UMPDC.dll                               0x7FFF2C0C0000
POWRPROF.dll                            0x7FFF2C0E0000
