XINPUT1_3.dll                 0x000000400000
X3DAudio1_7.dll               0x00005D7E0000
steam_api64.dll               0x00005D7F0000
f4ee.dll                      0x01D383980000
powrprof.dll                  0x01D3ACD30000
Fallout4.exe                  0x7FF60BAD0000
steamclient64.dll             0x7FFB37930000
gameoverlayrenderer64.dll     0x7FFB736F0000
wsfw_identifier.dll           0x7FFB74190000
XAudio2_7.dll                 0x7FFB74F80000
XDI.dll                       0x7FFB764F0000
RobCo_Patcher.dll             0x7FFB76560000
WmkActiveEffects.dll          0x7FFB77890000
PRKF.dll                      0x7FFB77910000
NVIDIA_Reflex.dll             0x7FFB779A0000
mcm.dll                       0x7FFB77A70000
PowerGridTools.dll            0x7FFB77CD0000
LongLoadingTimesFix.dll       0x7FFB77D40000
HighFPSPhysicsFix.dll         0x7FFB77DA0000
HHS.dll                       0x7FFB77E30000
Buffout4.dll                  0x7FFB77F20000
FloatingDamage.dll            0x7FFB78360000
f4se_1_10_163.dll             0x7FFB784D0000
tier0_s64.dll                 0x7FFB785B0000
hudextension.dll              0x7FFB78840000
ClassicHolsteredWeapons.dll   0x7FFB96940000
flexRelease_x64.dll           0x7FFB969F0000
faster_workshop.dll           0x7FFB986D0000
nvspcap64.dll                 0x7FFBA2030000
BulletCountedReload.dll       0x7FFBA8630000
vstdlib_s64.dll               0x7FFBA8B30000
crafting_highlight_fix.dll    0x7FFBA9DE0000
cudart64_75.dll               0x7FFBAAC20000
GFSDK_SSAO_D3D11.win64.dll    0x7FFBAAC80000
MSVCR110.dll                  0x7FFBAAD10000
MSVCP110.dll                  0x7FFBAB050000
bink2w64.dll                  0x7FFBAB1F0000
f4se_steam_loader.dll         0x7FFBAB520000
ResampleDmo.DLL               0x7FFBC1270000
GFSDK_GodraysLib.x64.dll      0x7FFBC1480000
flexExtRelease_x64.dll        0x7FFBC1560000
DSOUND.DLL                    0x7FFBC9570000
PriorityMod.dll               0x7FFBE05E0000
winmmbase.dll                 0x7FFBEBA20000
MSVCP140.dll                  0x7FFBEBA50000
VCRUNTIME140.dll              0x7FFBEBB30000
VCRUNTIME140_1.dll            0x7FFBEC7F0000
WeaponDebrisCrashFix.dll      0x7FFBEF1F0000
SprintStutteringFix.dll       0x7FFBF0490000
libdiskCacheEnabler.dll       0x7FFBF1490000
textinputframework.dll        0x7FFBF1EB0000
AUDIOSES.DLL                  0x7FFBF3D30000
OneCoreCommonProxyStub.dll    0x7FFBF4080000
MessageBus.dll                0x7FFBF4AC0000
nvwgf2umx.dll                 0x7FFBF5200000
MMDevApi.dll                  0x7FFBFB0F0000
nvgpucomp64.dll               0x7FFBFB750000
nvldumdx.dll                  0x7FFBFEFD0000
Windows.UI.dll                0x7FFBFFA40000
OneCoreUAPCommonProxyStub.dll 0x7FFBFFC40000
nvapi64.dll                   0x7FFC009A0000
CoreUIComponents.dll          0x7FFC033D0000
WINMM.dll                     0x7FFC037D0000
avrt.dll                      0x7FFC04060000
msdmo.dll                     0x7FFC04080000
directxdatabasehelper.dll     0x7FFC04150000
drvstore.dll                  0x7FFC04250000
cryptnet.dll                  0x7FFC044A0000
VERSION.dll                   0x7FFC04660000
dhcpcsvc.DLL                  0x7FFC04DC0000
WINHTTP.dll                   0x7FFC04E00000
d3d11.dll                     0x7FFC063C0000
