SHELL32.dll                   0x7FF90E8C0000
KERNEL32.DLL                  0x7FF90F110000
ole32.dll                     0x7FF90F1E0000
imagehlp.dll                  0x7FF90F380000
IMM32.DLL                     0x7FF90F400000
SETUPAPI.dll                  0x7FF90F4E0000
SHLWAPI.dll                   0x7FF90F960000
USER32.dll                    0x7FF90F9C0000
msvcrt.dll                    0x7FF90FB70000
WS2_32.dll                    0x7FF90FC20000
GDI32.dll                     0x7FF90FCA0000
ntdll.dll                     0x7FF90FD10000
