XINPUT1_3.dll                    0x000000400000
MSVCP90.dll                      0x0000624D0000
MSVCR90.dll                      0x000062720000
X3DAudio1_7.dll                  0x000062A80000
steam_api64.dll                  0x000062A90000
d3d11.dll                        0x000180000000
FavoritesMenuEx.dll              0x01E094FA0000
LL_fourPlay_1_10_163.dll         0x01E0968B0000
tbb.dll                          0x01E0FE380000
tbbmalloc.dll                    0x01E0FE3F0000
Fallout4.exe                     0x7FF69DD50000
nvcuda64.dll                     0x7FFD81010000
d3d11_vulkan.dll                 0x7FFD819D0000
d3dcompiler_46e.dll              0x7FFD81D60000
vulkan-1.dll                     0x7FFD82120000
gameoverlayrenderer64.dll        0x7FFD82270000
transfer_settlements.dll         0x7FFD82400000
Buffout4.dll                     0x7FFD826D0000
steamclient64.dll                0x7FFD82A30000
XAudio2_7.dll                    0x7FFD842A0000
wsfw_identifier.dll              0x7FFD84330000
VkLayer_steam_fossilize64.dll    0x7FFD844A0000
terminal+.dll                    0x7FFD84750000
BLD_Helper.dll                   0x7FFD848A0000
dxgi.dll                         0x7FFD84D50000
IPHLPAPI.DLL                     0x7FFD84F80000
WINHTTP.dll                      0x7FFD85540000
RobCo_Patcher.dll                0x7FFD85AC0000
nvoglv64.dll                     0x7FFD86570000
D3DCOMPILER_43.dll               0x7FFD8C7D0000
WmkActiveEffects.dll             0x7FFD8CDF0000
NVIDIA_Reflex.dll                0x7FFD8D3E0000
place.dll                        0x7FFD8EBF0000
mcm.dll                          0x7FFD8EC70000
HighFPSPhysicsFix.dll            0x7FFD8ED10000
HHS.dll                          0x7FFD90CC0000
f4ee.dll                         0x7FFD90DB0000
f4se_1_10_163.dll                0x7FFD90F60000
WhoseQuestIsItAnywayF4.dll       0x7FFD91C30000
tier0_s64.dll                    0x7FFD91C90000
PowerGridTools.dll               0x7FFD92020000
LongLoadingTimesFix.dll          0x7FFD92A10000
ESPExplorer.dll                  0x7FFD92A70000
UnlimitedSurvivalMode.dll        0x7FFD92D50000
Interior-NavCut-Fix.dll          0x7FFD9AF80000
crafting_highlight_fix.dll       0x7FFD9B9D0000
vstdlib_s64.dll                  0x7FFD9BA20000
cbp.dll                          0x7FFD9BDC0000
BulletCountedReload.dll          0x7FFD9BE90000
BetterPowerArmorRedux.dll        0x7FFD9BFF0000
BetterConsole.dll                0x7FFD9C650000
GFSDK_SSAO_D3D11.win64.dll       0x7FFD9C6C0000
flexRelease_x64.dll              0x7FFD9C750000
cudart64_75.dll                  0x7FFD9D5E0000
MSVCR110.dll                     0x7FFD9D640000
ClockWidget.dll                  0x7FFD9E8E0000
MSVCP110.dll                     0x7FFD9E930000
GFSDK_GodraysLib.x64.dll         0x7FFDA0160000
bink2w64.dll                     0x7FFDA0BD0000
nvspcap64.dll                    0x7FFDA0C60000
AUDIOSES.DLL                     0x7FFDA47A0000
flexExtRelease_x64.dll           0x7FFDA6530000
ArmorPenetrationBugFix.dll       0x7FFDA7690000
SteamOverlayVulkanLayer64.dll    0x7FFDA8DA0000
usvfs_x64.dll                    0x7FFDA8DE0000
d3dx11_43.dll                    0x7FFDAF820000
winmmbase.dll                    0x7FFDB1100000
opengl32.dll                     0x7FFDB1DB0000
pppl.dll                         0x7FFDB2A10000
f4se_steam_loader.dll            0x7FFDB7BC0000
