XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x000073DF0000
steam_api64.dll                    0x000073E00000
LL_fourPlay_1_10_163.dll           0x000180000000
clbcatq.dll                        0x025A77350000
Fallout4.exe                       0x7FF79A810000
steamclient64.dll                  0x7FFCFFE90000
XAudio2_7.dll                      0x7FFD05CC0000
gameoverlayrenderer64.dll          0x7FFD05EB0000
DSOUND.DLL                         0x7FFD064F0000
XDI.dll                            0x7FFD06590000
WhoseQuestIsItAnywayF4.dll         0x7FFD06600000
UnlimitedSurvivalMode.dll          0x7FFD06660000
RobCo_Patcher.dll                  0x7FFD0FFD0000
RememberPickAngleUpdated.dll       0x7FFD100C0000
ToYourFaceFO4.dll                  0x7FFD11CC0000
SprintSpeedController.dll          0x7FFD11D10000
ReloadFix.dll                      0x7FFD11D60000
PRKF.dll                           0x7FFD11FB0000
PrivateProfileRedirector.dll       0x7FFD12040000
po3_SpellPerkItemDistributorF4.dll 0x7FFD120A0000
po3_SimpleOffenceSuppressionF4.dll 0x7FFD121B0000
IPHLPAPI.DLL                       0x7FFD12470000
Outfit-ReDress-Fix.dll             0x7FFD13060000
mcm.dll                            0x7FFD130B0000
HHS.dll                            0x7FFD13150000
igc64.dll                          0x7FFD25F10000
MGEFConditionFix.dll               0x7FFD29940000
f4ee.dll                           0x7FFD29990000
HighFPSPhysicsFix.dll              0x7FFD2A880000
LongLoadingTimesFix.dll            0x7FFD2C1F0000
CONCRT140.dll                      0x7FFD2C6A0000
F4z Ro D'oh.dll                    0x7FFD2D3A0000
ClassicHolsteredWeapons.dll        0x7FFD2D410000
Buffout4.dll                       0x7FFD2D4C0000
GCBugFix.dll                       0x7FFD2DA10000
Interior-NavCut-Fix.dll            0x7FFD2E560000
GLXRM_FriendlyFire.dll             0x7FFD30F70000
DirectHit.dll                      0x7FFD316F0000
BulletCountedReload.dll            0x7FFD31750000
crafting_highlight_fix.dll         0x7FFD33990000
CCExtenderF4.dll                   0x7FFD33B10000
cbp.dll                            0x7FFD35B50000
usvfs_x64.dll                      0x7FFD35C20000
BlockingOverhaul.dll               0x7FFD36F10000
BetterConsole.dll                  0x7FFD36F60000
tier0_s64.dll                      0x7FFD36FD0000
BakaMaxPapyrusOps.dll              0x7FFD371F0000
f4se_1_10_163.dll                  0x7FFD37340000
vstdlib_s64.dll                    0x7FFD37D90000
flexRelease_x64.dll                0x7FFD38EB0000
Bastion.dll                        0x7FFD3A380000
MSVCR110.dll                       0x7FFD3A3D0000
ArmorPenetrationBugFix.dll         0x7FFD3AD30000
GFSDK_SSAO_D3D11.win64.dll         0x7FFD3ADF0000
MSVCP110.dll                       0x7FFD3AE80000
WINSPOOL.DRV                       0x7FFD3B210000
achievements.dll                   0x7FFD3B580000
mskeyprotect.dll                   0x7FFD3E4B0000
ncryptsslp.dll                     0x7FFD3E500000
cudart64_75.dll                    0x7FFD3E5E0000
bink2w64.dll                       0x7FFD3E6A0000
MpOav.dll                          0x7FFD3E970000
amsi.dll                           0x7FFD3E9F0000
MSVCP140.dll                       0x7FFD3F080000
VCRUNTIME140.dll                   0x7FFD3F110000
