XINPUT1_3.dll                           0x000000400000
X3DAudio1_7.dll                         0x000058930000
steam_api64.dll                         0x000058940000
d3d11.dll                               0x000180000000
NSI.dll                                 0x01A127150000
LL_fourPlay_1_10_163.dll                0x01A16C720000
Fallout4.exe                            0x7FF7D3B50000
XAudio2_7.dll                           0x7FF87BE30000
nvngx_dlssg.dll                         0x7FF87BEC0000
dxilconv.dll                            0x7FF87CA30000
nvngx_dlssg.dll                         0x7FF87CBB0000
nvngx_dlss.dll                          0x7FF87D710000
nvofapi64.dll                           0x7FF880FB0000
ReGradeAddon.addon64                    0x7FF881060000
KiLoaderSatelliteENB.dllplugin          0x7FF8810C0000
d3dcompiler_46e.dll                     0x7FF8812B0000
vulkan-1.dll                            0x7FF881670000
_nvngx.dll                              0x7FF8817E0000
sl.dlss_g.dll                           0x7FF882150000
sl.common.dll                           0x7FF8821E0000
gameoverlayrenderer64.dll               0x7FF882290000
XDI.dll                                 0x7FF882430000
wsfw_identifier.dll                     0x7FF8824A0000
WhoseQuestIsItAnywayF4.dll              0x7FF8825A0000
WeightlessItems.dll                     0x7FF882600000
UnlimitedFastTravel.dll                 0x7FF882650000
SUP_F4SE.dll                            0x7FF8826A0000
ShadowBoostFO4.dll                      0x7FF8828D0000
SettlementOfUnlimitedSize.dll           0x7FF8829A0000
ScaleformCopyPaste.dll                  0x7FF8829F0000
RustyFaceFix.dll                        0x7FF882A40000
RobCo_Patcher.dll                       0x7FF882A90000
PRKF.dll                                0x7FF882B70000
PrivateProfileRedirector.dll            0x7FF882C00000
PowerGridTools.dll                      0x7FF882C60000
po3_SpellPerkItemDistributorF4.dll      0x7FF882CD0000
po3_SimpleOffenceSuppressionF4.dll      0x7FF882DE0000
po3_BaseObjectSwapperF4.dll             0x7FF882E70000
place.dll                               0x7FF882F70000
PipboyTabs.dll                          0x7FF882FF0000
PapyrusScriptRunner.dll                 0x7FF883050000
Outfit-ReDress-Fix.dll                  0x7FF8830B0000
MODExplorer.dll                         0x7FF883100000
mcm.dll                                 0x7FF883180000
Fallout4Upscaler.dll                    0x7FF883220000
lut_manager.addon64                     0x7FF884830000
MGEFConditionFix.dll                    0x7FF884860000
LighthousePapyrusExtender.dll           0x7FF8848B0000
KiENBExtender.dll                       0x7FF8849E0000
GardenOfEdenPapyrusExtender.dll         0x7FF884AB0000
PDPerfPlugin.dll                        0x7FF884CD0000
F4z Ro D'oh.dll                         0x7FF884ED0000
f4ee.dll                                0x7FF884F40000
EscapeFreeze.dll                        0x7FF885050000
Buffout4.dll                            0x7FF885110000
BackportedBA2Support.dll                0x7FF885430000
steamclient64.dll                       0x7FF8860F0000
D3DCOMPILER_43.dll                      0x7FF887760000
dxgi.dll                                0x7FF8879D0000
WINHTTP.dll                             0x7FF887EC0000
MeleeAndThrow.dll                       0x7FF888210000
DirectHit.dll                           0x7FF888260000
crafting_highlight_fix.dll              0x7FF8882C0000
ConsoleUtilF4.dll                       0x7FF888310000
BakaPowerArmorStorage.dll               0x7FF888360000
BakaMaxPapyrusOps.dll                   0x7FF888450000
BakaFullscreenPipboy.dll                0x7FF888500000
BakaFramework.dll                       0x7FF8885E0000
BakaAutoLockpicking.dll                 0x7FF8886D0000
f4se_1_10_163.dll                       0x7FF889350000
PlotUI.dll                              0x7FF889490000
ConsoleEx.dll                           0x7FF8894D0000
flexRelease_x64.dll                     0x7FF889510000
sl.reflex.dll                           0x7FF889B80000
ArmorPenetrationBugFix.dll              0x7FF889BB0000
cudart64_75.dll                         0x7FF889C00000
MSVCR110.dll                            0x7FF889C60000
PriorityMod.dll                         0x7FF88DEC0000
MSVCP110.dll                            0x7FF88DEF0000
HighFPSPhysicsFix.dll                   0x7FF8951B0000
tier0_s64.dll                           0x7FF895240000
f4se_steam_loader.dll                   0x7FF898980000
GFSDK_SSAO_D3D11.win64.dll              0x7FF898E40000
pppl.dll                                0x7FF898ED0000
vstdlib_s64.dll                         0x7FF898F10000
GFSDK_GodraysLib.x64.dll                0x7FF89ADC0000
flexExtRelease_x64.dll                  0x7FF89B7B0000
xinput1_4.dll                           0x7FF89C2C0000
generic_depth_mod.addon64               0x7FF8B9E70000
encounter_zone_recalculation.dll        0x7FF8BB530000
d3d11on12.dll                           0x7FF8BB710000
lootman.dll                             0x7FF8BB7A0000
KiLoader.dll                            0x7FF8BB810000
KiLoaderSatelliteF4SE.dll               0x7FF8BB8A0000
CONCRT140.dll                           0x7FF8BB8F0000
bink2w64.dll                            0x7FF8BBA30000
d3dx11_43.dll                           0x7FF8BE200000
Interior-NavCut-Fix.dll                 0x7FF8BE330000
