XINPUT1_3.dll                      0x000000400000
steam_api64.dll                    0x000074230000
X3DAudio1_7.dll                    0x000074270000
d3d11.dll                          0x000180000000
mcm.dll                            0x021D3F2A0000
WININET.dll                        0x021D423A0000
LL_fourPlay_1_10_163.dll           0x021D5E810000
wintrust.dll                       0x021E7C320000
Fallout4.exe                       0x7FF6512A0000
nvwgf2umx.dll                      0x7FFAF7F60000
libxess.dll                        0x7FFB1C940000
nvcuda64.dll                       0x7FFB48020000
ffx_backend_dx12_x64.dll           0x7FFB48A40000
nvngx_dlss.dll                     0x7FFB49630000
NAF.dll                            0x7FFB555F0000
XAudio2_7.dll                      0x7FFB5ABE0000
wsfw_identifier.dll                0x7FFB5BD40000
ScreenArcherMenu.dll               0x7FFB5BE40000
UneducatedReload.dll               0x7FFB60D20000
SAF.dll                            0x7FFB62710000
PRKF.dll                           0x7FFB62800000
po3_SpellPerkItemDistributorF4.dll 0x7FFB62890000
MSVCP140.dll                       0x7FFB62EF0000
ReloadFix.dll                      0x7FFB62FA0000
VCRUNTIME140.dll                   0x7FFB660C0000
PowerGridTools.dll                 0x7FFB660F0000
po3_SimpleOffenceSuppressionF4.dll 0x7FFB66160000
po3_BaseObjectSwapperF4.dll        0x7FFB680A0000
Outfit-ReDress-Fix.dll             0x7FFB681A0000
CONCRT140.dll                      0x7FFB681F0000
Interior-NavCut-Fix.dll            0x7FFB68240000
GLXRM_UnleveledWorld.dll           0x7FFB68290000
GLXRM_SprintOverhaul.dll           0x7FFB682E0000
Fallout4Upscaler.dll               0x7FFB68330000
steamclient64.dll                  0x7FFB69340000
GLXRM_ScalingFlagRemover.dll       0x7FFB6B160000
GLXRM_NoWaterJump.dll              0x7FFB6CC10000
ffx_fsr2_api_dx11_x64.dll          0x7FFB6CC60000
GLXRM_ManualReload.dll             0x7FFB6D4B0000
GLXRM_JumpingRequiresAP.dll        0x7FFB6D500000
GLXRM_FriendlyFire.dll             0x7FFB6D550000
GLXRM_FlashlightHolster.dll        0x7FFB6D5A0000
GLXRM_FireRateShowsRPM.dll         0x7FFB6F390000
GLXRM_EasierCrouchedSteadying.dll  0x7FFB6F3E0000
GCBugFix.dll                       0x7FFB6F430000
PDPerfPlugin.dll                   0x7FFB6F490000
f4ee.dll                           0x7FFB6F690000
BakaFramework.dll                  0x7FFB6F7A0000
SUP_F4SE.dll                       0x7FFB6F890000
_nvngx.dll                         0x7FFB70500000
D3D12Core.dll                      0x7FFB706A0000
d3dcompiler_47_64.dll              0x7FFB708B0000
NvCamera64.dll                     0x7FFB70CC0000
nvspcap64.dll                      0x7FFB71530000
d3dcompiler_46e.dll                0x7FFB71810000
f4pm.dll                           0x7FFB71BD0000
cbp.dll                            0x7FFB71C40000
ArmorPenetrationBugFix.dll         0x7FFB71CB0000
WhoseQuestIsItAnywayF4.dll         0x7FFB71D00000
vertibird_jump.dll                 0x7FFB73F60000
ShadowBoostFO4.dll                 0x7FFB73FB0000
RobCo_Patcher.dll                  0x7FFB74080000
LighthousePapyrusExtender.dll      0x7FFB74170000
GardenOfEdenPapyrusExtender.dll    0x7FFB742A0000
ENBInputDisabler.dll               0x7FFB74490000
D3DCOMPILER_43.dll                 0x7FFB747C0000
UneducatedShooter.dll              0x7FFB74C20000
UnlimitedSurvivalMode.dll          0x7FFB74E30000
f4se_1_10_163.dll                  0x7FFB74F20000
WINHTTP.dll                        0x7FFB75000000
ToYourFaceFO4.dll                  0x7FFB75340000
HighFPSPhysicsFix.dll              0x7FFB75390000
Buffout4.dll                       0x7FFB75420000
tier0_s64.dll                      0x7FFB788A0000
nvapi64.dll                        0x7FFB79F10000
rename_anything.dll                0x7FFB7A7E0000
flexRelease_x64.dll                0x7FFB7B1D0000
ResampleDmo.DLL                    0x7FFB7BB90000
MSVCR110.dll                       0x7FFB7BC50000
LongLoadingTimesFix.dll            0x7FFB7CAC0000
LooksmenuPlayerRotation.dll        0x7FFB7CEA0000
hudextension.dll                   0x7FFB7D090000
FloatingDamage.dll                 0x7FFB7D0E0000
FavoritesMenuEx.dll                0x7FFB7D210000
F4z Ro D'oh.dll                    0x7FFB7D580000
Discord_Presence_F4SE.dll          0x7FFB7D5F0000
CustomScaleFix.dll                 0x7FFB7D690000
crafting_highlight_fix.dll         0x7FFB7D700000
ClassicHolsteredWeapons.dll        0x7FFB7D750000
CCExtenderF4.dll                   0x7FFB7D800000
vstdlib_s64.dll                    0x7FFB7EBB0000
GFSDK_SSAO_D3D11.win64.dll         0x7FFB7EF60000
DSOUND.DLL                         0x7FFB7FF60000
enbhelperf4.dll                    0x7FFB80040000
BetterConsole.dll                  0x7FFB80220000
bink2w64.dll                       0x7FFB80290000
cudart64_75.dll                    0x7FFB80CD0000
GFSDK_GodraysLib.x64.dll           0x7FFB81850000
ConsoleUtilF4.dll                  0x7FFB819D0000
d3d12.dll                          0x7FFB81B20000
BakaScrapHeap.dll                  0x7FFB81B50000
flexExtRelease_x64.dll             0x7FFB85800000
MSVCP110.dll                       0x7FFB85AB0000
gameoverlayrenderer64.dll          0x7FFB85D80000
BakaMaxPapyrusOps.dll              0x7FFB883B0000
AudioDevProps2.dll                 0x7FFB886C0000
ActorVelocityFramework.dll         0x7FFB888E0000
nvgpucomp64.dll                    0x7FFB8A530000
f4se_steam_loader.dll              0x7FFB8C800000
PriorityMod.dll                    0x7FFB8EAB0000
SprintSpeedController.dll          0x7FFB91420000
XDI.dll                            0x7FFB91520000
d3dx11_43.dll                      0x7FFB94310000
MessageBus.dll                     0x7FFB952B0000
encounter_zone_recalculation.dll   0x7FFB96510000
AmmoRemover.dll                    0x7FFB97AF0000
vmm-x64.dll                        0x7FFB9AEE0000
NahimicOSD.dll                     0x7FFBA03A0000
ProductInfo.dll                    0x7FFBA0450000
DINPUT8.dll                        0x7FFBA0B40000
nvldumdx.dll                       0x7FFBA13A0000
VCRUNTIME140_1.dll                 0x7FFBA9BF0000
winmmbase.dll                      0x7FFBB3930000
ASM.Plugin.AudioDevProps2.dll      0x7FFBBB3B0000
ncryptsslp.dll                     0x7FFBBC610000
AudioSes.dll                       0x7FFBBDFD0000
usvfs_x64.dll                      0x7FFBBE260000
Windows.UI.dll                     0x7FFBBE8B0000
inputhost.dll                      0x7FFBBEC60000
ffx_fsr2_api_x64.dll               0x7FFBBEF80000
SprintStutteringFix.dll            0x7FFBBF320000
ffx_fsr3_x64.dll                   0x7FFBC06D0000
ffx_frameinterpolation_x64.dll     0x7FFBC0D80000
libdiskCacheEnabler.dll            0x7FFBC1260000
MMDevApi.dll                       0x7FFBC1C30000
ffx_opticalflow_x64.dll            0x7FFBC2870000
gdiplus.dll                        0x7FFBC2C80000
nvToolsExt64_1.dll                 0x7FFBC33D0000
ffx_fsr3upscaler_x64.dll           0x7FFBC33E0000
SilentProtagonistF4SE.dll          0x7FFBC3550000
msdmo.dll                          0x7FFBC39A0000
MpOav.dll                          0x7FFBC40D0000
amsi.dll                           0x7FFBC4160000
wbemsvc.dll                        0x7FFBC4640000
fastprox.dll                       0x7FFBC4660000
textinputframework.dll             0x7FFBC49D0000
MSVCP140_ATOMIC_WAIT.dll           0x7FFBC5580000
webio.dll                          0x7FFBC5A60000
NvMessageBus.dll                   0x7FFBC6460000
DEVRTL.dll                         0x7FFBC7910000
wbemcomn.dll                       0x7FFBC7C10000
atidxx64.dll                       0x7FFBC7C90000
dbghelp.dll                        0x7FFBC9ED0000
Oleacc.dll                         0x7FFBCA990000
drvstore.dll                       0x7FFBCABD0000
MSIMG32.dll                        0x7FFBCAD50000
wbemprox.dll                       0x7FFBCAFF0000
D3DSCache.dll                      0x7FFBCB010000
cryptnet.dll                       0x7FFBCB040000
COMCTL32.dll                       0x7FFBCB5D0000
amdihk64.dll                       0x7FFBCB970000
atiuxp64.dll                       0x7FFBCBAB0000
VERSION.dll                        0x7FFBCBBB0000
aticfx64.dll                       0x7FFBCBBC0000
twinapi.appcore.dll                0x7FFBCC860000
fwpuclnt.dll                       0x7FFBCD270000
SPINF.dll                          0x7FFBCD400000
WINMM.dll                          0x7FFBCD800000
xinput1_4.dll                      0x7FFBCDA10000
rasadhlp.dll                       0x7FFBCDA30000
CoreUIComponents.dll               0x7FFBCEA90000
dhcpcsvc.DLL                       0x7FFBCF1A0000
dhcpcsvc6.DLL                      0x7FFBCF570000
avrt.dll                           0x7FFBCF590000
directxdatabasehelper.dll          0x7FFBCF970000
WINHTTP.DLL                        0x7FFBCF9E0000
XINPUT9_1_0.dll                    0x7FFBD07D0000
PropSys.dll                        0x7FFBD0C60000
WindowsCodecs.dll                  0x7FFBD13C0000
D3DCOMPILER_47.dll                 0x7FFBD1570000
d3d11.dll                          0x7FFBD21D0000
dcomp.dll                          0x7FFBD2430000
CoreMessaging.dll                  0x7FFBD2AA0000
apphelp.dll                        0x7FFBD2D90000
WINNSI.DLL                         0x7FFBD2F10000
UxTheme.dll                        0x7FFBD2F20000
dxcore.dll                         0x7FFBD3040000
dxgi.dll                           0x7FFBD3080000
dwmapi.dll                         0x7FFBD31B0000
resourcepolicyclient.dll           0x7FFBD34F0000
wintypes.dll                       0x7FFBD3820000
windows.storage.dll                0x7FFBD3960000
HID.DLL                            0x7FFBD4260000
