XINPUT1_3.dll                    0x000000400000
X3DAudio1_7.dll                  0x000062D00000
steam_api64.dll                  0x000062D10000
Buffout4.dll                     0x02BFA4B90000
Fallout4.exe                     0x7FF693AC0000
PhysXDevice64.dll                0x7FFDAC160000
nvcuda64.dll                     0x7FFDAC220000
nvcuda.dll                       0x7FFDACBC0000
XAudio2_7.dll                    0x7FFDB1610000
ResampleDmo.DLL                  0x7FFDC0430000
DSOUND.DLL                       0x7FFDC04F0000
gameoverlayrenderer64.dll        0x7FFDC85F0000
wsfw_identifier.dll              0x7FFDC8780000
PowerGridTools.dll               0x7FFDC8880000
place.dll                        0x7FFDC88F0000
NVIDIA_Reflex.dll                0x7FFDC8970000
mcm.dll                          0x7FFDC8A40000
HighFPSPhysicsFix.dll            0x7FFDC8AE0000
steamclient64.dll                0x7FFDC8B70000
f4se_steam_loader.dll            0x7FFDCA130000
GFSDK_SSAO_D3D11.win64.dll       0x7FFDCA170000
flexRelease_x64.dll              0x7FFDCA200000
MSVCR110.dll                     0x7FFDCA350000
IPHLPAPI.DLL                     0x7FFDCA430000
SSW.dll                          0x7FFDCA9F0000
FloatingDamage.dll               0x7FFDCAA50000
f4se_1_10_163.dll                0x7FFDCADD0000
tier0_s64.dll                    0x7FFDCAEB0000
MSVCP110.dll                     0x7FFDD5720000
cudart64_75.dll                  0x7FFDD5BC0000
GFSDK_GodraysLib.x64.dll         0x7FFDD6A50000
flexExtRelease_x64.dll           0x7FFDDCBE0000
bink2w64.dll                     0x7FFDDCC40000
F4z Ro D'oh.dll                  0x7FFDDCCD0000
faster_workshop.dll              0x7FFDDCD90000
BakaScrapHeap.dll                0x7FFDDCF40000
vstdlib_s64.dll                  0x7FFDDD010000
PriorityMod.dll                  0x7FFDE1220000
hudextension.dll                 0x7FFDE12A0000
encounter_zone_recalculation.dll 0x7FFDEA040000
WeaponDebrisCrashFix.dll         0x7FFDEA900000
nvspcap64.dll                    0x7FFDEEEB0000
usvfs_x64.dll                    0x7FFDFE560000
nvwgf2umx.dll                    0x7FFE0C400000
nvToolsExt64_1.dll               0x7FFE1D870000
nvldumdx.dll                     0x7FFE1F560000
aswhook.dll                      0x7FFE1F8E0000
MSVCP140_ATOMIC_WAIT.dll         0x7FFE3E950000
msdmo.dll                        0x7FFE46350000
winmmbase.dll                    0x7FFE46360000
VCRUNTIME140.dll                 0x7FFE46500000
MSVCP140.dll                     0x7FFE46570000
VCRUNTIME140_1.dll               0x7FFE489E0000
Secur32.dll                      0x7FFE490A0000
Windows.UI.dll                   0x7FFE4BD60000
ncryptsslp.dll                   0x7FFE4C0F0000
AUDIOSES.DLL                     0x7FFE4D920000
OneCoreCommonProxyStub.dll       0x7FFE4DB10000
textinputframework.dll           0x7FFE4E180000
graphics-hook64.dll              0x7FFE4E4C0000
MessageBus.dll                   0x7FFE4FB60000
Oleacc.dll                       0x7FFE50360000
WINSPOOL.DRV                     0x7FFE503D0000
COMCTL32.dll                     0x7FFE50470000
webio.dll                        0x7FFE50970000
igc64.dll                        0x7FFE529E0000
MMDevApi.dll                     0x7FFE56730000
aswAMSI.dll                      0x7FFE56BE0000
amsi.dll                         0x7FFE56C80000
wbemsvc.dll                      0x7FFE56FA0000
fastprox.dll                     0x7FFE56FC0000
wbemcomn.dll                     0x7FFE577F0000
nvapi64.dll                      0x7FFE57910000
igdgmm64.dll                     0x7FFE591C0000
igd10iumd64.dll                  0x7FFE59590000
wbemprox.dll                     0x7FFE59DF0000
igd10um64xe.DLL                  0x7FFE59EF0000
IntelControlLib.dll              0x7FFE5B0B0000
ControlLib.dll                   0x7FFE5B160000
drvstore.dll                     0x7FFE5B5C0000
cryptnet.dll                     0x7FFE5B720000
fwpuclnt.dll                     0x7FFE5B760000
MSIMG32.dll                      0x7FFE5B9B0000
OneCoreUAPCommonProxyStub.dll    0x7FFE5BAE0000
WINMM.dll                        0x7FFE5C670000
VERSION.dll                      0x7FFE5C970000
dhcpcsvc.DLL                     0x7FFE5CAC0000
rasadhlp.dll                     0x7FFE5CD60000
dhcpcsvc6.DLL                    0x7FFE5CD70000
CoreUIComponents.dll             0x7FFE5E320000
avrt.dll                         0x7FFE5E920000
directxdatabasehelper.dll        0x7FFE5EAC0000
WINHTTP.dll                      0x7FFE5EE50000
d3d11.dll                        0x7FFE60890000
dcomp.dll                        0x7FFE60AF0000
CoreMessaging.dll                0x7FFE61170000
apphelp.dll                      0x7FFE61540000
UxTheme.dll                      0x7FFE61660000
dxgi.dll                         0x7FFE617E0000
dwmapi.dll                       0x7FFE618F0000
WINNSI.DLL                       0x7FFE651E0000
dxcore.dll                       0x7FFE65220000
DbgHelp.dll                      0x7FFE65610000
resourcepolicyclient.dll         0x7FFE65960000
wintypes.dll                     0x7FFE65F50000
windows.storage.dll              0x7FFE66090000
HID.DLL                          0x7FFE66960000
IpHlpAPI.dll                     0x7FFE66C20000
DNSAPI.dll                       0x7FFE66C90000
UMPDC.dll                        0x7FFE66F60000
powrprof.dll                     0x7FFE66F80000
schannel.DLL                     0x7FFE67020000
rsaenh.dll                       0x7FFE67120000
kernel.appcore.dll               0x7FFE671B0000
ntmarta.dll                      0x7FFE671D0000
SSPICLI.DLL                      0x7FFE67400000
MSWSOCK.dll                      0x7FFE67620000
USERENV.dll                      0x7FFE67720000
CRYPTSP.dll                      0x7FFE67880000
CRYPTBASE.DLL                    0x7FFE678A0000
wldp.dll                         0x7FFE67930000
NTASN1.dll                       0x7FFE679B0000
ncrypt.dll                       0x7FFE679F0000
bcrypt.dll                       0x7FFE67A20000
DPAPI.DLL                        0x7FFE67D10000
devobj.dll                       0x7FFE67D20000
cfgmgr32.dll                     0x7FFE67D50000
msasn1.dll                       0x7FFE67DC0000
profapi.dll                      0x7FFE67FA0000
bcryptPrimitives.dll             0x7FFE68070000
win32u.dll                       0x7FFE680F0000
KERNELBASE.dll                   0x7FFE68120000
gdi32full.dll                    0x7FFE684C0000
msvcp_win.dll                    0x7FFE685E0000
WINTRUST.DLL                     0x7FFE68740000
CRYPT32.dll                      0x7FFE687B0000
ucrtbase.dll                     0x7FFE68920000
KERNEL32.DLL                     0x7FFE68A40000
SHLWAPI.dll                      0x7FFE68B10000
PSAPI.DLL                        0x7FFE68BF0000
GDI32.dll                        0x7FFE68C00000
SETUPAPI.dll                     0x7FFE68CB0000
SHELL32.dll                      0x7FFE69150000
ole32.dll                        0x7FFE69940000
imagehlp.dll                     0x7FFE69AE0000
MSCTF.dll                        0x7FFE69B00000
NSI.dll                          0x7FFE69C20000
sechost.dll                      0x7FFE69C30000
IMM32.DLL                        0x7FFE69CE0000
msvcrt.dll                       0x7FFE69D20000
clbcatq.dll                      0x7FFE69F90000
RPCRT4.dll                       0x7FFE6A090000
WS2_32.dll                       0x7FFE6A210000
USER32.dll                       0x7FFE6A290000
combase.dll                      0x7FFE6A440000
OLEAUT32.dll                     0x7FFE6A7D0000
ADVAPI32.dll                     0x7FFE6A940000
COMDLG32.dll                     0x7FFE6A9F0000
shcore.dll                       0x7FFE6AAF0000
ntdll.dll                        0x7FFE6AC30000
