XINPUT1_3.dll                 0x000000400000
X3DAudio1_7.dll               0x000053060000
steam_api64.dll               0x000053070000
auto_backup_executable.dll    0x01DB1E0E0000
MSCTF.dll                     0x01DB47FD0000
wintrust.dll                  0x01DB48A70000
Fallout4.exe                  0x7FF605060000
NvCamera64.dll                0x7FF9B9040000
XAudio2_7.dll                 0x7FF9BAB50000
d3dcompiler_47_64.dll         0x7FF9BB1E0000
gameoverlayrenderer64.dll     0x7FF9BB5F0000
wsfw_identifier.dll           0x7FF9BB780000
transfer_settlements.dll      0x7FF9BB880000
terminal+.dll                 0x7FF9BBB50000
NVIDIA_Reflex.dll             0x7FF9BBCA0000
mcm.dll                       0x7FF9BBD70000
HHS.dll                       0x7FF9BCAA0000
Buffout4.dll                  0x7FF9BCB90000
f4ee.dll                      0x7FF9BD090000
steamclient64.dll             0x7FF9BD1A0000
PowerGridTools.dll            0x7FF9C3760000
IPHLPAPI.DLL                  0x7FF9C37D0000
f4se_1_10_163.dll             0x7FF9C45C0000
DINPUT8.dll                   0x7FF9C9100000
vstdlib_s64.dll               0x7FF9C9150000
nvspcap64.dll                 0x7FF9E9D60000
HighFPSPhysicsFix.dll         0x7FFA12300000
tier0_s64.dll                 0x7FFA12390000
F4z Ro D'oh.dll               0x7FFA1BDB0000
PriorityMod.dll               0x7FFA31150000
ESPExplorer.dll               0x7FFA35C10000
GFSDK_SSAO_D3D11.win64.dll    0x7FFA35C60000
ResampleDmo.DLL               0x7FFA35EB0000
BetterConsole.dll             0x7FFA35F70000
DSOUND.DLL                    0x7FFA35FE0000
cudart64_75.dll               0x7FFA364D0000
msdmo.dll                     0x7FFA375E0000
MessageBus.dll                0x7FFA39660000
enbhelperf4.dll               0x7FFA39F80000
flexRelease_x64.dll           0x7FFA43EC0000
MSVCR110.dll                  0x7FFA44010000
MSVCP110.dll                  0x7FFA440F0000
bink2w64.dll                  0x7FFA441A0000
winmmbase.dll                 0x7FFA44C20000
f4se_steam_loader.dll         0x7FFA44E20000
VCRUNTIME140.dll              0x7FFA44F20000
VCRUNTIME140_1.dll            0x7FFA44F40000
GFSDK_GodraysLib.x64.dll      0x7FFA47360000
WeaponDebrisCrashFix.dll      0x7FFA49AF0000
XINPUT9_1_0.dll               0x7FFA49B30000
flexExtRelease_x64.dll        0x7FFA49B40000
MSVCP140.dll                  0x7FFA4A900000
textinputframework.dll        0x7FFA54B40000
nvToolsExt64_1.dll            0x7FFA56ED0000
inputhost.dll                 0x7FFA572A0000
nvwgf2umx.dll                 0x7FFA58E00000
MessageBus.dll                0x7FFA5EE30000
nvgpucomp64.dll               0x7FFA62C20000
AUDIOSES.DLL                  0x7FFA64E50000
nvapi64.dll                   0x7FFA65040000
WINMM.dll                     0x7FFA65FE0000
Windows.UI.dll                0x7FFA67750000
OneCoreCommonProxyStub.dll    0x7FFA678D0000
WINSPOOL.DRV                  0x7FFA68630000
COMCTL32.dll                  0x7FFA686E0000
MSIMG32.dll                   0x7FFA68B40000
nvldumdx.dll                  0x7FFA68E90000
OneCoreUAPCommonProxyStub.dll 0x7FFA696B0000
MMDevApi.dll                  0x7FFA6A3A0000
drvstore.dll                  0x7FFA6B510000
cryptnet.dll                  0x7FFA6B710000
VERSION.dll                   0x7FFA6B780000
CoreUIComponents.dll          0x7FFA6C1A0000
avrt.dll                      0x7FFA6C830000
directxdatabasehelper.dll     0x7FFA6C880000
dhcpcsvc.DLL                  0x7FFA6CF10000
WINHTTP.dll                   0x7FFA6CFD0000
WindowsCodecs.dll             0x7FFA6E650000
d3d11.dll                     0x7FFA6F230000
dcomp.dll                     0x7FFA6FA80000
CoreMessaging.dll             0x7FFA702E0000
UxTheme.dll                   0x7FFA707D0000
dxgi.dll                      0x7FFA70950000
dwmapi.dll                    0x7FFA70A60000
dxcore.dll                    0x7FFA70AC0000
resourcepolicyclient.dll      0x7FFA70D60000
DbgHelp.dll                   0x7FFA710A0000
wintypes.dll                  0x7FFA71620000
windows.storage.dll           0x7FFA71760000
HID.DLL                       0x7FFA72060000
IpHlpAPI.dll                  0x7FFA72330000
UMPDC.dll                     0x7FFA72660000
powrprof.dll                  0x7FFA72680000
Secur32.dll                   0x7FFA726F0000
rsaenh.dll                    0x7FFA72880000
kernel.appcore.dll            0x7FFA728C0000
ntmarta.dll                   0x7FFA72940000
SSPICLI.DLL                   0x7FFA72B80000
MSWSOCK.dll                   0x7FFA72DA0000
CRYPTSP.dll                   0x7FFA72FF0000
CRYPTBASE.DLL                 0x7FFA73010000
wldp.dll                      0x7FFA730A0000
bcrypt.dll                    0x7FFA731C0000
msasn1.dll                    0x7FFA734D0000
devobj.dll                    0x7FFA734F0000
CFGMGR32.dll                  0x7FFA73520000
profapi.dll                   0x7FFA73760000
gdi32full.dll                 0x7FFA738A0000
ucrtbase.dll                  0x7FFA739C0000
KERNELBASE.dll                0x7FFA73AE0000
msvcp_win.dll                 0x7FFA73F50000
win32u.dll                    0x7FFA73FF0000
bcryptPrimitives.dll          0x7FFA74020000
CRYPT32.dll                   0x7FFA740A0000
OLEAUT32.dll                  0x7FFA74210000
combase.dll                   0x7FFA742F0000
NSI.dll                       0x7FFA74680000
ADVAPI32.dll                  0x7FFA746A0000
sechost.dll                   0x7FFA74780000
WS2_32.dll                    0x7FFA74830000
PSAPI.DLL                     0x7FFA748B0000
COMDLG32.dll                  0x7FFA748C0000
GDI32.dll                     0x7FFA74A40000
SHLWAPI.dll                   0x7FFA74A70000
shcore.dll                    0x7FFA74B60000
ole32.dll                     0x7FFA74DB0000
KERNEL32.DLL                  0x7FFA74F50000
SETUPAPI.dll                  0x7FFA75020000
SHELL32.dll                   0x7FFA754A0000
IMM32.DLL                     0x7FFA75D00000
clbcatq.dll                   0x7FFA75DA0000
USER32.dll                    0x7FFA76010000
msvcrt.dll                    0x7FFA761C0000
RPCRT4.dll                    0x7FFA76330000
imagehlp.dll                  0x7FFA76450000
ntdll.dll                     0x7FFA764B0000
