XINPUT1_3.dll                 0x000000400000
X3DAudio1_7.dll               0x00006C310000
steam_api64.dll               0x00006C320000
sfc.dll                       0x02968AE00000
f4ee.dll                      0x0296D1560000
Fallout4.exe                  0x7FF6B9B20000
NvCamera64.dll                0x7FFBE5B90000
nvwgf2umx.dll                 0x7FFBE6330000
steamclient64.dll             0x7FFBEC300000
d3dcompiler_47_64.dll         0x7FFC18F70000
gameoverlayrenderer64.dll     0x7FFC19380000
wsfw_identifier.dll           0x7FFC19520000
RobCo_Patcher.dll             0x7FFC19620000
Buffout4.dll                  0x7FFC19700000
HHS.dll                       0x7FFC19E10000
f4se_1_10_163.dll             0x7FFC1A0E0000
XDI.dll                       0x7FFC20B70000
UnlimitedSurvivalMode.dll     0x7FFC234A0000
RustyFaceFix.dll              0x7FFC234F0000
PRKF.dll                      0x7FFC24430000
place.dll                     0x7FFC2BDC0000
PowerGridTools.dll            0x7FFC2F500000
MODExplorer.dll               0x7FFC33110000
rename_anything.dll           0x7FFC35F40000
mcm.dll                       0x7FFC36A60000
ResampleDmo.DLL               0x7FFC387A0000
DSOUND.DLL                    0x7FFC38860000
DINPUT8.dll                   0x7FFC38BE0000
PipboyTabs.dll                0x7FFC38F20000
HighFPSPhysicsFix.dll         0x7FFC39840000
inputhost.dll                 0x7FFC3A1C0000
f4pm.dll                      0x7FFC3BFC0000
BulletCountedReload.dll       0x7FFC3F3B0000
tier0_s64.dll                 0x7FFC3F490000
crafting_highlight_fix.dll    0x7FFC3F960000
vstdlib_s64.dll               0x7FFC3FA40000
BetterConsole.dll             0x7FFC47240000
BodyPartsUI.dll               0x7FFC47430000
cudart64_75.dll               0x7FFC47480000
GFSDK_GodraysLib.x64.dll      0x7FFC474E0000
GFSDK_SSAO_D3D11.win64.dll    0x7FFC47540000
flexExtRelease_x64.dll        0x7FFC475D0000
flexRelease_x64.dll           0x7FFC47630000
MSVCR110.dll                  0x7FFC47780000
MSVCP110.dll                  0x7FFC47860000
bink2w64.dll                  0x7FFC47910000
AcLayers.DLL                  0x7FFC479A0000
Windows.UI.dll                0x7FFC48530000
OneCoreCommonProxyStub.dll    0x7FFC49A00000
sfc_os.DLL                    0x7FFC49BA0000
textinputframework.dll        0x7FFC4BED0000
nvapi64.dll                   0x7FFC4C120000
VCRUNTIME140_1.dll            0x7FFC4E820000
MSVCP140.dll                  0x7FFC4E830000
VCRUNTIME140.dll              0x7FFC4E8C0000
MessageBus.dll                0x7FFC4EDD0000
COMCTL32.dll                  0x7FFC50080000
AUDIOSES.DLL                  0x7FFC52070000
winmmbase.dll                 0x7FFC53D00000
MMDevApi.dll                  0x7FFC58220000
msdmo.dll                     0x7FFC58570000
f4se_steam_loader.dll         0x7FFC58C90000
XAudio2_7.dll                 0x7FFC59170000
dhcpcsvc.DLL                  0x7FFC59BF0000
resourcepolicyclient.dll      0x7FFC5C2A0000
WINHTTP.dll                   0x7FFC5C400000
nvspcap64.dll                 0x7FFC5CB60000
SortWindows61.dll             0x7FFC5D100000
IntelControlLib.dll           0x7FFC5D210000
ControlLib.dll                0x7FFC5D270000
igc64.dll                     0x7FFC5D2B0000
igdgmm64.dll                  0x7FFC608D0000
igd10iumd64.dll               0x7FFC60CA0000
WINMM.dll                     0x7FFC62790000
cryptnet.dll                  0x7FFC67250000
nvldumdx.dll                  0x7FFC67290000
XINPUT9_1_0.dll               0x7FFC673A0000
OneCoreUAPCommonProxyStub.dll 0x7FFC676C0000
VERSION.dll                   0x7FFC681F0000
CoreUIComponents.dll          0x7FFC68C10000
avrt.dll                      0x7FFC69220000
d3d11.dll                     0x7FFC69CC0000
dcomp.dll                     0x7FFC6A1A0000
CoreMessaging.dll             0x7FFC6A990000
apphelp.dll                   0x7FFC6AB10000
directxdatabasehelper.dll     0x7FFC6ABB0000
nvToolsExt64_1.dll            0x7FFC6ACF0000
WindowsCodecs.dll             0x7FFC6B1B0000
uxtheme.dll                   0x7FFC6B370000
dxcore.dll                    0x7FFC6B450000
dxgi.dll                      0x7FFC6B4A0000
dwmapi.dll                    0x7FFC6DB70000
wintypes.dll                  0x7FFC6E130000
windows.storage.dll           0x7FFC6E270000
HID.DLL                       0x7FFC6EC20000
dbghelp.dll                   0x7FFC6EC30000
IPHLPAPI.DLL                  0x7FFC6F270000
UMPDC.dll                     0x7FFC6F580000
powrprof.dll                  0x7FFC6F5A0000
Secur32.dll                   0x7FFC6F610000
rsaenh.dll                    0x7FFC6F790000
kernel.appcore.dll            0x7FFC6F840000
ntmarta.dll                   0x7FFC6F860000
SSPICLI.DLL                   0x7FFC6FAA0000
MSWSOCK.dll                   0x7FFC6FCB0000
CRYPTSP.dll                   0x7FFC6FF20000
CRYPTBASE.DLL                 0x7FFC6FF40000
NTASN1.dll                    0x7FFC700A0000
ncrypt.dll                    0x7FFC700E0000
msasn1.dll                    0x7FFC703E0000
DEVOBJ.dll                    0x7FFC70400000
CFGMGR32.dll                  0x7FFC70430000
ServicingCommon.dll           0x7FFC704B0000
profapi.dll                   0x7FFC70680000
gdi32full.dll                 0x7FFC70750000
msvcp_win.dll                 0x7FFC70870000
ucrtbase.dll                  0x7FFC70910000
win32u.dll                    0x7FFC70A30000
WINTRUST.DLL                  0x7FFC70A60000
KERNELBASE.dll                0x7FFC70B90000
bcryptPrimitives.dll          0x7FFC70F40000
CRYPT32.dll                   0x7FFC70FC0000
bcrypt.dll                    0x7FFC71130000
RPCRT4.dll                    0x7FFC71160000
OLEAUT32.dll                  0x7FFC71280000
clbcatq.dll                   0x7FFC71520000
