XINPUT1_3.dll                 0x000000400000
X3DAudio1_7.dll               0x000054950000
steam_api64.dll               0x000054960000
d3d11.dll                     0x000180000000
tbb.dll                       0x024E24930000
tbbmalloc.dll                 0x024E24A80000
BakaFramework.dll             0x024E33DD0000
LL_fourPlay_1_10_163.dll      0x024E3D000000
Fallout4.exe                  0x7FF7A2AB0000
d3dcompiler_46e.dll           0x7FF9AAB20000
steamclient64.dll             0x7FF9AAEE0000
gameoverlayrenderer64.dll     0x7FF9AD610000
Buffout4.dll                  0x7FF9AD7A0000
D3DCOMPILER_43.dll            0x7FF9ADB00000
RobCo_Patcher.dll             0x7FF9AE710000
NVIDIA_Reflex.dll             0x7FF9AEBC0000
mcm.dll                       0x7FF9AF1C0000
flexRelease_x64.dll           0x7FF9AF260000
MSVCR110.dll                  0x7FF9AF450000
IPHLPAPI.DLL                  0x7FF9AF530000
WINHTTP.dll                   0x7FF9AFAF0000
LighthousePapyrusExtender.dll 0x7FF9AFDC0000
f4ee.dll                      0x7FF9AFEE0000
usvfs_x64.dll                 0x7FF9D2580000
ClassicHolsteredWeapons.dll   0x7FF9EE430000
BakaScrapHeap.dll             0x7FF9F86F0000
f4se_1_10_163.dll             0x7FF9F88B0000
MODExplorer.dll               0x7FFA00E70000
tier0_s64.dll                 0x7FFA011B0000
MSVCP110.dll                  0x7FFA04370000
XDI.dll                       0x7FFA04D40000
XAudio2_7.dll                 0x7FFA04E40000
TullFramework.dll             0x7FFA05270000
HighFPSPhysicsFix.dll         0x7FFA0CB80000
CONCRT140.dll                 0x7FFA16020000
ncryptsslp.dll                0x7FFA174C0000
BulletCountedReload.dll       0x7FFA1D480000
textinputframework.dll        0x7FFA1D810000
ResampleDmo.DLL               0x7FFA1F180000
winmmbase.dll                 0x7FFA1F970000
msdmo.dll                     0x7FFA21FB0000
DSOUND.DLL                    0x7FFA21FC0000
GFSDK_SSAO_D3D11.win64.dll    0x7FFA24370000
MSVCP140.dll                  0x7FFA25BF0000
VCRUNTIME140.dll              0x7FFA26990000
Windows.UI.dll                0x7FFA26DD0000
webio.dll                     0x7FFA270D0000
nvwgf2umx.dll                 0x7FFA27880000
VCRUNTIME140_1.dll            0x7FFA2B6D0000
MpOav.dll                     0x7FFA2B880000
amsi.dll                      0x7FFA2B900000
DbgHelp.dll                   0x7FFA2BAA0000
Interior-NavCut-Fix.dll       0x7FFA2C8B0000
cudart64_75.dll               0x7FFA2D3F0000
GFSDK_GodraysLib.x64.dll      0x7FFA2D750000
bink2w64.dll                  0x7FFA2D9F0000
flexExtRelease_x64.dll        0x7FFA2E8E0000
AUDIOSES.DLL                  0x7FFA2EC20000
OneCoreCommonProxyStub.dll    0x7FFA2EE10000
WINSPOOL.DRV                  0x7FFA2F650000
COMCTL32.dll                  0x7FFA2F700000
wbemsvc.dll                   0x7FFA2FC00000
MMDevApi.dll                  0x7FFA2FC50000
WINMM.dll                     0x7FFA2FEF0000
fastprox.dll                  0x7FFA2FFB0000
PriorityMod.dll               0x7FFA300E0000
vstdlib_s64.dll               0x7FFA30970000
crafting_highlight_fix.dll    0x7FFA30A60000
enbhelperf4.dll               0x7FFA30B20000
f4se_steam_loader.dll         0x7FFA31090000
d3dx11_43.dll                 0x7FFA31190000
WeaponDebrisCrashFix.dll      0x7FFA315C0000
SprintStutteringFix.dll       0x7FFA31730000
OneCoreUAPCommonProxyStub.dll 0x7FFA319E0000
nvToolsExt64_1.dll            0x7FFA320C0000
rasadhlp.dll                  0x7FFA321C0000
nvldumdx.dll                  0x7FFA321F0000
wbemcomn.dll                  0x7FFA322D0000
nvapi64.dll                   0x7FFA32A90000
wbemprox.dll                  0x7FFA34B80000
CoreUIComponents.dll          0x7FFA34C40000
avrt.dll                      0x7FFA35310000
directxdatabasehelper.dll     0x7FFA35600000
drvstore.dll                  0x7FFA35650000
fwpuclnt.dll                  0x7FFA35900000
cryptnet.dll                  0x7FFA35990000
VERSION.dll                   0x7FFA359D0000
dhcpcsvc.DLL                  0x7FFA360B0000
WINHTTP.DLL                   0x7FFA36100000
dhcpcsvc6.DLL                 0x7FFA36690000
MSIMG32.dll                   0x7FFA380B0000
d3d11.dll                     0x7FFA38AC0000
dcomp.dll                     0x7FFA38D20000
CoreMessaging.dll             0x7FFA39390000
WINNSI.DLL                    0x7FFA39900000
UxTheme.dll                   0x7FFA39910000
dxcore.dll                    0x7FFA39A50000
dxgi.dll                      0x7FFA39B80000
dwmapi.dll                    0x7FFA39D80000
resourcepolicyclient.dll      0x7FFA39E00000
wintypes.dll                  0x7FFA3A1F0000
windows.storage.dll           0x7FFA3A330000
HID.DLL                       0x7FFA3AC30000
IpHlpAPI.dll                  0x7FFA3AED0000
DNSAPI.dll                    0x7FFA3AF00000
Secur32.dll                   0x7FFA3B1F0000
schannel.DLL                  0x7FFA3B270000
rsaenh.dll                    0x7FFA3B380000
kernel.appcore.dll            0x7FFA3B3C0000
SSPICLI.DLL                   0x7FFA3B680000
MSWSOCK.dll                   0x7FFA3B890000
USERENV.dll                   0x7FFA3B930000
CRYPTBASE.DLL                 0x7FFA3BA90000
wldp.dll                      0x7FFA3BB30000
CRYPTSP.dll                   0x7FFA3BB80000
MSASN1.dll                    0x7FFA3BC30000
NTASN1.dll                    0x7FFA3BCC0000
ncrypt.dll                    0x7FFA3BD40000
UMPDC.dll                     0x7FFA3C080000
devobj.dll                    0x7FFA3C0A0000
CFGMGR32.dll                  0x7FFA3C0F0000
DPAPI.DLL                     0x7FFA3C140000
powrprof.dll                  0x7FFA3C150000
profapi.dll                   0x7FFA3C360000
KERNELBASE.dll                0x7FFA3C430000
CRYPT32.dll                   0x7FFA3C7E0000
ucrtbase.dll                  0x7FFA3CA10000
win32u.dll                    0x7FFA3CB30000
bcryptPrimitives.dll          0x7FFA3CB60000
WINTRUST.dll                  0x7FFA3CBE0000
gdi32full.dll                 0x7FFA3CC50000
bcrypt.dll                    0x7FFA3CD70000
msvcp_win.dll                 0x7FFA3CDA0000
msvcrt.dll                    0x7FFA3CE40000
GDI32.dll                     0x7FFA3CEF0000
SHELL32.dll                   0x7FFA3CF20000
combase.dll                   0x7FFA3D790000
imagehlp.dll                  0x7FFA3DB20000
MSCTF.dll                     0x7FFA3DB40000
ADVAPI32.dll                  0x7FFA3DC90000
SETUPAPI.dll                  0x7FFA3DD50000
PSAPI.DLL                     0x7FFA3E260000
RPCRT4.dll                    0x7FFA3E2C0000
USER32.dll                    0x7FFA3E3E0000
WS2_32.dll                    0x7FFA3E590000
KERNEL32.DLL                  0x7FFA3E610000
NSI.dll                       0x7FFA3E6E0000
COMDLG32.dll                  0x7FFA3E6F0000
ole32.dll                     0x7FFA3E7F0000
IMM32.DLL                     0x7FFA3E9A0000
shcore.dll                    0x7FFA3EA40000
clbcatq.dll                   0x7FFA3EDA0000
sechost.dll                   0x7FFA3EE50000
OLEAUT32.dll                  0x7FFA3EF00000
SHLWAPI.dll                   0x7FFA3F050000
ntdll.dll                     0x7FFA3F0F0000
