XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x00006F650000
amdenc64.dll                       0x00006F870000
f4ee.dll                           0x022B1B380000
Fallout4.exe                       0x7FF6499E0000
DSOUND.DLL                         0x7FF941910000
XAudio2_7.dll                      0x7FF9419B0000
XDI.dll                            0x7FF941B60000
x-cell-fo4.dll                     0x7FF941BD0000
wsfw_identifier.dll                0x7FF941CC0000
transfer_settlements.dll           0x7FF941DC0000
ToYourFaceFO4.dll                  0x7FF9420D0000
terminal+.dll                      0x7FF942120000
SUP_F4SE.dll                       0x7FF942270000
SprintStutteringFix.dll            0x7FF9424A0000
RobCo_Patcher.dll                  0x7FF9424F0000
RememberPickAngleUpdated.dll       0x7FF9425D0000
ReloadFix.dll                      0x7FF942690000
po3_SimpleOffenceSuppressionF4.dll 0x7FF9426E0000
place.dll                          0x7FF942770000
PapyrusCommonLibrary.dll           0x7FF9427F0000
MODExplorer.dll                    0x7FF942A80000
mcm.dll                            0x7FF942B00000
GardenOfEdenPapyrusExtender.dll    0x7FF942BA0000
PowerGridTools.dll                 0x7FF943FF0000
Buffout4.dll                       0x7FF944060000
MoonRotationFix.dll                0x7FF9452A0000
MagicSystemFixes.dll               0x7FF967E40000
LighthousePapyrusExtender.dll      0x7FF967ED0000
Interior-NavCut-Fix.dll            0x7FF968000000
HighFPSPhysicsFix.dll              0x7FF9684C0000
FollowerStrayBulletFix.dll         0x7FF968550000
EmptyBarterMenuEngineBugFix.dll    0x7FF9685D0000
crafting_highlight_fix.dll         0x7FF968650000
f4se_1_10_163.dll                  0x7FF9687B0000
ConsoleAutocomplete.dll            0x7FF968B60000
IPHLPAPI.DLL                       0x7FF969760000
CCExtenderF4.dll                   0x7FF96A4B0000
BulletCountedReload.dll            0x7FF96B440000
BetterConsole.dll                  0x7FF96B5C0000
CONCRT140.dll                      0x7FF96DC20000
encounter_zone_recalculation.dll   0x7FF96E020000
MSVCP140_ATOMIC_WAIT.dll           0x7FF96F350000
f4se_steam_loader.dll              0x7FF9703F0000
cudart64_75.dll                    0x7FF970430000
GFSDK_SSAO_D3D11.win64.dll         0x7FF970490000
GFSDK_GodraysLib.x64.dll           0x7FF97EA10000
flexExtRelease_x64.dll             0x7FF97EA70000
flexRelease_x64.dll                0x7FF97EAD0000
MSVCR110.dll                       0x7FF97EC20000
MSVCP110.dll                       0x7FF97ED00000
bink2w64.dll                       0x7FF97EDB0000
steam_api64.dll                    0x7FF97EE40000
gdiplus.dll                        0x7FF986F40000
mskeyprotect.dll                   0x7FF9871D0000
ncryptsslp.dll                     0x7FF987220000
fastprox.dll                       0x7FF98AA50000
ArmorPenetrationBugFix.dll         0x7FF98D630000
amsi.dll                           0x7FF98D820000
wbemsvc.dll                        0x7FF98D9E0000
wbemprox.dll                       0x7FF98DA90000
nvToolsExt64_1.dll                 0x7FF98DC20000
usvfs_x64.dll                      0x7FF98E920000
wbemcomn.dll                       0x7FF991390000
webio.dll                          0x7FF9914E0000
winmmbase.dll                      0x7FF9958C0000
VCRUNTIME140_1.dll                 0x7FF9965B0000
rasadhlp.dll                       0x7FF999360000
fwpuclnt.dll                       0x7FF999BF0000
COMCTL32.dll                       0x7FF99BC90000
AUDIOSES.DLL                       0x7FF99CC90000
MMDevApi.dll                       0x7FF99EF30000
VERSION.dll                        0x7FF99F120000
WINSPOOL.DRV                       0x7FF99FDA0000
MSVCP140.dll                       0x7FF9A0240000
MSIMG32.dll                        0x7FF9A0850000
OneCoreCommonProxyStub.dll         0x7FF9A0C60000
WININET.dll                        0x7FF9A0E60000
amdihk64.dll                       0x7FF9A1E70000
atidxx64.dll                       0x7FF9A1EB0000
WINMM.dll                          0x7FF9A2310000
amdxx64.dll                        0x7FF9A2340000
InputHost.dll                      0x7FF9A78A0000
textinputframework.dll             0x7FF9A7A00000
Windows.UI.dll                     0x7FF9A7B00000
VCRUNTIME140.dll                   0x7FF9A86B0000
dxcore.dll                         0x7FF9A8B10000
OneCoreUAPCommonProxyStub.dll      0x7FF9A8B50000
dhcpcsvc6.DLL                      0x7FF9AA580000
dhcpcsvc.DLL                       0x7FF9AA770000
DbgHelp.dll                        0x7FF9AA840000
WINNSI.DLL                         0x7FF9AAAF0000
twinapi.appcore.dll                0x7FF9AB540000
WindowManagementAPI.dll            0x7FF9AB750000
avrt.dll                           0x7FF9ABC10000
WINHTTP.dll                        0x7FF9AC050000
PROPSYS.dll                        0x7FF9ACA90000
d3d11.dll                          0x7FF9ACC10000
wintypes.dll                       0x7FF9AD9F0000
dcomp.dll                          0x7FF9ADB50000
CoreUIComponents.dll               0x7FF9AE0C0000
CoreMessaging.dll                  0x7FF9AE420000
apphelp.dll                        0x7FF9AE770000
UxTheme.dll                        0x7FF9AE920000
resourcepolicyclient.dll           0x7FF9AE9C0000
dwmapi.dll                         0x7FF9AECE0000
kernel.appcore.dll                 0x7FF9AEDF0000
windows.storage.dll                0x7FF9AEFF0000
HID.DLL                            0x7FF9AF790000
dxgi.dll                           0x7FF9AF7D0000
schannel.DLL                       0x7FF9AFE30000
ntmarta.dll                        0x7FF9B0030000
IpHlpAPI.dll                       0x7FF9B02E0000
DNSAPI.dll                         0x7FF9B0320000
mswsock.dll                        0x7FF9B05F0000
CRYPTBASE.DLL                      0x7FF9B0800000
Wldp.dll                           0x7FF9B0890000
NTASN1.dll                         0x7FF9B08C0000
ncrypt.dll                         0x7FF9B0900000
MSASN1.dll                         0x7FF9B0A20000
DEVOBJ.dll                         0x7FF9B0BE0000
DPAPI.DLL                          0x7FF9B0C30000
UMPDC.dll                          0x7FF9B0D60000
powrprof.dll                       0x7FF9B0D80000
SspiCli.dll                        0x7FF9B0DD0000
profapi.dll                        0x7FF9B0E50000
bcryptPrimitives.dll               0x7FF9B0F10000
WINTRUST.dll                       0x7FF9B0FA0000
bcrypt.dll                         0x7FF9B1010000
cfgmgr32.dll                       0x7FF9B1040000
CRYPT32.dll                        0x7FF9B1090000
gdi32full.dll                      0x7FF9B12A0000
msvcp_win.dll                      0x7FF9B13C0000
ucrtbase.dll                       0x7FF9B1460000
win32u.dll                         0x7FF9B1560000
KERNELBASE.dll                     0x7FF9B1590000
combase.dll                        0x7FF9B18F0000
PSAPI.DLL                          0x7FF9B1C50000
GDI32.dll                          0x7FF9B1C60000
clbcatq.dll                        0x7FF9B1CB0000
RPCRT4.dll                         0x7FF9B1D60000
NSI.dll                            0x7FF9B1E90000
COMDLG32.dll                       0x7FF9B1EB0000
SETUPAPI.dll                       0x7FF9B20A0000
ole32.dll                          0x7FF9B2510000
sechost.dll                        0x7FF9B2640000
SHLWAPI.dll                        0x7FF9B26E0000
OLEAUT32.dll                       0x7FF9B27A0000
ADVAPI32.dll                       0x7FF9B2870000
MSCTF.dll                          0x7FF9B2920000
IMM32.DLL                          0x7FF9B2A40000
WS2_32.dll                         0x7FF9B2A70000
shcore.dll                         0x7FF9B2AE0000
msvcrt.dll                         0x7FF9B2B90000
