XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x000062BE0000
steam_api64.dll                    0x000062BF0000
d3d11.dll                          0x000180000000
ArmorPenetrationBugFix.dll         0x02C2951D0000
LL_fourPlay_1_10_163.dll           0x02C2AF150000
Fallout4.exe                       0x7FF6905A0000
XAudio2_7.dll                      0x7FFA08E00000
_nvngx.dll                         0x7FFA08E90000
KiLoaderSatelliteENB.dllplugin     0x7FFA09A70000
d3dcompiler_46e.dll                0x7FFA09AC0000
gameoverlayrenderer64.dll          0x7FFA09E80000
XDI.dll                            0x7FFA0A020000
wsfw_identifier.dll                0x7FFA0A110000
WhoseQuestIsItAnywayF4.dll         0x7FFA0A210000
WeightlessItems.dll                0x7FFA0A270000
UnlimitedFastTravel.dll            0x7FFA0A2C0000
SUP_F4SE.dll                       0x7FFA0A310000
ShadowBoostFO4.dll                 0x7FFA0A540000
SettlementOfUnlimitedSize.dll      0x7FFA0A610000
ScaleformCopyPaste.dll             0x7FFA0A660000
RustyFaceFix.dll                   0x7FFA0A6B0000
RobCo_Patcher.dll                  0x7FFA0A700000
PRKF.dll                           0x7FFA0A7E0000
PrivateProfileRedirector.dll       0x7FFA0A870000
PowerGridTools.dll                 0x7FFA0A8D0000
po3_SpellPerkItemDistributorF4.dll 0x7FFA0A940000
po3_SimpleOffenceSuppressionF4.dll 0x7FFA0AA50000
po3_BaseObjectSwapperF4.dll        0x7FFA0AAE0000
place.dll                          0x7FFA0ABE0000
PipboyTabs.dll                     0x7FFA0AC60000
PapyrusScriptRunner.dll            0x7FFA0ACC0000
Outfit-ReDress-Fix.dll             0x7FFA0AD20000
MODExplorer.dll                    0x7FFA0AD70000
LighthousePapyrusExtender.dll      0x7FFA0ADF0000
GardenOfEdenPapyrusExtender.dll    0x7FFA0AF20000
PDPerfPlugin.dll                   0x7FFA0B140000
libxess.dll                        0x7FFA0B340000
nvngx_dlss.dll                     0x7FFA0F3F0000
Fallout4Upscaler.dll               0x7FFA12500000
Buffout4.dll                       0x7FFA13520000
BackportedBA2Support.dll           0x7FFA13880000
steamclient64.dll                  0x7FFA14540000
mcm.dll                            0x7FFA15CD0000
ffx_fsr2_api_dx11_x64.dll          0x7FFA15D70000
MGEFConditionFix.dll               0x7FFA16040000
KiENBExtender.dll                  0x7FFA16090000
MeleeAndThrow.dll                  0x7FFA16470000
KiLoader.dll                       0x7FFA164C0000
KiLoaderSatelliteF4SE.dll          0x7FFA16550000
D3DCOMPILER_43.dll                 0x7FFA165A0000
WINHTTP.dll                        0x7FFA16810000
CONCRT140.dll                      0x7FFA171C0000
Interior-NavCut-Fix.dll            0x7FFA17270000
