XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x000068C30000
steam_api64.dll                    0x000068C40000
BakaScrapHeap.dll                  0x0114F1CC0000
Fallout4.exe                       0x7FF6BBD10000
XAudio2_7.dll                      0x7FF9C1C10000
gameoverlayrenderer64.dll          0x7FF9C99D0000
XDI.dll                            0x7FF9C9B60000
wsfw_identifier.dll                0x7FF9C9BD0000
UnlimitedSurvivalMode.dll          0x7FF9C9CD0000
ShadowBoostFO4.dll                 0x7FF9C9D20000
PRKF.dll                           0x7FF9C9DF0000
steamclient64.dll                  0x7FF9C9E80000
SettlementOfUnlimitedSize.dll      0x7FF9CBCF0000
PowerGridTools.dll                 0x7FF9CBD40000
po3_SpellPerkItemDistributorF4.dll 0x7FF9CBDB0000
IPHLPAPI.DLL                       0x7FF9CBEC0000
rename_anything.dll                0x7FF9D3BB0000
place.dll                          0x7FF9D3C00000
mcm.dll                            0x7FF9D3C80000
Buffout4.dll                       0x7FF9D3D20000
ResampleDmo.DLL                    0x7FF9D5920000
DSOUND.DLL                         0x7FF9D59E0000
Outfit-ReDress-Fix.dll             0x7FF9F1200000
nvspcap64.dll                      0x7FF9F1E80000
f4ee.dll                           0x7FF9FF420000
ClassicHolsteredWeapons.dll        0x7FF9FF530000
HighFPSPhysicsFix.dll              0x7FF9FF870000
usvfs_x64.dll                      0x7FFA0F980000
CONCRT140.dll                      0x7FFA0FD60000
BulletCountedReload.dll            0x7FFA0FDB0000
f4se_1_10_163.dll                  0x7FFA11960000
Interior-NavCut-Fix.dll            0x7FFA13670000
BetterConsole.dll                  0x7FFA13740000
tier0_s64.dll                      0x7FFA137B0000
faster_workshop.dll                0x7FFA14BF0000
vstdlib_s64.dll                    0x7FFA14C50000
cudart64_75.dll                    0x7FFA14D10000
GFSDK_GodraysLib.x64.dll           0x7FFA14D70000
GFSDK_SSAO_D3D11.win64.dll         0x7FFA14DD0000
flexRelease_x64.dll                0x7FFA14E60000
MSVCR110.dll                       0x7FFA14FB0000
MSVCP110.dll                       0x7FFA154D0000
crafting_highlight_fix.dll         0x7FFA16430000
PlotUI.dll                         0x7FFA210D0000
f4se_steam_loader.dll              0x7FFA241B0000
flexExtRelease_x64.dll             0x7FFA28BB0000
bink2w64.dll                       0x7FFA28C10000
Secur32.dll                        0x7FFA35170000
xinput1_4.dll                      0x7FFA35820000
MSVCP140.dll                       0x7FFA36FC0000
VCRUNTIME140.dll                   0x7FFA37480000
winmmbase.dll                      0x7FFA374A0000
VCRUNTIME140_1.dll                 0x7FFA37980000
nvwgf2umx.dll                      0x7FFA3AB00000
amsi.dll                           0x7FFA40410000
MpOav.dll                          0x7FFA40460000
DbgHelp.dll                        0x7FFA40550000
wbemsvc.dll                        0x7FFA40FA0000
fastprox.dll                       0x7FFA41BC0000
WINMM.dll                          0x7FFA421D0000
ncryptsslp.dll                     0x7FFA424E0000
Windows.UI.dll                     0x7FFA445D0000
OneCoreCommonProxyStub.dll         0x7FFA45530000
MessageBus.dll                     0x7FFA45C20000
AUDIOSES.DLL                       0x7FFA47060000
COMCTL32.dll                       0x7FFA47250000
WINSPOOL.DRV                       0x7FFA474E0000
webio.dll                          0x7FFA47800000
wbemcomn.dll                       0x7FFA47D70000
MMDevApi.dll                       0x7FFA47DF0000
nvldumdx.dll                       0x7FFA48080000
inputhost.dll                      0x7FFA481F0000
OneCoreUAPCommonProxyStub.dll      0x7FFA486B0000
nvapi64.dll                        0x7FFA48D50000
rasadhlp.dll                       0x7FFA4AAA0000
MSIMG32.dll                        0x7FFA4ADB0000
wbemprox.dll                       0x7FFA4ADC0000
textinputframework.dll             0x7FFA4AE90000
fwpuclnt.dll                       0x7FFA4BA40000
drvstore.dll                       0x7FFA4BE80000
avrt.dll                           0x7FFA4C170000
cryptnet.dll                       0x7FFA4C230000
directxdatabasehelper.dll          0x7FFA4CA40000
