XINPUT1_3.dll                    0x000000400000
X3DAudio1_7.dll                  0x000053940000
steam_api64.dll                  0x000053950000
LL_fourPlay_1_10_163.dll         0x000180000000
BakaFramework.dll                0x023135A50000
Fallout4.exe                     0x7FF68D4B0000
nvcuda64.dll                     0x7FFA6D5A0000
steamclient64.dll                0x7FFA6DFC0000
nvcuda.dll                       0x7FFA81A00000
d3dcompiler_47_64.dll            0x7FFA82F30000
NvCamera64.dll                   0x7FFA884D0000
nvspcap64.dll                    0x7FFA896B0000
PhysXDevice64.dll                0x7FFA8A430000
XAudio2_7.dll                    0x7FFA8ACF0000
DINPUT8.dll                      0x7FFA8AF70000
gameoverlayrenderer64.dll        0x7FFA8B1E0000
XDI.dll                          0x7FFA8B380000
wsfw_identifier.dll              0x7FFA8B3F0000
RobCo_Patcher.dll                0x7FFA8B4F0000
PowerGridTools.dll               0x7FFA8B5D0000
BackportedBA2Support.dll         0x7FFA8B640000
UnlimitedSurvivalMode.dll        0x7FFA8C370000
po3_BaseObjectSwapperF4.dll      0x7FFA8C3C0000
place.dll                        0x7FFA8C4C0000
mcm.dll                          0x7FFA8C540000
LongLoadingTimesFix.dll          0x7FFA8C5E0000
CONCRT140.dll                    0x7FFA8C640000
Interior-NavCut-Fix.dll          0x7FFA8C690000
GardenOfEdenPapyrusExtender.dll  0x7FFA8C6E0000
f4ee.dll                         0x7FFA8C9A0000
Buffout4.dll                     0x7FFA8CAB0000
DSOUND.DLL                       0x7FFA8CE10000
GCBugFix.dll                     0x7FFA8CEF0000
EscapeFreeze.dll                 0x7FFA8CFA0000
crafting_highlight_fix.dll       0x7FFA8D320000
f4se_1_10_163.dll                0x7FFA8D460000
vstdlib_s64.dll                  0x7FFA8D540000
WINHTTP.dll                      0x7FFA8D600000
PriorityMod.dll                  0x7FFA90820000
ArmorPenetrationBugFix.dll       0x7FFA90850000
tier0_s64.dll                    0x7FFA908A0000
cudart64_75.dll                  0x7FFA95470000
GFSDK_SSAO_D3D11.win64.dll       0x7FFA954D0000
WeaponDebrisCrashFix.dll         0x7FFAA8BA0000
encounter_zone_recalculation.dll 0x7FFAA9060000
libdiskCacheEnabler.dll          0x7FFAAAE20000
flexRelease_x64.dll              0x7FFAD7370000
f4se_steam_loader.dll            0x7FFAD7580000
MSVCR110.dll                     0x7FFAD75C0000
usvfs_x64.dll                    0x7FFAEC700000
winmmbase.dll                    0x7FFAEC900000
XINPUT9_1_0.dll                  0x7FFAF22F0000
MessageBus.dll                   0x7FFAFBA10000
inputhost.dll                    0x7FFAFC450000
VCRUNTIME140_1.dll               0x7FFB004D0000
MSVCP140.dll                     0x7FFB004E0000
VCRUNTIME140.dll                 0x7FFB00570000
textinputframework.dll           0x7FFB00740000
Windows.UI.dll                   0x7FFB00840000
GFSDK_GodraysLib.x64.dll         0x7FFB02060000
flexExtRelease_x64.dll           0x7FFB020C0000
