XINPUT1_3.dll                 0x000000400000
X3DAudio1_7.dll               0x000064030000
steam_api64.dll               0x000064040000
LL_fourPlay_1_10_163.dll      0x000180000000
BakaFramework.dll             0x023BA42D0000
Fallout4.exe                  0x7FF7D7A50000
nvptxJitCompiler64.dll        0x7FFACB760000
nvcuda64.dll                  0x7FFACCE60000
nvcuda.dll                    0x7FFACE5D0000
d3dcompiler_47_64.dll         0x7FFAD13D0000
NvCamera64.dll                0x7FFAD1D40000
Buffout4.dll                  0x7FFAD25B0000
BackportedBA2Support.dll      0x7FFAD2910000
steamclient64.dll             0x7FFAD35D0000
WINHTTP.dll                   0x7FFAD4D70000
nvspcap64.dll                 0x7FFAF8260000
nvppex.dll                    0x7FFB17050000
PhysXDevice64.dll             0x7FFB1AE20000
nvwgf2umx.dll                 0x7FFB1AF30000
nvgpucomp64.dll               0x7FFB1FA50000
NvMessageBus.dll              0x7FFB22760000
nvapi64.dll                   0x7FFB237F0000
nvldumdx.dll                  0x7FFB248D0000
gameoverlayrenderer64.dll     0x7FFB24CD0000
DINPUT8.dll                   0x7FFB276C0000
BLD_Helper.dll                0x7FFB27710000
XDI.dll                       0x7FFB28030000
RobCo_Patcher.dll             0x7FFB280A0000
ProjectMojave.dll             0x7FFB28180000
po3_BaseObjectSwapperF4.dll   0x7FFB28200000
PipboyTabs.dll                0x7FFB28300000
UnlimitedSurvivalMode.dll     0x7FFB28380000
MinimalMinimap.dll            0x7FFB283D0000
mcm.dll                       0x7FFB28450000
HHS.dll                       0x7FFB284F0000
hudextension.dll              0x7FFB28F90000
GLXRM_SCOURGE.dll             0x7FFB28FE0000
GLXRM_ScalingFlagRemover.dll  0x7FFB29080000
f4pm.dll                      0x7FFB290D0000
f4ee.dll                      0x7FFB29140000
f4se_1_10_163.dll             0x7FFB29340000
tier0_s64.dll                 0x7FFB29420000
XAudio2_7.dll                 0x7FFB29610000
enbhelperf4.dll               0x7FFB297A0000
BlockingOverhaul.dll          0x7FFB297E0000
vstdlib_s64.dll               0x7FFB29830000
f4se_steam_loader.dll         0x7FFB298F0000
cudart64_75.dll               0x7FFB29930000
GFSDK_GodraysLib.x64.dll      0x7FFB29990000
GFSDK_SSAO_D3D11.win64.dll    0x7FFB299F0000
flexExtRelease_x64.dll        0x7FFB29A80000
flexRelease_x64.dll           0x7FFB29AE0000
MSVCR110.dll                  0x7FFB29C30000
MSVCP110.dll                  0x7FFB29D10000
bink2w64.dll                  0x7FFB29DC0000
nvdxgdmal64.dll               0x7FFB2A540000
XINPUT9_1_0.dll               0x7FFB2AB10000
nvToolsExt64_1.dll            0x7FFB2AB20000
usvfs_x64.dll                 0x7FFB2EEC0000
ResampleDmo.DLL               0x7FFB54020000
DSOUND.DLL                    0x7FFB540E0000
msdmo.dll                     0x7FFB54E50000
antimalware_provider64.dll    0x7FFB7CB50000
MSIMG32.dll                   0x7FFB7CD40000
atcuf64.dll                   0x7FFB7DE70000
bdhkm64.dll                   0x7FFB7E400000
ncryptsslp.dll                0x7FFB8A0B0000
OLEACC.dll                    0x7FFB94000000
WINSPOOL.DRV                  0x7FFB94EF0000
COMCTL32.dll                  0x7FFBAE250000
MessageBus.dll                0x7FFBB1290000
dbgcore.DLL                   0x7FFBB6590000
winmmbase.dll                 0x7FFBB6630000
VCRUNTIME140_1.dll            0x7FFBB67C0000
MSVCP140.dll                  0x7FFBB71A0000
VCRUNTIME140.dll              0x7FFBB7280000
OneCoreCommonProxyStub.dll    0x7FFBBAEF0000
textinputframework.dll        0x7FFBBBE60000
inputhost.dll                 0x7FFBBBFC0000
AUDIOSES.DLL                  0x7FFBBC310000
Windows.UI.dll                0x7FFBBEAD0000
drvstore.dll                  0x7FFBC0B30000
webio.dll                     0x7FFBC0CA0000
rasadhlp.dll                  0x7FFBC20B0000
MMDevApi.dll                  0x7FFBC2E60000
OneCoreUAPCommonProxyStub.dll 0x7FFBC56A0000
amsi.dll                      0x7FFBC6FC0000
wbemsvc.dll                   0x7FFBC7550000
fastprox.dll                  0x7FFBC7E50000
VERSION.dll                   0x7FFBC8D50000
CoreUIComponents.dll          0x7FFBC9890000
wbemcomn.dll                  0x7FFBC9EA0000
avrt.dll                      0x7FFBC9FE0000
directxdatabasehelper.dll     0x7FFBCA030000
wbemprox.dll                  0x7FFBCA080000
cryptnet.dll                  0x7FFBCA190000
fwpuclnt.dll                  0x7FFBCA420000
WINMM.dll                     0x7FFBCA7E0000
dhcpcsvc.DLL                  0x7FFBCB630000
d3d11.dll                     0x7FFBCB920000
dhcpcsvc6.DLL                 0x7FFBCC170000
dcomp.dll                     0x7FFBCC190000
CoreMessaging.dll             0x7FFBCC980000
WinHTTP.dll                   0x7FFBCCB00000
WINNSI.DLL                    0x7FFBCE070000
WindowsCodecs.dll             0x7FFBCE080000
UxTheme.dll                   0x7FFBCE2A0000
dxcore.dll                    0x7FFBCE390000
dxgi.dll                      0x7FFBCE5C0000
dwmapi.dll                    0x7FFBCE6D0000
resourcepolicyclient.dll      0x7FFBCE750000
DbgHelp.dll                   0x7FFBCEA50000
wintypes.dll                  0x7FFBCF030000
windows.storage.dll           0x7FFBCF170000
HID.DLL                       0x7FFBCFA70000
IPHLPAPI.DLL                  0x7FFBCFCD0000
DNSAPI.dll                    0x7FFBCFD40000
Secur32.dll                   0x7FFBD0030000
schannel.DLL                  0x7FFBD00B0000
rsaenh.dll                    0x7FFBD01B0000
kernel.appcore.dll            0x7FFBD0250000
ntmarta.dll                   0x7FFBD0360000
SSPICLI.DLL                   0x7FFBD04B0000
MSWSOCK.dll                   0x7FFBD06C0000
gpapi.dll                     0x7FFBD0750000
USERENV.dll                   0x7FFBD07B0000
CRYPTSP.dll                   0x7FFBD0910000
CRYPTBASE.DLL                 0x7FFBD0930000
wldp.dll                      0x7FFBD09C0000
NTASN1.dll                    0x7FFBD0A70000
ncrypt.dll                    0x7FFBD0AB0000
msasn1.dll                    0x7FFBD0DB0000
devobj.dll                    0x7FFBD0DD0000
CFGMGR32.dll                  0x7FFBD0E00000
DPAPI.DLL                     0x7FFBD0E70000
UMPDC.dll                     0x7FFBD10B0000
POWRPROF.dll                  0x7FFBD10D0000
profapi.dll                   0x7FFBD1130000
gdi32full.dll                 0x7FFBD1200000
win32u.dll                    0x7FFBD1320000
msvcp_win.dll                 0x7FFBD1410000
KERNELBASE.dll                0x7FFBD14B0000
bcrypt.dll                    0x7FFBD1870000
wintrust.dll                  0x7FFBD18A0000
ucrtbase.dll                  0x7FFBD1910000
CRYPT32.dll                   0x7FFBD1A30000
bcryptPrimitives.dll          0x7FFBD1BA0000
ole32.dll                     0x7FFBD1C30000
WS2_32.dll                    0x7FFBD1DE0000
IMM32.DLL                     0x7FFBD1E70000
ADVAPI32.dll                  0x7FFBD1EB0000
sechost.dll                   0x7FFBD1F70000
combase.dll                   0x7FFBD2020000
KERNEL32.DLL                  0x7FFBD2620000
OLEAUT32.dll                  0x7FFBD26F0000
clbcatq.dll                   0x7FFBD2850000
RPCRT4.dll                    0x7FFBD2900000
USER32.dll                    0x7FFBD2A20000
imagehlp.dll                  0x7FFBD2BD0000
SHELL32.dll                   0x7FFBD2BF0000
shcore.dll                    0x7FFBD3550000
NSI.dll                       0x7FFBD3650000
COMDLG32.dll                  0x7FFBD3660000
PSAPI.DLL                     0x7FFBD3760000
SHLWAPI.dll                   0x7FFBD3770000
GDI32.dll                     0x7FFBD37D0000
msvcrt.dll                    0x7FFBD3800000
SETUPAPI.dll                  0x7FFBD38D0000
MSCTF.dll                     0x7FFBD3D50000
ntdll.dll                     0x7FFBD3EF0000
