XINPUT1_3.dll                 0x000000400000
X3DAudio1_7.dll               0x000057910000
steam_api64.dll               0x000057920000
d3d11.dll                     0x000180000000
auto_backup_executable.dll    0x01B652CF0000
wintrust.dll                  0x01B668440000
Fallout4.exe                  0x7FF7C3560000
XAudio2_7.dll                 0x7FF836040000
d3dcompiler_46e.dll           0x7FF8360D0000
gameoverlayrenderer64.dll     0x7FF836490000
XDI.dll                       0x7FF836630000
wsfw_identifier.dll           0x7FF8366A0000
UnlimitedSurvivalMode.dll     0x7FF8367A0000
transfer_settlements.dll      0x7FF8367F0000
terminal+.dll                 0x7FF836AC0000
SUP_F4SE.dll                  0x7FF836C10000
RustyFaceFix.dll              0x7FF836E40000
RobCo_Patcher.dll             0x7FF836E90000
PowerGridTools.dll            0x7FF836F70000
place.dll                     0x7FF836FE0000
NVIDIA_Reflex.dll             0x7FF837060000
MODExplorer.dll               0x7FF837130000
mcm.dll                       0x7FF8371B0000
LighthousePapyrusExtender.dll 0x7FF837250000
HighFPSPhysicsFix.dll         0x7FF837380000
f4ee.dll                      0x7FF837410000
Buffout4.dll                  0x7FF837520000
BackportedBA2Support.dll      0x7FF837880000
f4se_1_10_163.dll             0x7FF8388B0000
tier0_s64.dll                 0x7FF838990000
steamclient64.dll             0x7FF838B30000
D3DCOMPILER_43.dll            0x7FF83A2D0000
IPHLPAPI.DLL                  0x7FF83A540000
BulletCountedReload.dll       0x7FF850E90000
GCBugFix.dll                  0x7FF851E30000
flexRelease_x64.dll           0x7FF856EA0000
usvfs_x64.dll                 0x7FF857B30000
DSOUND.DLL                    0x7FF859C90000
ScreenSplitterHook641.dll     0x7FF85DDD0000
nvspcap64.dll                 0x7FF870AE0000
tagpatch.dll                  0x7FF870DD0000
DirectHit.dll                 0x7FF870E90000
vstdlib_s64.dll               0x7FF870EF0000
rename_anything.dll           0x7FF8716D0000
Deadeye.dll                   0x7FF873B40000
CONCRT140.dll                 0x7FF8771F0000
Interior-NavCut-Fix.dll       0x7FF877430000
RefLookup.dll                 0x7FF877690000
BetterConsole.dll             0x7FF8776D0000
MSVCR110.dll                  0x7FF8777A0000
MSVCP110.dll                  0x7FF877880000
cudart64_75.dll               0x7FF8785F0000
crafting_highlight_fix.dll    0x7FF878C30000
enbhelperf4.dll               0x7FF87BBD0000
GFSDK_SSAO_D3D11.win64.dll    0x7FF87E180000
WeaponDebrisCrashFix.dll      0x7FF881C60000
GFSDK_GodraysLib.x64.dll      0x7FF881E70000
flexExtRelease_x64.dll        0x7FF882270000
f4se_steam_loader.dll         0x7FF882320000
d3dx11_43.dll                 0x7FF882600000
bink2w64.dll                  0x7FF882650000
SprintStutteringFix.dll       0x7FF882DB0000
Windows.UI.dll                0x7FF887A20000
InputHost.dll                 0x7FF88AAF0000
textinputframework.dll        0x7FF88C1D0000
VCRUNTIME140_1.dll            0x7FF88D770000
MSVCP140.dll                  0x7FF88D780000
VCRUNTIME140.dll              0x7FF88D810000
nvToolsExt64_1.dll            0x7FF88F810000
WININET.dll                   0x7FF88FA30000
winmmbase.dll                 0x7FF8902D0000
AUDIOSES.DLL                  0x7FF892CB0000
nvwgf2umx.dll                 0x7FF89B640000
nvapi64.dll                   0x7FF89F200000
DbgHelp.dll                   0x7FF8A00F0000
MMDevApi.dll                  0x7FF8A0720000
WINSPOOL.DRV                  0x7FF8A44D0000
COMCTL32.dll                  0x7FF8A4580000
gdiplus.dll                   0x7FF8A4820000
nvgpucomp64.dll               0x7FF8A49D0000
MSIMG32.dll                   0x7FF8A77B0000
NvMessageBus.dll              0x7FF8A85E0000
Secur32.dll                   0x7FF8A9730000
nvldumdx.dll                  0x7FF8AAB00000
dxcore.dll                    0x7FF8AB720000
twinapi.appcore.dll           0x7FF8AD830000
WindowManagementAPI.dll       0x7FF8ADAD0000
VERSION.dll                   0x7FF8ADCF0000
drvstore.dll                  0x7FF8AE860000
avrt.dll                      0x7FF8AE9B0000
d3d11.dll                     0x7FF8AEE80000
wintypes.dll                  0x7FF8AFB10000
cryptnet.dll                  0x7FF8AFCA0000
PROPSYS.dll                   0x7FF8AFCF0000
dcomp.dll                     0x7FF8AFDF0000
CoreUIComponents.dll          0x7FF8B0360000
CoreMessaging.dll             0x7FF8B06F0000
apphelp.dll                   0x7FF8B09D0000
WINHTTP.dll                   0x7FF8B0A70000
WINMM.dll                     0x7FF8B1290000
UxTheme.dll                   0x7FF8B2010000
resourcepolicyclient.dll      0x7FF8B2120000
dwmapi.dll                    0x7FF8B2220000
kernel.appcore.dll            0x7FF8B2520000
windows.storage.dll           0x7FF8B2720000
HID.DLL                       0x7FF8B2ED0000
dxgi.dll                      0x7FF8B2F10000
rsaenh.dll                    0x7FF8B36C0000
ntmarta.dll                   0x7FF8B3910000
UMPDC.dll                     0x7FF8B3A80000
IpHlpAPI.dll                  0x7FF8B3AA0000
POWRPROF.dll                  0x7FF8B3BC0000
MSWSOCK.dll                   0x7FF8B3E10000
CRYPTSP.dll                   0x7FF8B4000000
CRYPTBASE.DLL                 0x7FF8B4020000
Wldp.dll                      0x7FF8B40B0000
msasn1.dll                    0x7FF8B4240000
devobj.dll                    0x7FF8B4410000
SSPICLI.DLL                   0x7FF8B4560000
profapi.dll                   0x7FF8B45B0000
msvcp_win.dll                 0x7FF8B4730000
bcrypt.dll                    0x7FF8B47D0000
bcryptPrimitives.dll          0x7FF8B4870000
win32u.dll                    0x7FF8B4900000
gdi32full.dll                 0x7FF8B4930000
KERNELBASE.dll                0x7FF8B4A50000
ucrtbase.dll                  0x7FF8B4D50000
cfgmgr32.dll                  0x7FF8B4E50000
CRYPT32.dll                   0x7FF8B4EA0000
imagehlp.dll                  0x7FF8B5000000
ole32.dll                     0x7FF8B5020000
ADVAPI32.dll                  0x7FF8B51E0000
sechost.dll                   0x7FF8B5290000
