XINPUT1_3.dll                 0x000000400000
X3DAudio1_7.dll               0x000067230000
steam_api64.dll               0x000067240000
Fallout4.exe                  0x7FF633920000
nvppex.dll                    0x7FFB186B0000
nvspcap64.dll                 0x7FFB18990000
steamclient64.dll             0x7FFB3CD50000
IPHLPAPI.DLL                  0x7FFB3FE70000
Buffout4.dll                  0x7FFB417E0000
tier0_s64.dll                 0x7FFB542D0000
gameoverlayrenderer64.dll     0x7FFB54790000
flexRelease_x64.dll           0x7FFB5AF40000
XAudio2_7.dll                 0x7FFB657A0000
cudart64_75.dll               0x7FFB658B0000
GFSDK_SSAO_D3D11.win64.dll    0x7FFB65B30000
MSVCR110.dll                  0x7FFB65F00000
vstdlib_s64.dll               0x7FFB664F0000
bink2w64.dll                  0x7FFB66600000
GFSDK_GodraysLib.x64.dll      0x7FFB687D0000
MSVCP110.dll                  0x7FFB697A0000
VCRUNTIME140_1.dll            0x7FFB8E7C0000
VCRUNTIME140.dll              0x7FFB8E7D0000
MSVCP140.dll                  0x7FFB8E890000
flexExtRelease_x64.dll        0x7FFB91400000
OneCoreCommonProxyStub.dll    0x7FFB992D0000
Secur32.dll                   0x7FFB999B0000
COMCTL32.dll                  0x7FFB9A520000
WINSPOOL.DRV                  0x7FFB9A7C0000
MSIMG32.dll                   0x7FFB9B6C0000
NvMessageBus.dll              0x7FFB9BCF0000
nvwgf2umx.dll                 0x7FFB9C050000
nvapi64.dll                   0x7FFBA0790000
nvgpucomp64.dll               0x7FFBA21B0000
InputHost.dll                 0x7FFBA5560000
textinputframework.dll        0x7FFBA56C0000
Windows.UI.dll                0x7FFBA57C0000
nvldumdx.dll                  0x7FFBA6430000
WINMM.dll                     0x7FFBA6710000
dxcore.dll                    0x7FFBA69E0000
OneCoreUAPCommonProxyStub.dll 0x7FFBA71E0000
WindowManagementAPI.dll       0x7FFBA8190000
drvstore.dll                  0x7FFBA87D0000
cryptnet.dll                  0x7FFBA8920000
VERSION.dll                   0x7FFBA8980000
d3d11.dll                     0x7FFBA98B0000
dcomp.dll                     0x7FFBAA580000
CoreUIComponents.dll          0x7FFBAAC10000
apphelp.dll                   0x7FFBAB240000
twinapi.appcore.dll           0x7FFBAB6B0000
MMDevApi.dll                  0x7FFBAC270000
AUDIOSES.DLL                  0x7FFBAC550000
CoreMessaging.dll             0x7FFBAC6E0000
avrt.dll                      0x7FFBACAA0000
WINHTTP.dll                   0x7FFBAD5B0000
wintypes.dll                  0x7FFBADFB0000
PROPSYS.dll                   0x7FFBAEA50000
nvToolsExt64_1.dll            0x7FFBAEDB0000
UxTheme.dll                   0x7FFBAEFE0000
resourcepolicyclient.dll      0x7FFBAF1C0000
dwmapi.dll                    0x7FFBAF2C0000
windows.storage.dll           0x7FFBAF7C0000
HID.DLL                       0x7FFBB2620000
DbgHelp.dll                   0x7FFBB2900000
kernel.appcore.dll            0x7FFBB2BD0000
dxgi.dll                      0x7FFBB2D60000
rsaenh.dll                    0x7FFBB33F0000
ntmarta.dll                   0x7FFBB3530000
UMPDC.dll                     0x7FFBB37B0000
IpHlpAPI.dll                  0x7FFBB37D0000
POWRPROF.dll                  0x7FFBB38F0000
MSWSOCK.dll                   0x7FFBB3B40000
CRYPTBASE.DLL                 0x7FFBB3D30000
CRYPTSP.dll                   0x7FFBB3D40000
Wldp.dll                      0x7FFBB3DE0000
msasn1.dll                    0x7FFBB3F70000
devobj.dll                    0x7FFBB4140000
SSPICLI.DLL                   0x7FFBB4260000
profapi.dll                   0x7FFBB42F0000
wintrust.dll                  0x7FFBB43C0000
cfgmgr32.dll                  0x7FFBB4430000
KERNELBASE.dll                0x7FFBB4480000
msvcp_win.dll                 0x7FFBB4780000
CRYPT32.dll                   0x7FFBB4820000
ucrtbase.dll                  0x7FFBB4980000
bcrypt.dll                    0x7FFBB4A80000
bcryptPrimitives.dll          0x7FFBB4AB0000
gdi32full.dll                 0x7FFBB4B40000
win32u.dll                    0x7FFBB4C60000
PSAPI.DLL                     0x7FFBB4D40000
MSCTF.dll                     0x7FFBB4DE0000
SHELL32.dll                   0x7FFBB4F60000
OLEAUT32.dll                  0x7FFBB56D0000
KERNEL32.DLL                  0x7FFBB57B0000
shcore.dll                    0x7FFBB5880000
imagehlp.dll                  0x7FFBB5B40000
clbcatq.dll                   0x7FFBB5B60000
WS2_32.dll                    0x7FFBB5C10000
SETUPAPI.dll                  0x7FFBB5D00000
SHLWAPI.dll                   0x7FFBB6170000
COMDLG32.dll                  0x7FFBB61D0000
IMM32.DLL                     0x7FFBB62B0000
USER32.dll                    0x7FFBB62E0000
RPCRT4.dll                    0x7FFBB64F0000
msvcrt.dll                    0x7FFBB6620000
sechost.dll                   0x7FFBB66C0000
GDI32.dll                     0x7FFBB6760000
ADVAPI32.dll                  0x7FFBB6790000
ole32.dll                     0x7FFBB6840000
combase.dll                   0x7FFBB6970000
ntdll.dll                     0x7FFBB6D10000
