XINPUT1_3.dll                           0x000000400000
X3DAudio1_7.dll                         0x00005BB10000
steam_api64.dll                         0x00005BB20000
d3d11.dll                               0x000180000000
HighFPSPhysicsFix.dll                   0x0214143B0000
LL_fourPlay_1_10_163.dll                0x021426880000
wintrust.dll                            0x02146B320000
Fallout4.exe                            0x7FF766810000
_nvngx.dll                              0x7FFAC8F60000
libxess.dll                             0x7FFAC9100000
nvngx_dlss.dll                          0x7FFACD1B0000
XAudio2_7.dll                           0x7FFAD0C20000
ReGradeAddon.addon64                    0x7FFAD0F10000
d3dcompiler_46e.dll                     0x7FFAD1750000
gameoverlayrenderer64.dll               0x7FFAD1B10000
wsfw_identifier.dll                     0x7FFAD1CB0000
SUP_F4SE.dll                            0x7FFAD1DB0000
KiLoaderSatelliteENB.dllplugin          0x7FFAD2060000
XDI.dll                                 0x7FFAD20B0000
WhoseQuestIsItAnywayF4.dll              0x7FFAD2120000
WeightlessItems.dll                     0x7FFAD2180000
UnlimitedFastTravel.dll                 0x7FFAD21D0000
ShadowBoostFO4.dll                      0x7FFAD2220000
SettlementOfUnlimitedSize.dll           0x7FFAD22F0000
ScaleformCopyPaste.dll                  0x7FFAD2340000
RustyFaceFix.dll                        0x7FFAD2390000
RobCo_Patcher.dll                       0x7FFAD23E0000
PRKF.dll                                0x7FFAD24C0000
PrivateProfileRedirector.dll            0x7FFAD2550000
PowerGridTools.dll                      0x7FFAD25B0000
po3_SpellPerkItemDistributorF4.dll      0x7FFAD2620000
po3_SimpleOffenceSuppressionF4.dll      0x7FFAD2730000
po3_BaseObjectSwapperF4.dll             0x7FFAD27C0000
place.dll                               0x7FFAD28C0000
PipboyTabs.dll                          0x7FFAD2940000
PapyrusScriptRunner.dll                 0x7FFAD29A0000
Outfit-ReDress-Fix.dll                  0x7FFAD2A10000
MODExplorer.dll                         0x7FFAD2A60000
MGEFConditionFix.dll                    0x7FFAD2AE0000
MeleeAndThrow.dll                       0x7FFAD2B30000
mcm.dll                                 0x7FFAD2B80000
MagicSystemFixes.dll                    0x7FFAD2C20000
LighthousePapyrusExtender.dll           0x7FFAD2CB0000
KiENBExtender.dll                       0x7FFAD2DE0000
KiLoader.dll                            0x7FFAD2EB0000
KiLoaderSatelliteF4SE.dll               0x7FFAD2F40000
CONCRT140.dll                           0x7FFAD2F90000
Fallout4Upscaler.dll                    0x7FFAD2FE0000
BackportedBA2Support.dll                0x7FFAD4000000
steamclient64.dll                       0x7FFAD4CC0000
GardenOfEdenPapyrusExtender.dll         0x7FFADE440000
PDPerfPlugin.dll                        0x7FFADE6E0000
D3DCOMPILER_43.dll                      0x7FFADE8E0000
ffx_fsr2_api_dx11_x64.dll               0x7FFAE2570000
Interior-NavCut-Fix.dll                 0x7FFAE2790000
GLXRM_NoInteriorFog.dll                 0x7FFAE27E0000
F4z Ro D'oh.dll                         0x7FFAE2830000
f4ee.dll                                0x7FFAE28A0000
dxgi.dll                                0x7FFAE29B0000
EscapeFreeze.dll                        0x7FFAE37B0000
WINHTTP.dll                             0x7FFAE3870000
GCBugFix.dll                            0x7FFAE4100000
DynamicMusicOverhaulRedux.dll           0x7FFAE4160000
DirectHit.dll                           0x7FFAE41C0000
Buffout4.dll                            0x7FFAE6030000
BakaPowerArmorStorage.dll               0x7FFAE6390000
BakaMaxPapyrusOps.dll                   0x7FFAE6A90000
BakaFullscreenPipboy.dll                0x7FFAE6BB0000
BakaFramework.dll                       0x7FFAE6C90000
crafting_highlight_fix.dll              0x7FFAE6E60000
BakaAutoLockpicking.dll                 0x7FFAE6EB0000
lut_manager.addon64                     0x7FFAF2850000
d3dx11_43.dll                           0x7FFAF2880000
VoltekLib.Detours.dll                   0x7FFAF28D0000
cudart64_75.dll                         0x7FFAF2A80000
xinput1_4.dll                           0x7FFAF2AE0000
ConsoleUtilF4.dll                       0x7FFAF2B00000
ArmorPenetrationBugFix.dll              0x7FFAF2B50000
f4se_1_10_163.dll                       0x7FFAF2C30000
GFSDK_GodraysLib.x64.dll                0x7FFAF4340000
flexRelease_x64.dll                     0x7FFB16CA0000
GFSDK_SSAO_D3D11.win64.dll              0x7FFB16F10000
f4se_steam_loader.dll                   0x7FFB16FF0000
generic_depth_mod.addon64               0x7FFB1CCB0000
MSVCR110.dll                            0x7FFB1CCD0000
PlotUI.dll                              0x7FFB1CDB0000
vstdlib_s64.dll                         0x7FFB1CDF0000
MSVCP110.dll                            0x7FFB1D1E0000
ConsoleEx.dll                           0x7FFB1D290000
tier0_s64.dll                           0x7FFB1D2D0000
