XINPUT1_3.dll               0x000000400000
X3DAudio1_7.dll             0x000061360000
steam_api64.dll             0x000061370000
LL_fourPlay_1_10_163.dll    0x000180000000
wintrust.dll                0x01AB53A80000
Fallout4.exe                0x7FF7F4B10000
nvspcap64.dll               0x7FFE6CB70000
XAudio2_7.dll               0x7FFE7C150000
gameoverlayrenderer64.dll   0x7FFE7C300000
ShieldFramework.dll         0x7FFE7C490000
RobCo_Patcher.dll           0x7FFE7C510000
mcm.dll                     0x7FFE7CAC0000
HHS.dll                     0x7FFE7CB60000
f4ee.dll                    0x7FFE7CC00000
Buffout4.dll                0x7FFE7CD10000
BLD_Helper.dll              0x7FFE7D070000
tier0_s64.dll               0x7FFE7D3D0000
steamclient64.dll           0x7FFE7D570000
f4se_1_10_163.dll           0x7FFE7F020000
XDI.dll                     0x7FFE7F510000
flexRelease_x64.dll         0x7FFE7F580000
ClassicHolsteredWeapons.dll 0x7FFE7F6F0000
place.dll                   0x7FFE7F830000
MSVCR110.dll                0x7FFE7FB40000
DSOUND.DLL                  0x7FFE7FC40000
MODExplorer.dll             0x7FFE7FCF0000
BulletCountedReload.dll     0x7FFE80100000
vstdlib_s64.dll             0x7FFE80290000
faster_workshop.dll         0x7FFE830F0000
winmmbase.dll               0x7FFE83370000
F4z Ro D'oh.dll             0x7FFE846B0000
DirectHit.dll               0x7FFE91180000
Bastion.dll                 0x7FFE980B0000
GFSDK_SSAO_D3D11.win64.dll  0x7FFE98170000
MessageBus.dll              0x7FFE99040000
cudart64_75.dll             0x7FFE9E120000
GFSDK_GodraysLib.x64.dll    0x7FFE9E670000
flexExtRelease_x64.dll      0x7FFEA08F0000
MSVCP110.dll                0x7FFEA0950000
bink2w64.dll                0x7FFEA0A00000
f4se_steam_loader.dll       0x7FFEA0C70000
nvwgf2umx.dll               0x7FFEA4820000
mskeyprotect.dll            0x7FFEAA730000
ncryptsslp.dll              0x7FFEAA780000
nvldumdx.dll                0x7FFEAA7B0000
dxcore.dll                  0x7FFEAA870000
WindowManagementAPI.dll     0x7FFEAC9E0000
Windows.UI.dll              0x7FFEACA90000
textinputframework.dll      0x7FFEACC20000
InputHost.dll               0x7FFEAD130000
COMCTL32.dll                0x7FFEAD950000
Secur32.dll                 0x7FFEB4970000
WINMM.dll                   0x7FFEB7B40000
MSVCP140.dll                0x7FFEB8080000
VCRUNTIME140.dll            0x7FFEB8BC0000
VCRUNTIME140_1.dll          0x7FFEB8BE0000
webio.dll                   0x7FFEBBB60000
MpOav.dll                   0x7FFEBC230000
fastprox.dll                0x7FFEBC3E0000
amsi.dll                    0x7FFEBD160000
fwpuclnt.dll                0x7FFEBD280000
nvapi64.dll                 0x7FFEBD340000
wbemcomn.dll                0x7FFEBE2D0000
wbemprox.dll                0x7FFEBE3B0000
rasadhlp.dll                0x7FFEBE8E0000
wbemsvc.dll                 0x7FFEBEEE0000
twinapi.appcore.dll         0x7FFEBF590000
dbghelp.dll                 0x7FFEBF830000
drvstore.dll                0x7FFEBFC20000
WINHTTP.dll                 0x7FFEBFD90000
cryptnet.dll                0x7FFEC0710000
VERSION.dll                 0x7FFEC0850000
MMDevApi.dll                0x7FFEC1270000
dhcpcsvc.DLL                0x7FFEC15D0000
dhcpcsvc6.DLL               0x7FFEC1660000
AUDIOSES.DLL                0x7FFEC18D0000
WINNSI.DLL                  0x7FFEC1A60000
avrt.dll                    0x7FFEC1DF0000
nvToolsExt64_1.dll          0x7FFEC3490000
d3d11.dll                   0x7FFEC34D0000
wintypes.dll                0x7FFEC4620000
PROPSYS.dll                 0x7FFEC4780000
CoreUIComponents.dll        0x7FFEC5270000
CoreMessaging.dll           0x7FFEC55D0000
apphelp.dll                 0x7FFEC5890000
resourcepolicyclient.dll    0x7FFEC5C40000
uxtheme.dll                 0x7FFEC5C60000
dwmapi.dll                  0x7FFEC6000000
kernel.appcore.dll          0x7FFEC6030000
windows.storage.dll         0x7FFEC6310000
HID.DLL                     0x7FFEC6AB0000
dxgi.dll                    0x7FFEC6AF0000
schannel.DLL                0x7FFEC7140000
rsaenh.dll                  0x7FFEC7230000
ntmarta.dll                 0x7FFEC7370000
IPHLPAPI.DLL                0x7FFEC7670000
DNSAPI.dll                  0x7FFEC76B0000
UMPDC.dll                   0x7FFEC78D0000
powrprof.dll                0x7FFEC7910000
MSWSOCK.dll                 0x7FFEC79F0000
CRYPTBASE.DLL               0x7FFEC7BE0000
CRYPTSP.dll                 0x7FFEC7BF0000
Wldp.dll                    0x7FFEC7C90000
NTASN1.dll                  0x7FFEC7CC0000
