XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x0000671B0000
steam_api64.dll                    0x0000671C0000
d3d11.dll                          0x000180000000
fwpuclnt.dll                       0x01E20F070000
tbb.dll                            0x01E2298B0000
tbbmalloc.dll                      0x01E229940000
BulletCountedReload.dll            0x01E23EBD0000
wsfw_identifier.dll                0x01E251400000
OneCoreUAPCommonProxyStub.dll      0x01E2CC090000
Fallout4.exe                       0x7FF63C9A0000
d3dcompiler_46e.dll                0x7FF886490000
gameoverlayrenderer64.dll          0x7FF886850000
XDI.dll                            0x7FF8869E0000
WmkActiveEffects.dll               0x7FF886D90000
ScreenArcherMenu.dll               0x7FF8875B0000
SAF.dll                            0x7FF8877B0000
steamclient64.dll                  0x7FF887930000
IPHLPAPI.DLL                       0x7FF888EF0000
TullFramework.dll                  0x7FF898BB0000
SprintSpeedController.dll          0x7FF898C60000
SideAimAni.dll                     0x7FF898CB0000
SimpleImpact.dll                   0x7FF899000000
ShieldFramework.dll                0x7FF899070000
SeamlessInspect.dll                0x7FF8990F0000
RustyFaceFix.dll                   0x7FF899140000
RobCo_Patcher.dll                  0x7FF8B16D0000
po3_SpellPerkItemDistributorF4.dll 0x7FF8B17A0000
VCRUNTIME140.dll                   0x7FF8B37F0000
MSVCP140.dll                       0x7FF8B3810000
PowerGridTools.dll                 0x7FF8B5900000
place.dll                          0x7FF8B59E0000
MODExplorer.dll                    0x7FF8B5A60000
mcm.dll                            0x7FF8B5AE0000
rename_anything.dll                0x7FF8B9DC0000
HHS.dll                            0x7FF8B9E10000
Buffout4.dll                       0x7FF8B9F00000
GCBugFix.dll                       0x7FF8C0A80000
FakeThroughScope.dll               0x7FF8C0AE0000
f4ee.dll                           0x7FF8C0BB0000
FavoritesMenuEx.dll                0x7FF8C0D60000
ClassicHolsteredWeapons.dll        0x7FF8C0DE0000
LooksmenuPlayerRotation.dll        0x7FF8C1F10000
f4pm.dll                           0x7FF8C21F0000
cbp.dll                            0x7FF8C7D70000
f4se_1_10_163.dll                  0x7FF8C7E80000
D3DCOMPILER_43.dll                 0x7FF8C7F60000
BetterConsole.dll                  0x7FF8C8A40000
dxgi.dll                           0x7FF8C8AB0000
vstdlib_s64.dll                    0x7FF8C9240000
tier0_s64.dll                      0x7FF8C9300000
flexRelease_x64.dll                0x7FF8C94A0000
crafting_highlight_fix.dll         0x7FF8CA5A0000
CookableGrenade.dll                0x7FF8CD7E0000
WINHTTP.dll                        0x7FF8CD830000
AutoBeam.dll                       0x7FF8D2880000
ResampleDmo.DLL                    0x7FF8D2900000
DSOUND.DLL                         0x7FF8D29C0000
MSVCR110.dll                       0x7FF8D3040000
cudart64_75.dll                    0x7FF8D6F80000
