XINPUT1_3.dll                    0x000000400000
X3DAudio1_7.dll                  0x0000568F0000
steam_api64.dll                  0x000056900000
d3d11.dll                        0x000180000000
LL_fourPlay_1_10_163.dll         0x01B493190000
NSI.dll                          0x01B4D11E0000
Fallout4.exe                     0x7FF718A70000
DSOUND.DLL                       0x7FF859F10000
nvspcap64.dll                    0x7FF870CD0000
DINPUT8.dll                      0x7FF882690000
nvwgf2umx.dll                    0x7FF88D110000
d3dcompiler_47_64.dll            0x7FF892740000
steamclient64.dll                0x7FF892B50000
d3dx11_43.dll                    0x7FF8983C0000
NvCamera64.dll                   0x7FF899000000
d3dcompiler_46e.dll              0x7FF89B440000
gameoverlayrenderer64.dll        0x7FF89B800000
wsfw_identifier.dll              0x7FF89B990000
WeaponsFramework.dll             0x7FF89BB20000
Buffout4.dll                     0x7FF89BBB0000
tier0_s64.dll                    0x7FF89BDC0000
D3DCOMPILER_43.dll               0x7FF89BF60000
dxgi.dll                         0x7FF89C1D0000
IPHLPAPI.DLL                     0x7FF89C590000
mcm.dll                          0x7FF89CBD0000
TullFramework.dll                0x7FF89D3C0000
SSW.dll                          0x7FF89EBF0000
f4ee.dll                         0x7FF89F9A0000
place.dll                        0x7FF89FC90000
f4se_1_10_163.dll                0x7FF8A21F0000
PowerGridTools.dll               0x7FF8A2920000
FloatingDamage.dll               0x7FF8A30D0000
flexRelease_x64.dll              0x7FF8A3670000
BulletCountedReload.dll          0x7FF8A3860000
tbbmalloc.dll                    0x7FF8A4330000
vstdlib_s64.dll                  0x7FF8A4DC0000
cudart64_75.dll                  0x7FF8A4E50000
GFSDK_GodraysLib.x64.dll         0x7FF8A5200000
GFSDK_SSAO_D3D11.win64.dll       0x7FF8A5500000
MSVCR110.dll                     0x7FF8A6310000
UnlimitedSurvivalMode.dll        0x7FF8A6860000
MSVCP110.dll                     0x7FF8A6D20000
hudextension.dll                 0x7FF8A72D0000
bink2w64.dll                     0x7FF8AFBD0000
flexExtRelease_x64.dll           0x7FF8B2C10000
XAudio2_7.dll                    0x7FF8B2CE0000
f4se_steam_loader.dll            0x7FF8BC960000
winmmbase.dll                    0x7FF8BEFE0000
ondemandconnroutehelper.dll      0x7FF8C1240000
encounter_zone_recalculation.dll 0x7FF8C1280000
VCRUNTIME140_1.dll               0x7FF8C13C0000
MSVCP140.dll                     0x7FF8C13D0000
VCRUNTIME140.dll                 0x7FF8C1460000
webio.dll                        0x7FF8C58B0000
Windows.UI.dll                   0x7FF8C8210000
WININET.dll                      0x7FF8C93F0000
rasadhlp.dll                     0x7FF8C9B10000
fwpuclnt.dll                     0x7FF8CA520000
mskeyprotect.dll                 0x7FF8CB0F0000
ncryptsslp.dll                   0x7FF8CB1A0000
Secur32.dll                      0x7FF8CB1D0000
iertutil.dll                     0x7FF8CB930000
urlmon.dll                       0x7FF8CBBF0000
MessageBus.dll                   0x7FF8CC8D0000
COMCTL32.dll                     0x7FF8CD010000
srvcli.dll                       0x7FF8D02D0000
MpOav.dll                        0x7FF8D0300000
wbemcomn.dll                     0x7FF8D05A0000
nvapi64.dll                      0x7FF8D0630000
amsi.dll                         0x7FF8D0DA0000
DbgHelp.dll                      0x7FF8D1610000
MSVCP140_ATOMIC_WAIT.dll         0x7FF8D1890000
WINSPOOL.DRV                     0x7FF8D2AC0000
WINMM.dll                        0x7FF8D3050000
WINHTTP.dll                      0x7FF8D3130000
