XINPUT1_3.dll                    0x000000400000
steam_api64.dll                  0x000056EB0000
X3DAudio1_7.dll                  0x000056EF0000
UnlimitedFastTravel.dll          0x02BAF7770000
Fallout4.exe                     0x7FF6A0110000
steamclient64.dll                0x7FF8B0070000
XAudio2_7.dll                    0x7FF8BCC30000
gameoverlayrenderer64.dll        0x7FF8BCDE0000
wsfw_identifier.dll              0x7FF8BCFC0000
PowerGridTools.dll               0x7FF8BD0C0000
place.dll                        0x7FF8BD130000
cudart64_75.dll                  0x7FF8BD1B0000
flexRelease_x64.dll              0x7FF8BD210000
IPHLPAPI.DLL                     0x7FF8BD360000
AcLayers.DLL                     0x7FF8BD920000
GFSDK_SSAO_D3D11.win64.dll       0x7FF8BE540000
MSVCR110.dll                     0x7FF8BE5D0000
MSVCP110.dll                     0x7FF8BE6B0000
mcm.dll                          0x7FF8BE760000
lootman.dll                      0x7FF8BE800000
F4z Ro D'oh.dll                  0x7FF8BE860000
f4ee.dll                         0x7FF8BE8D0000
HighFPSPhysicsFix.dll            0x7FF8BE9E0000
BulletCountedReload.dll          0x7FF8BEA70000
Buffout4.dll                     0x7FF8BEB00000
GFSDK_GodraysLib.x64.dll         0x7FF8BF830000
bink2w64.dll                     0x7FF8BF890000
tier0_s64.dll                    0x7FF8BF940000
flexExtRelease_x64.dll           0x7FF8C0220000
AcGenral.DLL                     0x7FF8C0280000
f4se_1_10_163.dll                0x7FF8C0360000
ESPExplorer.dll                  0x7FF8E25F0000
vstdlib_s64.dll                  0x7FF8E2650000
BetterConsole.dll                0x7FF8E2A00000
crafting_highlight_fix.dll       0x7FF8E31D0000
tbbmalloc.dll                    0x7FF8E4E40000
PriorityMod.dll                  0x7FF8EA810000
encounter_zone_recalculation.dll 0x7FF8EBEB0000
f4se_steam_loader.dll            0x7FF9033F0000
WeaponDebrisCrashFix.dll         0x7FF921820000
usvfs_x64.dll                    0x7FF921AC0000
nvwgf2umx.dll                    0x7FF9328A0000
nvToolsExt64_1.dll               0x7FF93E6B0000
nvldumdx.dll                     0x7FF9613F0000
COMCTL32.dll                     0x7FF961FA0000
Windows.UI.dll                   0x7FF963590000
Secur32.dll                      0x7FF965E00000
textinputframework.dll           0x7FF9661B0000
directxdatabasehelper.dll        0x7FF966960000
ncryptsslp.dll                   0x7FF968780000
avrt.dll                         0x7FF968E20000
msdmo.dll                        0x7FF96A550000
MSVCP140_ATOMIC_WAIT.dll         0x7FF96AA30000
winmmbase.dll                    0x7FF96AAE0000
ResampleDmo.DLL                  0x7FF96B180000
webio.dll                        0x7FF96B250000
VCRUNTIME140_1.dll               0x7FF96B530000
MPR.dll                          0x7FF96B5E0000
DSOUND.DLL                       0x7FF96B860000
WINMM.dll                        0x7FF96BB80000
MSVCP140.dll                     0x7FF96C4B0000
VCRUNTIME140.dll                 0x7FF96C650000
XDI.dll                          0x7FF96D1E0000
CoreUIComponents.dll             0x7FF96D560000
DbgHelp.dll                      0x7FF96DBC0000
MpOav.dll                        0x7FF96E3E0000
AUDIOSES.DLL                     0x7FF96EBD0000
WINSPOOL.DRV                     0x7FF96EF70000
amsi.dll                         0x7FF96F120000
MSIMG32.dll                      0x7FF96F930000
wbemsvc.dll                      0x7FF96FAD0000
fastprox.dll                     0x7FF96FB60000
wbemcomn.dll                     0x7FF9706F0000
nvapi64.dll                      0x7FF970960000
rasadhlp.dll                     0x7FF971B80000
wbemprox.dll                     0x7FF971D50000
MMDevApi.dll                     0x7FF971E80000
drvstore.dll                     0x7FF973120000
cryptnet.dll                     0x7FF973410000
VERSION.dll                      0x7FF973480000
fwpuclnt.dll                     0x7FF973490000
