XINPUT1_3.dll                    0x000000400000
steam_api64.dll                  0x00006C650000
X3DAudio1_7.dll                  0x00006C690000
clbcatq.dll                      0x0157D1E80000
Fallout4.exe                     0x7FF677190000
steamclient64.dll                0x7FF85F440000
HighFPSPhysicsFix.dll            0x7FF861620000
Buffout4.dll                     0x7FF8616B0000
nvcuda64.dll                     0x7FF861C70000
BulletCountedReload.dll          0x7FF871920000
BakaScrapHeap.dll                0x7FF8719B0000
BakaFramework.dll                0x7FF871A80000
tier0_s64.dll                    0x7FF872180000
d3dcompiler_47_64.dll            0x7FF872670000
GFSDK_SSAO_D3D11.win64.dll       0x7FF872BE0000
MSVCR110.dll                     0x7FF872D60000
f4se_1_10_163.dll                0x7FF872F80000
vstdlib_s64.dll                  0x7FF873060000
flexRelease_x64.dll              0x7FF873320000
XAudio2_7.dll                    0x7FF873470000
NvCamera64.dll                   0x7FF873720000
SUP_F4SE.dll                     0x7FF874170000
MSVCP110.dll                     0x7FF878B50000
bink2w64.dll                     0x7FF87AAD0000
LongLoadingTimesFix.dll          0x7FF87B1A0000
mcm.dll                          0x7FF87BA70000
ResampleDmo.DLL                  0x7FF87BBD0000
gameoverlayrenderer64.dll        0x7FF890F90000
cudart64_75.dll                  0x7FF892F00000
DSOUND.DLL                       0x7FF892F60000
GFSDK_GodraysLib.x64.dll         0x7FF89D1D0000
XDI.dll                          0x7FF89D240000
wsfw_identifier.dll              0x7FF89D2B0000
DiscordHook64.dll                0x7FF89D490000
flexExtRelease_x64.dll           0x7FF89EE30000
BakaWaitAnywhere.dll             0x7FF89F620000
DINPUT8.dll                      0x7FF8A0960000
f4se_steam_loader.dll            0x7FF8A2E90000
NVIDIA_Reflex.dll                0x7FF8A2FE0000
crafting_highlight_fix.dll       0x7FF8A30B0000
PowerGridTools.dll               0x7FF8A5400000
MODExplorer.dll                  0x7FF8A64D0000
nvspcap64.dll                    0x7FF8A9450000
encounter_zone_recalculation.dll 0x7FF8ABD00000
BetterScrounger.dll              0x7FF8AF9D0000
webio.dll                        0x7FF8B0AF0000
MessageBus.dll                   0x7FF8B37C0000
MpOav.dll                        0x7FF8B44C0000
Secur32.dll                      0x7FF8B5A30000
amsi.dll                         0x7FF8B77C0000
ncryptsslp.dll                   0x7FF8B8390000
VCRUNTIME140_1.dll               0x7FF8B8FC0000
VCRUNTIME140.dll                 0x7FF8B8FD0000
MSVCP140.dll                     0x7FF8B90D0000
WININET.dll                      0x7FF8B9340000
winmmbase.dll                    0x7FF8B9840000
WeaponDebrisCrashFix.dll         0x7FF8BB8B0000
nvToolsExt64_1.dll               0x7FF8BCA70000
MessageBus.dll                   0x7FF8BCCF0000
inputhost.dll                    0x7FF8BDEB0000
textinputframework.dll           0x7FF8BE0D0000
AUDIOSES.DLL                     0x7FF8BE440000
COMCTL32.dll                     0x7FF8BEDA0000
gdiplus.dll                      0x7FF8BF030000
dbghelp.dll                      0x7FF8C05A0000
Windows.UI.dll                   0x7FF8C3170000
wbemsvc.dll                      0x7FF8C3DB0000
fastprox.dll                     0x7FF8C3DD0000
nvapi64.dll                      0x7FF8C45B0000
MMDevApi.dll                     0x7FF8C5910000
wbemcomn.dll                     0x7FF8C5BC0000
wbemprox.dll                     0x7FF8C5C40000
nvwgf2umx.dll                    0x7FF8C5F30000
rasadhlp.dll                     0x7FF8CC620000
drvstore.dll                     0x7FF8CC650000
cryptnet.dll                     0x7FF8CC7B0000
VERSION.dll                      0x7FF8CC840000
nvldumdx.dll                     0x7FF8CC850000
fwpuclnt.dll                     0x7FF8CDD20000
dhcpcsvc.DLL                     0x7FF8CF130000
WINMM.dll                        0x7FF8CF150000
WINHTTP.dll                      0x7FF8CF3B0000
dhcpcsvc6.DLL                    0x7FF8CF540000
CoreUIComponents.dll             0x7FF8CF5D0000
XINPUT9_1_0.dll                  0x7FF8CF9B0000
avrt.dll                         0x7FF8D0000000
directxdatabasehelper.dll        0x7FF8D0800000
msdmo.dll                        0x7FF8D1AD0000
WindowsCodecs.dll                0x7FF8D1DA0000
D3DCompiler_47.dll               0x7FF8D1F50000
d3d11.dll                        0x7FF8D25B0000
dcomp.dll                        0x7FF8D2DE0000
CoreMessaging.dll                0x7FF8D3460000
WINNSI.DLL                       0x7FF8D39D0000
uxtheme.dll                      0x7FF8D3A40000
dxcore.dll                       0x7FF8D3B30000
dxgi.dll                         0x7FF8D3D40000
dwmapi.dll                       0x7FF8D3E50000
resourcepolicyclient.dll         0x7FF8D3ED0000
wintypes.dll                     0x7FF8D42C0000
windows.storage.dll              0x7FF8D4400000
HID.DLL                          0x7FF8D4D00000
IPHLPAPI.DLL                     0x7FF8D4FD0000
DNSAPI.dll                       0x7FF8D5040000
UMPDC.dll                        0x7FF8D5300000
powrprof.dll                     0x7FF8D5320000
schannel.DLL                     0x7FF8D53C0000
rsaenh.dll                       0x7FF8D54D0000
kernel.appcore.dll               0x7FF8D5510000
ntmarta.dll                      0x7FF8D5580000
SSPICLI.DLL                      0x7FF8D57C0000
MSWSOCK.dll                      0x7FF8D59E0000
USERENV.dll                      0x7FF8D5AD0000
CRYPTSP.dll                      0x7FF8D5C30000
CRYPTBASE.DLL                    0x7FF8D5C50000
wldp.dll                         0x7FF8D5CE0000
msasn1.dll                       0x7FF8D5D60000
NTASN1.dll                       0x7FF8D5D80000
ncrypt.dll                       0x7FF8D5DC0000
bcrypt.dll                       0x7FF8D5DF0000
devobj.dll                       0x7FF8D60F0000
cfgmgr32.dll                     0x7FF8D6120000
DPAPI.DLL                        0x7FF8D6190000
profapi.dll                      0x7FF8D6360000
wintrust.dll                     0x7FF8D6430000
KERNELBASE.dll                   0x7FF8D64A0000
CRYPT32.dll                      0x7FF8D6850000
bcryptPrimitives.dll             0x7FF8D69C0000
msvcp_win.dll                    0x7FF8D6B00000
gdi32full.dll                    0x7FF8D6BA0000
ucrtbase.dll                     0x7FF8D6CC0000
win32u.dll                       0x7FF8D6DE0000
OLEAUT32.dll                     0x7FF8D70A0000
MSCTF.dll                        0x7FF8D7180000
PSAPI.DLL                        0x7FF8D7360000
COMDLG32.dll                     0x7FF8D7370000
SETUPAPI.dll                     0x7FF8D7470000
KERNEL32.DLL                     0x7FF8D78F0000
USER32.dll                       0x7FF8D79C0000
shlwapi.dll                      0x7FF8D7C00000
imagehlp.dll                     0x7FF8D7C60000
NSI.dll                          0x7FF8D7C80000
WS2_32.dll                       0x7FF8D7C90000
GDI32.dll                        0x7FF8D7D80000
SHELL32.dll                      0x7FF8D7DB0000
RPCRT4.dll                       0x7FF8D85D0000
SHCORE.dll                       0x7FF8D86F0000
ole32.dll                        0x7FF8D8800000
msvcrt.dll                       0x7FF8D89C0000
IMM32.DLL                        0x7FF8D8AE0000
combase.dll                      0x7FF8D8B20000
ADVAPI32.dll                     0x7FF8D8EB0000
sechost.dll                      0x7FF8D8F60000
ntdll.dll                        0x7FF8D9050000
