XINPUT1_3.dll                0x000000400000
X3DAudio1_7.dll              0x000061D70000
steam_api64.dll              0x000061D80000
Fallout4.exe                 0x7FF78D2C0000
nvwgf2umx.dll                0x7FF9D4580000
steamclient64.dll            0x7FFA02E90000
nvspcap64.dll                0x7FFA0BB40000
Buffout4.dll                 0x7FFA25E10000
DSOUND.DLL                   0x7FFA2DFD0000
gameoverlayrenderer64.dll    0x7FFA2E580000
tier0_s64.dll                0x7FFA2E710000
wsfw_identifier.dll          0x7FFA30270000
flexRelease_x64.dll          0x7FFA30370000
XAudio2_7.dll                0x7FFA42300000
nvldumdx.dll                 0x7FFA4EB30000
BakaScrapHeap.dll            0x7FFA50B90000
f4se_1_10_163.dll            0x7FFA55FA0000
place.dll                    0x7FFA56550000
mcm.dll                      0x7FFA56F90000
vstdlib_s64.dll              0x7FFA57A80000
MSVCR110.dll                 0x7FFA57BA0000
XDI.dll                      0x7FFA57D10000
VCRUNTIME140.dll             0x7FFA59160000
VCRUNTIME140_1.dll           0x7FFA59180000
MSVCP140.dll                 0x7FFA59190000
TIM.dll                      0x7FFA59660000
PrivateProfileRedirector.dll 0x7FFA60050000
PowerGridTools.dll           0x7FFA649E0000
HighFPSPhysicsFix.dll        0x7FFA64D60000
winmmbase.dll                0x7FFA67A80000
MSVCP110.dll                 0x7FFA680A0000
BetterConsole.dll            0x7FFA68810000
GFSDK_GodraysLib.x64.dll     0x7FFA69C60000
cudart64_75.dll              0x7FFA6A190000
PlotUI.dll                   0x7FFA70A60000
CONCRT140.dll                0x7FFA70CF0000
Interior-NavCut-Fix.dll      0x7FFA71C70000
DisableExitSave.dll          0x7FFA74010000
MessageBus.dll               0x7FFA766D0000
PriorityMod.dll              0x7FFA78890000
GFSDK_SSAO_D3D11.win64.dll   0x7FFA78970000
flexExtRelease_x64.dll       0x7FFA78C50000
InputHost.dll                0x7FFA791B0000
textinputframework.dll       0x7FFA799F0000
Windows.UI.dll               0x7FFA7D0D0000
crafting_highlight_fix.dll   0x7FFA7DEB0000
COMCTL32.dll                 0x7FFA807D0000
