XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x0000670C0000
steam_api64.dll                    0x0000670D0000
d3d11.dll                          0x000180000000
OWExplorer.dll                     0x0200BE0C0000
LL_fourPlay_1_10_163.dll           0x0200F6000000
wintrust.dll                       0x0201E97D0000
Fallout4.exe                       0x7FF74A000000
OWUtils.dll                        0x7FF816110000
DINPUT8.dll                        0x7FF82A8F0000
steamclient64.dll                  0x7FF8422F0000
D3DX9_43.dll                       0x7FF845BB0000
OWClient.dll                       0x7FF846560000
nvcuda.dll                         0x7FF849140000
nvcuda64.dll                       0x7FF849A10000
NvCamera64.dll                     0x7FF84A3C0000
PhysXDevice64.dll                  0x7FF84D240000
ow-graphics-hook64.dll             0x7FF84FBE0000
d3dcompiler_47_64.dll              0x7FF854760000
d3dcompiler_46e.dll                0x7FF854B70000
gameoverlayrenderer64.dll          0x7FF854F30000
transfer_settlements.dll           0x7FF8550C0000
wsfw_identifier.dll                0x7FF85E820000
ResampleDmo.DLL                    0x7FF85E920000
DSOUND.DLL                         0x7FF85E9E0000
terminal+.dll                      0x7FF85EB40000
XAudio2_7.dll                      0x7FF85EEA0000
ShadowBoostFO4.dll                 0x7FF85EF30000
WmkActiveEffects.dll               0x7FF860EC0000
RobCo_Patcher.dll                  0x7FF860F40000
XDI.dll                            0x7FF8611F0000
auto_backup_executable.dll         0x7FF861260000
SprintSpeedController.dll          0x7FF861980000
po3_SpellPerkItemDistributorF4.dll 0x7FF8619D0000
rename_anything.dll                0x7FF861BA0000
PowerGridTools.dll                 0x7FF861BF0000
ReloadFix.dll                      0x7FF862470000
NVIDIA_Reflex.dll                  0x7FF862F50000
mcm.dll                            0x7FF863020000
Outfit-ReDress-Fix.dll             0x7FF864160000
LongLoadingTimesFix.dll            0x7FF8641B0000
HighFPSPhysicsFix.dll              0x7FF864210000
HHS.dll                            0x7FF8642A0000
Buffout4.dll                       0x7FF864500000
IPHLPAPI.DLL                       0x7FF864860000
f4ee.dll                           0x7FF865290000
ClassicHolsteredWeapons.dll        0x7FF867330000
BakaFramework.dll                  0x7FF8673E0000
D3DCOMPILER_43.dll                 0x7FF8674D0000
F4z Ro D'oh.dll                    0x7FF86A300000
tier0_s64.dll                      0x7FF86A370000
flexRelease_x64.dll                0x7FF86A510000
DamageThresholdFramework.dll       0x7FF86A980000
BakaScrapHeap.dll                  0x7FF86AD20000
MGEFConditionFix.dll               0x7FF86B8F0000
usvfs_x64.dll                      0x7FF86BBC0000
Interior-NavCut-Fix.dll            0x7FF86CD30000
f4se_1_10_163.dll                  0x7FF86E560000
GCBugFix.dll                       0x7FF86F160000
BakaMaxPapyrusOps.dll              0x7FF8718F0000
CCExtenderF4.dll                   0x7FF871FC0000
vstdlib_s64.dll                    0x7FF876310000
MSVCP110.dll                       0x7FF8763D0000
cbp.dll                            0x7FF87B0B0000
BulletCountedReload.dll            0x7FF87B250000
nvwgf2umx.dll                      0x7FF87C180000
nvgpucomp64.dll                    0x7FF881590000
GFSDK_SSAO_D3D11.win64.dll         0x7FF883860000
nvldumdx.dll                       0x7FF883A80000
xinput1_4.dll                      0x7FF892040000
enbhelperf4.dll                    0x7FF8927E0000
ConsoleUtilF4.dll                  0x7FF894250000
BetterConsole.dll                  0x7FF894530000
ArmorPenetrationBugFix.dll         0x7FF894CC0000
cudart64_75.dll                    0x7FF89A6F0000
MSVCR110.dll                       0x7FF89A750000
MSIMG32.dll                        0x7FF8A3B50000
GFSDK_GodraysLib.x64.dll           0x7FF8A3E20000
WINSPOOL.DRV                       0x7FF8A4130000
flexExtRelease_x64.dll             0x7FF8A42F0000
d3dx11_43.dll                      0x7FF8A6F20000
bink2w64.dll                       0x7FF8A8A40000
f4se_steam_loader.dll              0x7FF8A8B00000
inputhost.dll                      0x7FF8AA5A0000
amdihk64.dll                       0x7FF8AB3C0000
atidxx64.dll                       0x7FF8AB490000
aticfx64.dll                       0x7FF8AD440000
atiuxp64.dll                       0x7FF8AD680000
CoreUIComponents.dll               0x7FF8AF170000
Windows.UI.dll                     0x7FF8B1860000
textinputframework.dll             0x7FF8B39A0000
WeaponDebrisCrashFix.dll           0x7FF8B4DC0000
SprintStutteringFix.dll            0x7FF8B4F30000
MSVCP140_ATOMIC_WAIT.dll           0x7FF8B5070000
webio.dll                          0x7FF8BA990000
MessageBus.dll                     0x7FF8BC2E0000
ncryptsslp.dll                     0x7FF8C0BA0000
VCRUNTIME140_1.dll                 0x7FF8C25A0000
CONCRT140.dll                      0x7FF8C2680000
VCRUNTIME140.dll                   0x7FF8C2740000
MSVCP140.dll                       0x7FF8C27F0000
COMCTL32.dll                       0x7FF8C28A0000
msdmo.dll                          0x7FF8C39C0000
winmmbase.dll                      0x7FF8C39D0000
directxdatabasehelper.dll          0x7FF8C5050000
AUDIOSES.DLL                       0x7FF8C7250000
MessageBus.dll                     0x7FF8C74E0000
MMDevApi.dll                       0x7FF8C7C80000
aamsi.x64.dll                      0x7FF8C8640000
amsi.dll                           0x7FF8C8BE0000
nvapi64.dll                        0x7FF8C9130000
fastprox.dll                       0x7FF8C99E0000
wbemsvc.dll                        0x7FF8CB6A0000
wbemcomn.dll                       0x7FF8CBBB0000
wbemprox.dll                       0x7FF8CBC30000
DbgHelp.dll                        0x7FF8CE790000
drvstore.dll                       0x7FF8CF5D0000
XINPUT9_1_0.dll                    0x7FF8D1960000
cryptnet.dll                       0x7FF8D1990000
SilentProtagonistF4SE.dll          0x7FF8D19E0000
nvToolsExt64_1.dll                 0x7FF8D1B80000
fwpuclnt.dll                       0x7FF8D21B0000
avrt.dll                           0x7FF8D2590000
WINMM.dll                          0x7FF8D25C0000
rasadhlp.dll                       0x7FF8D2700000
VERSION.dll                        0x7FF8D2710000
dhcpcsvc.DLL                       0x7FF8D29F0000
dhcpcsvc6.DLL                      0x7FF8D2A10000
WINHTTP.dll                        0x7FF8D34A0000
d3d11.dll                          0x7FF8D3D10000
dcomp.dll                          0x7FF8D3F70000
D3DCOMPILER_47.dll                 0x7FF8D47C0000
WindowsCodecs.dll                  0x7FF8D4E30000
CoreMessaging.dll                  0x7FF8D4FE0000
apphelp.dll                        0x7FF8D56D0000
WINNSI.DLL                         0x7FF8D5850000
UxTheme.dll                        0x7FF8D5890000
dxcore.dll                         0x7FF8D5A90000
dxgi.dll                           0x7FF8D5BC0000
dwmapi.dll                         0x7FF8D5CD0000
resourcepolicyclient.dll           0x7FF8D5D50000
wintypes.dll                       0x7FF8D6160000
windows.storage.dll                0x7FF8D62A0000
HID.DLL                            0x7FF8D6BA0000
IpHlpAPI.dll                       0x7FF8D6E40000
DNSAPI.dll                         0x7FF8D6E70000
Secur32.dll                        0x7FF8D7150000
schannel.DLL                       0x7FF8D71D0000
rsaenh.dll                         0x7FF8D72E0000
kernel.appcore.dll                 0x7FF8D7380000
ntmarta.dll                        0x7FF8D73A0000
SSPICLI.DLL                        0x7FF8D75E0000
MSWSOCK.dll                        0x7FF8D7800000
gpapi.dll                          0x7FF8D7890000
USERENV.dll                        0x7FF8D78F0000
CRYPTSP.dll                        0x7FF8D7A50000
CRYPTBASE.DLL                      0x7FF8D7A70000
wldp.dll                           0x7FF8D7B00000
NTASN1.dll                         0x7FF8D7BB0000
ncrypt.dll                         0x7FF8D7BF0000
bcrypt.dll                         0x7FF8D7C20000
devobj.dll                         0x7FF8D7FA0000
CFGMGR32.dll                       0x7FF8D7FD0000
DPAPI.DLL                          0x7FF8D8040000
msasn1.dll                         0x7FF8D8050000
UMPDC.dll                          0x7FF8D8230000
POWRPROF.dll                       0x7FF8D8250000
profapi.dll                        0x7FF8D82B0000
msvcp_win.dll                      0x7FF8D8440000
CRYPT32.dll                        0x7FF8D84E0000
gdi32full.dll                      0x7FF8D8650000
ucrtbase.dll                       0x7FF8D8770000
bcryptPrimitives.dll               0x7FF8D8890000
win32u.dll                         0x7FF8D8910000
KERNELBASE.dll                     0x7FF8D8940000
ole32.dll                          0x7FF8D8D60000
combase.dll                        0x7FF8D8F60000
USER32.dll                         0x7FF8D93B0000
ADVAPI32.dll                       0x7FF8D9560000
shcore.dll                         0x7FF8D9620000
SETUPAPI.dll                       0x7FF8D9720000
IMM32.DLL                          0x7FF8D9BA0000
WS2_32.dll                         0x7FF8D9BE0000
NSI.dll                            0x7FF8D9C70000
